#time	ekin		epot		etot		chain_length	Tmolecule	Twater
81	5947.144459	108.261150	6055.405609	4.679200	302.195680	302.719725
82	5932.404466	123.001155	6055.405620	5.464666	305.677283	301.606812
83	5830.499409	224.907406	6055.406816	5.606303	310.235549	295.585121
84	5796.364296	259.041177	6055.405473	5.543139	308.713659	293.829360
85	5881.093608	174.310027	6055.403635	5.636057	376.688216	292.684869
86	5876.971180	178.432962	6055.404142	5.937990	374.158466	292.673911
87	5863.043983	192.360000	6055.403983	6.403268	361.135870	293.020557
88	5872.526285	182.857282	6055.383566	6.891784	332.872497	295.967097
89	5881.133768	174.249435	6055.383203	6.674408	440.006388	287.259817
90	5867.719476	187.663489	6055.382965	6.175887	418.158192	288.391284
91	5728.189102	327.191946	6055.381048	5.793556	323.382539	288.804861
92	5565.415520	489.967090	6055.382611	5.495684	242.934301	286.706021
93	5586.461152	468.922501	6055.383654	5.245632	263.679096	286.090818
94	5773.103233	282.283841	6055.387074	6.060411	336.616360	290.152360
95	5831.708756	223.678194	6055.386950	6.627312	368.900724	290.623503
96	5849.822317	205.564011	6055.386327	6.856464	322.835175	295.572882
97	5876.648208	178.736621	6055.384828	6.210795	309.238810	298.220607
98	5833.595562	221.791892	6055.387454	5.466920	277.376094	298.572731
99	5815.047157	240.340860	6055.388016	5.293312	290.768200	296.399904
100	5800.909345	254.476605	6055.385949	5.083745	278.164970	296.698966
101	5811.148745	244.237389	6055.386134	4.884271	221.463326	302.124907
102	5711.311283	344.073864	6055.385147	4.650496	201.597497	298.310959
103	5694.384420	361.004147	6055.388567	4.737028	227.051055	295.193895
104	5819.324904	236.060750	6055.385655	5.210510	258.669865	299.387566
105	5801.890651	253.495546	6055.386197	5.223767	224.847811	301.323232
106	5843.429239	211.956838	6055.386077	4.182665	190.126097	306.594683
107	5897.784664	157.601238	6055.385902	3.554219	214.844138	307.479519
108	5916.014490	139.372121	6055.386611	3.236273	222.230968	307.853690
109	5940.982640	114.404251	6055.386891	3.319733	326.775145	300.272429
110	5921.077501	134.308371	6055.385872	3.820905	306.836305	300.881572
111	5814.663755	240.724239	6055.387994	4.611116	254.709710	299.469446
112	5740.954395	314.419473	6055.373868	5.502351	209.902992	299.237053
113	5758.324953	297.052249	6055.377203	5.448504	209.443159	300.236315
114	5798.470891	256.905816	6055.376707	5.336294	238.079739	300.000101
115	5832.968849	222.408491	6055.377340	5.228471	196.435672	305.475851
116	5890.698270	164.678572	6055.376842	5.085116	206.045120	307.842147
117	5844.729512	210.647696	6055.377209	4.910269	208.208578	305.116605
118	5876.385901	178.990289	6055.376190	4.831719	218.568308	305.977870
119	5851.002347	204.374834	6055.377181	4.806900	266.591047	300.459012
120	5880.346741	175.030396	6055.377137	4.716797	252.921318	303.252191
121	5809.556737	245.827388	6055.384124	4.562555	229.710363	301.330048
122	5759.493344	295.891656	6055.384999	4.502662	191.887018	301.805689
123	5716.856155	338.527873	6055.384028	4.599217	192.644330	299.384767
124	5750.652530	304.732331	6055.384861	5.108113	212.299419	299.567536
125	5861.263517	194.103008	6055.366525	5.917994	249.849677	302.460990
126	5918.271978	137.094903	6055.366881	4.822868	287.329189	302.398585
127	5875.453201	179.914004	6055.367205	3.731462	281.458159	300.535773
128	5831.110321	224.257646	6055.367966	2.810128	250.092844	300.773968
129	5866.262474	189.104561	6055.367034	2.345772	231.979898	304.268913
130	5875.591384	179.775655	6055.367040	2.486590	231.783752	304.801215
131	5782.839050	272.523295	6055.362345	2.992443	238.764815	299.077609
