# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione
1     -10021.865234375      0.892799973487854
2     -10026.228515625      0.894599974155426
3     -10021.9873046875      0.8934000134468079
4     -10018.2265625      0.894599974155426
5     -10027.2978515625      0.8999999761581421
6     -10031.4462890625      0.9007999897003174
7     -10031.091796875      0.8989999890327454
8     -10038.9296875      0.8981999754905701
9     -10023.0537109375      0.8988000154495239
10     -10026.3759765625      0.8953999876976013
11     -10030.5703125      0.896399974822998
12     -10034.53125      0.8962000012397766
13     -10027.130859375      0.8992000222206116
14     -10030.8564453125      0.8978000283241272
15     -10035.16796875      0.899399995803833
16     -10040.2109375      0.9046000242233276
17     -10035.9755859375      0.9034000039100647
18     -10031.6220703125      0.9016000032424927
19     -10023.185546875      0.899399995803833
20     -10035.583984375      0.9014000296592712
21     -10035.1845703125      0.899399995803833
22     -10036.1416015625      0.90420001745224
23     -10044.2158203125      0.9046000242233276
24     -10044.6962890625      0.9070000052452087
25     -10040.0966796875      0.9039999842643738
26     -10036.73828125      0.9071999788284302
27     -10036.54296875      0.9061999917030334
28     -10047.7373046875      0.9021999835968018
29     -10047.5380859375      0.901199996471405
30     -10039.3818359375      0.9003999829292297
31     -10030.826171875      0.897599995136261
32     -10022.38671875      0.8953999876976013
33     -10018.03125      0.8935999870300293
34     -10010.1943359375      0.8944000005722046
35     -9997.2001953125      0.8894000053405762
36     -9996.4384765625      0.8855999708175659
37     -10001.0810546875      0.8888000249862671
38     -9997.0478515625      0.8885999917984009
39     -9993.16796875      0.88919997215271
40     -9993.447265625      0.8906000256538391
41     -10005.8447265625      0.8925999999046326
42     -10005.92578125      0.8930000066757202
43     -10010.1669921875      0.8942000269889832
44     -9998.732421875      0.8970000147819519
45     -10007.927734375      0.9029999971389771
46     -10008.8076171875      0.9074000120162964
47     -10013.0849609375      0.9088000059127808
48     -10025.796875      0.9124000072479248
49     -10029.529296875      0.9110000133514404
50     -10037.814453125      0.9124000072479248
51     -10046.0205078125      0.9133999943733215
52     -10050.185546875      0.9142000079154968
53     -10033.4169921875      0.9103999733924866
54     -10033.7734375      0.9121999740600586
55     -10049.8193359375      0.9124000072479248
56     -10037.8193359375      0.9124000072479248
57     -10049.8134765625      0.9124000072479248
58     -10045.767578125      0.9121999740600586
59     -10050.0859375      0.9138000011444092
60     -10054.798828125      0.9174000024795532
61     -10050.9267578125      0.9179999828338623
62     -10054.8076171875      0.9174000024795532
63     -10051.5205078125      0.9210000038146973
64     -10064.2763671875      0.9247999787330627
65     -10064.9169921875      0.9279999732971191
66     -10073.349609375      0.9301999807357788
67     -10076.7939453125      0.9273999929428101
68     -10068.712890625      0.9269999861717224
69     -10059.958984375      0.9232000112533569
70     -10058.775390625      0.9172000288963318
71     -10050.970703125      0.9182000160217285
72     -10038.9169921875      0.9179999828338623
73     -10047.150390625      0.9192000031471252
74     -10042.87109375      0.9178000092506409
75     -10046.8408203125      0.9175999760627747
76     -10035.0400390625      0.9186000227928162
77     -10043.712890625      0.921999990940094
78     -10043.146484375      0.9192000031471252
79     -10031.40234375      0.9204000234603882
80     -10046.8779296875      0.9178000092506409
81     -10051.4755859375      0.9207999706268311
82     -10055.396484375      0.9204000234603882
83     -10054.876953125      0.9178000092506409
84     -10059.4677734375      0.9207999706268311
85     -10059.861328125      0.9228000044822693
86     -10047.341796875      0.920199990272522
87     -10063.37890625      0.9204000234603882
88     -10067.2587890625      0.9197999835014343
89     -10063.05859375      0.9187999963760376
90     -10071.0625      0.9187999963760376
91     -10075.1015625      0.9190000295639038
92     -10079.453125      0.9207999706268311
93     -10074.93359375      0.9182000160217285
94     -10070.814453125      0.9175999760627747
95     -10075.3251953125      0.920199990272522
96     -10079.166015625      0.9193999767303467
97     -10071.1640625      0.9193999767303467
98     -10066.8466796875      0.9178000092506409
99     -10071.7578125      0.9223999977111816
100     -10063.9599609375      0.9233999848365784
101     -10051.24609375      0.9197999835014343
102     -10055.6435546875      0.9218000173568726
103     -10059.443359375      0.9207999706268311
