***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           300
Temperatura:             0.25
Beta:                    4
J:                       1
Delta:                   0.8
Numero blocchi           10
Lunghezza simulazione:   50000
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -1.68e+05  78.2   8.15e+04   274
2   -1.68e+05  114   8.15e+04   47
3   -1.68e+05  200   8.15e+04   48
4   -1.68e+05  202   8.16e+04   48
5   -1.68e+05  126   8.15e+04   48
6   -1.68e+05  75.4   8.16e+04   48
7   -1.68e+05  93.8   8.16e+04   48
8   -1.68e+05  84.9   8.16e+04   47
9   -1.68e+05  38.2   8.16e+04   48
10   -1.68e+05  -32.3   8.16e+04   47
11   -1.68e+05  -79.4   8.16e+04   47
12   -1.68e+05  -122   8.16e+04   47
13   -1.68e+05  -90.3   8.16e+04   48
14   -1.68e+05  -86   8.17e+04   47
15   -1.68e+05  -62.1   8.17e+04   48
16   -1.68e+05  -26.1   8.17e+04   47
17   -1.68e+05  -95.5   8.17e+04   47
18   -1.68e+05  -22   8.17e+04   47
19   -1.68e+05  -26.3   8.17e+04   48
20   -1.68e+05  -41.6   8.17e+04   47
21   -1.68e+05  52.1   8.17e+04   47
22   -1.68e+05  14.4   8.17e+04   47
23   -1.68e+05  36.3   8.18e+04   47
24   -1.68e+05  59.8   8.17e+04   48
25   -1.68e+05  54.3   8.17e+04   47
26   -1.68e+05  120   8.17e+04   47
27   -1.68e+05  75.2   8.17e+04   47
28   -1.68e+05  9.59   8.17e+04   48
29   -1.68e+05  -29.6   8.17e+04   48
30   -1.68e+05  -158   8.17e+04   48
31   -1.68e+05  -183   8.17e+04   48
32   -1.68e+05  -291   8.17e+04   48
33   -1.68e+05  -362   8.17e+04   48
34   -1.68e+05  -381   8.17e+04   48
35   -1.68e+05  -426   8.16e+04   48
36   -1.68e+05  -391   8.17e+04   47
37   -1.68e+05  -321   8.17e+04   47
38   -1.68e+05  -314   8.17e+04   47
39   -1.68e+05  -264   8.16e+04   47
40   -1.68e+05  -255   8.16e+04   47
41   -1.68e+05  -241   8.16e+04   48
42   -1.68e+05  -189   8.17e+04   47
43   -1.68e+05  -294   8.16e+04   48
44   -1.68e+05  -333   8.16e+04   48
45   -1.68e+05  -339   8.16e+04   48
46   -1.68e+05  -445   8.16e+04   47
47   -1.68e+05  -521   8.16e+04   47
48   -1.68e+05  -584   8.16e+04   47
49   -1.68e+05  -591   8.16e+04   47
50   -1.68e+05  -638   8.16e+04   47
51   -1.68e+05  -686   8.16e+04   48
52   -1.68e+05  -745   8.16e+04   47
53   -1.68e+05  -777   8.16e+04   47
54   -1.68e+05  -873   8.16e+04   47
55   -1.68e+05  -837   8.16e+04   48
56   -1.68e+05  -907   8.16e+04   48
57   -1.68e+05  -855   8.16e+04   47
58   -1.68e+05  -937   8.16e+04   48
59   -1.69e+05  -952   8.16e+04   47
60   -1.68e+05  -955   8.15e+04   47
61   -1.68e+05  -999   8.16e+04   47
62   -1.68e+05  -1.1e+03   8.16e+04   47
63   -1.68e+05  -1.15e+03   8.16e+04   47
64   -1.68e+05  -1.16e+03   8.16e+04   48
65   -1.68e+05  -1.13e+03   8.16e+04   47
66   -1.68e+05  -1.25e+03   8.16e+04   48
67   -1.68e+05  -1.19e+03   8.16e+04   47
68   -1.68e+05  -1.27e+03   8.16e+04   47
69   -1.68e+05  -1.27e+03   8.16e+04   48
70   -1.68e+05  -1.32e+03   8.16e+04   47
71   -1.68e+05  -1.3e+03   8.16e+04   48
72   -1.68e+05  -1.29e+03   8.16e+04   48
73   -1.68e+05  -1.34e+03   8.15e+04   48
74   -1.68e+05  -1.49e+03   8.15e+04   47
75   -1.68e+05  -1.39e+03   8.15e+04   48
76   -1.68e+05  -1.35e+03   8.15e+04   48
