***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           200
Temperatura:             0.25
Beta:                    4
J:                       1
Delta:                   0.8
Numero blocchi           10
Lunghezza simulazione:   100000
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -7.48e+04  -44.5   3.63e+04   48000
2   -7.48e+04  -111   3.63e+04   47
3   -7.49e+04  -34.7   3.64e+04   47
4   -7.48e+04  -70.1   3.64e+04   48
5   -7.48e+04  -28.3   3.63e+04   48
6   -7.49e+04  8.09   3.63e+04   48
7   -7.48e+04  -51.3   3.63e+04   47
8   -7.48e+04  -42   3.63e+04   47
9   -7.48e+04  -56.8   3.63e+04   47
10   -7.48e+04  -66.3   3.64e+04   47
11   -7.49e+04  -13.2   3.64e+04   47
12   -7.49e+04  -2.72   3.64e+04   47
13   -7.49e+04  -45.4   3.64e+04   47
14   -7.49e+04  -31   3.64e+04   47
15   -7.49e+04  -34.2   3.64e+04   47
16   -7.48e+04  30.1   3.64e+04   47
17   -7.48e+04  -30.7   3.64e+04   47
18   -7.48e+04  -79.9   3.64e+04   47
19   -7.48e+04  -53   3.64e+04   47
20   -7.48e+04  -40   3.63e+04   47
21   -7.48e+04  6.3   3.63e+04   47
22   -7.48e+04  -22.3   3.63e+04   47
23   -7.48e+04  64.1   3.63e+04   47
24   -7.48e+04  28.5   3.63e+04   48
25   -7.48e+04  104   3.63e+04   48
26   -7.48e+04  80.8   3.63e+04   48
27   -7.48e+04  75.3   3.63e+04   47
28   -7.48e+04  106   3.63e+04   48
29   -7.48e+04  37.8   3.63e+04   48
30   -7.48e+04  -6.67   3.63e+04   47
31   -7.48e+04  9.4   3.63e+04   48
32   -7.48e+04  2.69   3.63e+04   48
33   -7.48e+04  -23.2   3.63e+04   47
34   -7.48e+04  31.4   3.63e+04   47
35   -7.48e+04  -8.83   3.63e+04   47
36   -7.48e+04  65.8   3.63e+04   47
37   -7.49e+04  50.1   3.63e+04   48
38   -7.48e+04  86.5   3.63e+04   48
39   -7.48e+04  6.49   3.63e+04   47
40   -7.48e+04  -79   3.63e+04   47
41   -7.48e+04  -92.4   3.62e+04   48
42   -7.48e+04  -150   3.62e+04   48
43   -7.48e+04  -53.3   3.62e+04   48
44   -7.48e+04  -25.7   3.62e+04   48
45   -7.48e+04  -16.4   3.63e+04   47
46   -7.48e+04  -27.1   3.63e+04   47
47   -7.48e+04  -117   3.62e+04   48
48   -7.48e+04  -106   3.62e+04   47
49   -7.48e+04  -92.3   3.62e+04   47
50   -7.48e+04  -101   3.62e+04   48
51   -7.48e+04  -146   3.62e+04   48
52   -7.48e+04  -207   3.62e+04   48
53   -7.48e+04  -183   3.62e+04   48
54   -7.48e+04  -110   3.62e+04   47
55   -7.49e+04  -41.5   3.62e+04   48
56   -7.49e+04  -49.9   3.62e+04   48
57   -7.49e+04  -100   3.62e+04   47
58   -7.49e+04  -110   3.63e+04   48
59   -7.49e+04  -91.2   3.63e+04   48
60   -7.49e+04  -42.1   3.63e+04   47
61   -7.49e+04  -31.2   3.63e+04   47
62   -7.49e+04  -14.2   3.62e+04   48
63   -7.48e+04  -43.8   3.62e+04   48
64   -7.48e+04  15.3   3.63e+04   47
65   -7.48e+04  -1.86   3.63e+04   47
66   -7.48e+04  -45   3.63e+04   47
67   -7.48e+04  -113   3.62e+04   48
68   -7.48e+04  -122   3.63e+04   48
69   -7.48e+04  -146   3.62e+04   47
70   -7.48e+04  -133   3.62e+04   48
71   -7.48e+04  -166   3.62e+04   48
72   -7.48e+04  -150   3.62e+04   47
73   -7.47e+04  -130   3.62e+04   47
74   -7.47e+04  -122   3.62e+04   47
75   -7.48e+04  -125   3.62e+04   47
76   -7.48e+04  -117   3.63e+04   47
77   -7.48e+04  -110   3.63e+04   47
78   -7.49e+04  -63.5   3.63e+04   47
79   -7.48e+04  -98.2   3.63e+04   47
80   -7.48e+04  -205   3.63e+04   48
81   -7.49e+04  -243   3.63e+04   47
82   -7.48e+04  -197   3.63e+04   47
83   -7.48e+04  -127   3.63e+04   47
84   -7.48e+04  -98.3   3.62e+04   48
85   -7.48e+04  -139   3.62e+04   47
86   -7.48e+04  -205   3.62e+04   48
87   -7.47e+04  -180   3.63e+04   48
88   -7.48e+04  -150   3.63e+04   47
89   -7.48e+04  -144   3.63e+04   48
90   -7.48e+04  -151   3.63e+04   47
91   -7.48e+04  -144   3.63e+04   47
92   -7.48e+04  -125   3.63e+04   48
93   -7.48e+04  -89.1   3.63e+04   48
94   -7.48e+04  -88.9   3.63e+04   47
95   -7.48e+04  -102   3.63e+04   47
