#time	ekin		epot		etot		chain_length
1.16	5.400491	6.797169	12.197660	22.564606
1.17	4.850663	7.351019	12.201682	22.575407
1.18	4.322627	7.883079	12.205706	22.586066
1.19	3.824342	8.385389	12.209731	22.596550
1.2	3.363303	8.850454	12.213757	22.606826
1.21	2.946431	9.271354	12.217785	22.616864
1.22	2.579964	9.641850	12.221814	22.626634
1.23	2.269364	9.956481	12.225845	22.636108
1.24	2.019235	10.210642	12.229877	22.645259
1.25	1.833254	10.400656	12.233910	22.654063
1.26	1.714119	10.523826	12.237945	22.662495
1.27	1.663504	10.578477	12.241982	22.670535
1.28	1.682042	10.563977	12.246019	22.678163
1.29	1.769313	10.480746	12.250059	22.685360
1.3	1.923854	10.330246	12.254100	22.692111
1.31	2.143184	10.114958	12.258142	22.698403
1.32	2.423845	9.838340	12.262186	22.704223
1.33	2.761456	9.504775	12.266231	22.709561
1.34	3.150782	9.119496	12.270278	22.714411
1.35	3.585817	8.688509	12.274326	22.718765
1.36	4.059877	8.218499	12.278376	22.722622
1.37	4.565704	7.716723	12.282427	22.725978
1.38	5.095580	7.190900	12.286480	22.728836
1.39	5.641444	6.649091	12.290535	22.731197
1.4	6.195017	6.099574	12.294590	22.733067
1.41	6.747930	5.550718	12.298648	22.734452
1.42	7.291852	5.010854	12.302707	22.735361
1.43	7.818617	4.488150	12.306767	22.735804
1.44	8.320349	3.990480	12.310829	22.735794
1.45	8.789580	3.525312	12.314892	22.735345
1.46	9.219366	3.099591	12.318957	22.734473
1.47	9.603390	2.719633	12.323023	22.733195
1.48	9.936057	2.391034	12.327091	22.731531
1.49	10.212578	2.118581	12.331160	22.729500
1.5	10.429041	1.906189	12.335230	22.727125
1.51	10.582465	1.756837	12.339302	22.724429
1.52	10.670848	1.672527	12.343375	22.721435
1.53	10.693190	1.654260	12.347450	22.718170
1.54	10.649506	1.702019	12.351526	22.714659
1.55	10.540824	1.814779	12.355603	22.710929
1.56	10.369161	1.990520	12.359682	22.707008
1.57	10.137494	2.226268	12.363761	22.702924
1.58	9.849705	2.518138	12.367842	22.698706
1.59	9.510522	2.861403	12.371925	22.694382
1.6	9.125440	3.250568	12.376008	22.689983
1.61	8.700636	3.679457	12.380093	22.685536
1.62	8.242867	4.141312	12.384179	22.681072
1.63	7.759366	4.628900	12.388266	22.676620
1.64	7.257729	5.134625	12.392354	22.672207
1.65	6.745794	5.650650	12.396444	22.667864
1.66	6.231518	6.169016	12.400535	22.663616
1.67	5.722857	6.681770	12.404626	22.659492
1.68	5.227638	7.181081	12.408719	22.655518
1.69	4.753443	7.659371	12.412814	22.651719
1.7	4.307487	8.109422	12.416909	22.648120
1.71	3.896513	8.524493	12.421006	22.644744
1.72	3.526686	8.898419	12.425104	22.641614
1.73	3.203498	9.225706	12.429204	22.638751
1.74	2.931692	9.501613	12.433304	22.636174
1.75	2.715183	9.722223	12.437406	22.633901
1.76	2.557009	9.884501	12.441510	22.631950
1.77	2.459281	9.986334	12.445615	22.630335
1.78	2.423157	10.026564	12.449721	22.629070
1.79	2.448828	10.005001	12.453829	22.628166
1.8	2.535519	9.922419	12.457939	22.627634
1.81	2.681505	9.780544	12.462050	22.627482
1.82	2.884143	9.582019	12.466162	22.627717
1.83	3.139916	9.330360	12.470276	22.628342
1.84	3.444492	9.029900	12.474392	22.629361
1.85	3.792797	8.685712	12.478509	22.630775
1.86	4.179094	8.303533	12.482628	22.632583
1.87	4.597081	7.889667	12.486748	22.634781
1.88	5.039986	7.450884	12.490870	22.637365
1.89	5.500678	6.994315	12.494993	22.640328
1.9	5.971782	6.527336	12.499118	22.643662
1.91	6.445793	6.057452	12.503245	22.647357
1.92	6.915194	5.592179	12.507373	22.651400
1.93	7.372577	5.138925	12.511502	22.655778
1.94	7.810757	4.704876	12.515633	22.660475
1.95	8.222883	4.296883	12.519766	22.665475
1.96	8.602547	3.921353	12.523900	22.670759
1.97	8.943880	3.584155	12.528035	22.676306
1.98	9.241647	3.290525	12.532172	22.682096
1.99	9.491322	3.044988	12.536310	22.688105
2	9.689160	2.851290	12.540450	22.694311
2.01	9.832251	2.712339	12.544590	22.700686
2.02	9.918566	2.630166	12.548733	22.707206
2.03	9.946983	2.605893	12.552876	22.713844
2.04	9.917302	2.639719	12.557021	22.720571
2.05	9.830246	2.730920	12.561167	22.727359
2.06	9.687448	2.877866	12.565314	22.734178
2.07	9.491417	3.078045	12.569462	22.740999
2.08	9.245502	3.328109	12.573611	22.747792
2.09	8.953832	3.623929	12.577762	22.754526
2.1	8.621250	3.960663	12.581913	22.761170
2.11	8.253235	4.332831	12.586066	22.767694
2.12	7.855809	4.734410	12.590220	22.774068
2.13	7.435449	5.158925	12.594374	22.780260
2.14	6.998975	5.599555	12.598530	22.786241
2.15	6.553445	6.049241	12.602687	22.791982
2.16	6.106043	6.500802	12.606844	22.797452
2.17	5.663963	6.947040	12.611003	22.802624
2.18	5.234298	7.380864	12.615163	22.807469
2.19	4.823929	7.795394	12.619323	22.811962
2.2	4.439412	8.184073	12.623485	22.816075
2.21	4.086881	8.540767	12.627648	22.819785
2.22	3.771950	8.859862	12.631813	22.823068
2.23	3.499626	9.136352	12.635978	22.825901
2.24	3.274231	9.365914	12.640144	22.828263
2.25	3.099338	9.544974	12.644312	22.830136
2.26	2.977717	9.670765	12.648481	22.831500
2.27	2.911290	9.741362	12.652652	22.832339
2.28	2.901107	9.755717	12.656824	22.832638
2.29	2.947330	9.713667	12.660997	22.832385
2.3	3.049235	9.615937	12.665172	22.831569
2.31	3.205222	9.464126	12.669348	22.830179
2.32	3.412848	9.260678	12.673526	22.828207
2.33	3.668864	9.008841	12.677705	22.825649
2.34	3.969269	8.712617	12.681886	22.822501
2.35	4.309376	8.376692	12.686068	22.818760
2.36	4.683888	8.006364	12.690252	22.814427
2.37	5.086980	7.607458	12.694438	22.809503
2.38	5.512396	7.186229	12.698625	22.803993
2.39	5.953544	6.749270	12.702813	22.797903
2.4	6.403603	6.303400	12.707003	22.791241
2.41	6.855631	5.855563	12.711195	22.784016
2.42	7.302672	5.412715	12.715388	22.776240
2.43	7.737865	4.981717	12.719582	22.767927
2.44	8.154553	4.569225	12.723778	22.759093
2.45	8.546382	4.181594	12.727975	22.749753
2.46	8.907406	3.824769	12.732174	22.739928
2.47	9.232172	3.504202	12.736374	22.729637
2.48	9.515809	3.224767	12.740576	22.718904
2.49	9.754098	2.990681	12.744779	22.707751
2.5	9.943538	2.805446	12.748984	22.696203
2.51	10.081397	2.671793	12.753190	22.684287
2.52	10.165753	2.591644	12.757397	22.672031
2.53	10.195522	2.566084	12.761605	22.659463
2.54	10.170468	2.595347	12.765815	22.646613
2.55	10.091211	2.678816	12.770026	22.633512
2.56	9.959204	2.815035	12.774239	22.620192
2.57	9.776718	3.001734	12.778453	22.606685
2.58	9.546795	3.235872	12.782668	22.593025
2.59	9.273202	3.513682	12.786884	22.579244
2.6	8.960368	3.830733	12.791101	22.565377
2.61	8.613311	4.182009	12.795320	22.551459
2.62	8.237560	4.561980	12.799540	22.537523
2.63	7.839063	4.964698	12.803761	22.523605
2.64	7.424095	5.383889	12.807984	22.509739
2.65	6.999155	5.813052	12.812207	22.495959
2.66	6.570868	6.245563	12.816432	22.482300
2.67	6.145878	6.674780	12.820658	22.468795
2.68	5.730742	7.094143	12.824885	22.455477
2.69	5.331831	7.497282	12.829113	22.442379
2.7	4.955231	7.878111	12.833342	22.429533
2.71	4.606647	8.230926	12.837573	22.416969
2.72	4.291316	8.550489	12.841805	22.404719
2.73	4.013929	8.832110	12.846039	22.392810
2.74	3.778557	9.071716	12.850273	22.381271
2.75	3.588596	9.265913	12.854509	22.370128
2.76	3.446712	9.412035	12.858747	22.359407
2.77	3.354805	9.508181	12.862986	22.349130
2.78	3.313983	9.553242	12.867226	22.339322
2.79	3.324554	9.546914	12.871468	22.330003
2.8	3.386017	9.489694	12.875711	22.321191
2.81	3.497082	9.382873	12.879955	22.312905
2.82	3.655692	9.228509	12.884201	22.305159
