2.71935 0.000381815
5.53584 0.00265843
8.35233 0.00596808
11.1688 0.0111047
13.9853 0.0158025
16.8018 0.0192495
19.6183 0.022486
22.4348 0.0243398
25.2513 0.0263559
28.0677 0.0276709
30.8842 0.0279099
33.7007 0.0272141
36.5172 0.0262007
39.3337 0.0243773
42.1502 0.0204842
44.9667 0.0167695
47.7832 0.0140861
50.5997 0.0110708
53.4161 0.00896729
56.2326 0.00791819
59.0491 0.00541142
61.8656 0.00354338
64.6821 0.00220882
67.4986 0.00113652
70.3151 0.000756493
73.1316 0.000501355
75.9481 0.000110619
78.7645 0.000160576
81.581 0.00015344
84.3975 5.17412e-05
87.214 1.78418e-06
