***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           400
Temperatura:             1
Beta:                    1
J:                       1
Delta:                   1.7
Numero blocchi           1
Lunghezza simulazione:   1000
Fase di termalizzazione: -1



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -2.94e+05  37.9   1.53e+05   40
2   -2.75e+05  154   1.47e+05   43
3   -2.63e+05  383   1.42e+05   45
4   -2.54e+05  555   1.38e+05   47
5   -2.47e+05  695   1.35e+05   48
6   -2.42e+05  460   1.32e+05   48
7   -2.39e+05  607   1.3e+05   49
8   -2.36e+05  862   1.28e+05   49
9   -2.33e+05  502   1.26e+05   49
10   -2.31e+05  164   1.25e+05   49
11   -2.29e+05  311   1.24e+05   49
12   -2.28e+05  606   1.22e+05   50
13   -2.27e+05  605   1.21e+05   50
14   -2.26e+05  716   1.21e+05   50
15   -2.25e+05  756   1.2e+05   50
16   -2.24e+05  615   1.19e+05   50
17   -2.24e+05  813   1.18e+05   50
18   -2.23e+05  773   1.17e+05   50
19   -2.23e+05  1.08e+03   1.17e+05   50
20   -2.22e+05  801   1.16e+05   50
21   -2.22e+05  673   1.15e+05   50
22   -2.22e+05  907   1.15e+05   50
23   -2.21e+05  832   1.14e+05   51
24   -2.2e+05  641   1.14e+05   50
25   -2.2e+05  1.08e+03   1.13e+05   50
26   -2.2e+05  1.12e+03   1.13e+05   50
27   -2.2e+05  1.08e+03   1.12e+05   51
28   -2.19e+05  1.19e+03   1.12e+05   51
29   -2.19e+05  1.24e+03   1.11e+05   51
30   -2.19e+05  1.24e+03   1.11e+05   51
31   -2.18e+05  1.45e+03   1.1e+05   51
32   -2.18e+05  1.36e+03   1.1e+05   51
33   -2.18e+05  1.13e+03   1.09e+05   51
34   -2.17e+05  1.1e+03   1.09e+05   51
35   -2.17e+05  896   1.09e+05   51
36   -2.17e+05  717   1.09e+05   51
37   -2.17e+05  655   1.08e+05   51
38   -2.17e+05  756   1.08e+05   51
39   -2.17e+05  809   1.08e+05   51
40   -2.17e+05  1.01e+03   1.07e+05   51
41   -2.17e+05  1.15e+03   1.07e+05   51
42   -2.17e+05  1.09e+03   1.07e+05   51
43   -2.18e+05  1.13e+03   1.07e+05   51
44   -2.18e+05  1.03e+03   1.07e+05   51
45   -2.17e+05  1.02e+03   1.06e+05   51
46   -2.17e+05  1.14e+03   1.06e+05   51
47   -2.17e+05  1.3e+03   1.06e+05   51
48   -2.17e+05  1.15e+03   1.06e+05   51
49   -2.17e+05  1.39e+03   1.06e+05   51
50   -2.17e+05  1.32e+03   1.05e+05   51
51   -2.17e+05  1.1e+03   1.05e+05   51
52   -2.16e+05  1.43e+03   1.05e+05   51
53   -2.16e+05  1.41e+03   1.05e+05   51
54   -2.16e+05  1.15e+03   1.04e+05   51
55   -2.16e+05  1.34e+03   1.04e+05   51
56   -2.16e+05  1.27e+03   1.04e+05   51
57   -2.16e+05  1.09e+03   1.04e+05   51
58   -2.16e+05  1.05e+03   1.03e+05   51
59   -2.16e+05  1.34e+03   1.04e+05   51
60   -2.16e+05  1.16e+03   1.03e+05   51
61   -2.17e+05  1.33e+03   1.03e+05   51
62   -2.16e+05  1.23e+03   1.03e+05   51
63   -2.16e+05  1.18e+03   1.03e+05   51
64   -2.16e+05  1.38e+03   1.03e+05   51
65   -2.16e+05  1.41e+03   1.03e+05   51
66   -2.15e+05  1.37e+03   1.02e+05   51
67   -2.16e+05  1.46e+03   1.02e+05   51
68   -2.16e+05  1.41e+03   1.02e+05   51
69   -2.16e+05  1.28e+03   1.02e+05   51
70   -2.15e+05  1.36e+03   1.02e+05   51
71   -2.16e+05  1.46e+03   1.02e+05   51
