***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           400
Temperatura:             0.75
Beta:                    1.33
J:                       1
Delta:                   1.4
Numero blocchi           1
Lunghezza simulazione:   1000
Fase di termalizzazione: -1



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -3e+05  -54.8   1.55e+05   41
2   -2.87e+05  -141   1.5e+05   44
3   -2.78e+05  -122   1.47e+05   46
4   -2.72e+05  -41.3   1.44e+05   47
5   -2.67e+05  -1.25   1.42e+05   48
6   -2.64e+05  59.3   1.4e+05   49
7   -2.62e+05  206   1.39e+05   49
8   -2.6e+05  70.8   1.37e+05   49
9   -2.58e+05  182   1.36e+05   49
10   -2.57e+05  307   1.35e+05   50
11   -2.56e+05  201   1.35e+05   49
12   -2.56e+05  81.4   1.34e+05   49
13   -2.55e+05  -136   1.33e+05   50
14   -2.55e+05  29.5   1.33e+05   50
15   -2.54e+05  150   1.32e+05   50
16   -2.54e+05  164   1.32e+05   49
17   -2.54e+05  199   1.32e+05   50
18   -2.54e+05  178   1.31e+05   49
19   -2.53e+05  102   1.31e+05   50
20   -2.53e+05  -29   1.31e+05   50
21   -2.53e+05  53.2   1.3e+05   50
22   -2.52e+05  54.5   1.3e+05   50
23   -2.52e+05  94.7   1.3e+05   50
24   -2.52e+05  125   1.29e+05   50
25   -2.52e+05  76.8   1.29e+05   50
26   -2.52e+05  125   1.29e+05   50
27   -2.52e+05  -40.3   1.29e+05   50
28   -2.52e+05  159   1.28e+05   50
29   -2.52e+05  261   1.28e+05   50
30   -2.52e+05  225   1.28e+05   50
31   -2.52e+05  270   1.28e+05   50
32   -2.52e+05  340   1.28e+05   50
33   -2.52e+05  325   1.27e+05   50
34   -2.52e+05  210   1.27e+05   50
35   -2.52e+05  368   1.27e+05   50
36   -2.52e+05  150   1.27e+05   50
37   -2.52e+05  540   1.27e+05   50
38   -2.52e+05  400   1.27e+05   50
39   -2.52e+05  113   1.27e+05   50
40   -2.52e+05  52.1   1.26e+05   50
41   -2.52e+05  140   1.26e+05   50
42   -2.51e+05  333   1.26e+05   50
43   -2.51e+05  533   1.26e+05   50
44   -2.52e+05  468   1.26e+05   50
45   -2.51e+05  606   1.26e+05   50
46   -2.51e+05  737   1.26e+05   50
47   -2.52e+05  699   1.26e+05   50
48   -2.52e+05  793   1.26e+05   50
49   -2.51e+05  848   1.25e+05   50
50   -2.51e+05  928   1.25e+05   50
51   -2.51e+05  1.02e+03   1.25e+05   50
52   -2.51e+05  1.12e+03   1.25e+05   50
53   -2.51e+05  782   1.25e+05   50
54   -2.51e+05  546   1.25e+05   50
55   -2.51e+05  726   1.25e+05   50
56   -2.51e+05  778   1.25e+05   50
57   -2.51e+05  792   1.24e+05   50
58   -2.51e+05  903   1.24e+05   50
59   -2.51e+05  1.05e+03   1.24e+05   50
60   -2.51e+05  1.24e+03   1.24e+05   50
61   -2.51e+05  1.02e+03   1.24e+05   50
62   -2.51e+05  1.33e+03   1.24e+05   50
63   -2.51e+05  1.4e+03   1.24e+05   50
64   -2.51e+05  1.46e+03   1.24e+05   50
65   -2.51e+05  1.33e+03   1.24e+05   50
66   -2.51e+05  1.46e+03   1.24e+05   50
67   -2.51e+05  1.32e+03   1.24e+05   50
68   -2.51e+05  1.28e+03   1.24e+05   50
69   -2.51e+05  1.26e+03   1.23e+05   50
70   -2.51e+05  1.29e+03   1.23e+05   50
71   -2.51e+05  1.45e+03   1.23e+05   50
72   -2.51e+05  1.66e+03   1.23e+05   50
73   -2.51e+05  1.48e+03   1.23e+05   50
74   -2.51e+05  1.33e+03   1.23e+05   50
75   -2.51e+05  1.5e+03   1.23e+05   50
76   -2.51e+05  1.52e+03   1.23e+05   50
77   -2.51e+05  1.47e+03   1.23e+05   50
78   -2.51e+05  1.31e+03   1.23e+05   50
79   -2.51e+05  1.42e+03   1.23e+05   50
80   -2.51e+05  1.33e+03   1.22e+05   50
81   -2.5e+05  1.49e+03   1.22e+05   50
82   -2.51e+05  1.53e+03   1.22e+05   50
83   -2.51e+05  1.5e+03   1.22e+05   50
84   -2.51e+05  1.58e+03   1.22e+05   50
85   -2.51e+05  1.9e+03   1.22e+05   50
86   -2.51e+05  1.9e+03   1.22e+05   50
87   -2.51e+05  1.63e+03   1.22e+05   50
88   -2.51e+05  1.55e+03   1.22e+05   50
89   -2.51e+05  1.61e+03   1.22e+05   50
90   -2.51e+05  1.53e+03   1.22e+05   50
91   -2.51e+05  1.53e+03   1.21e+05   50
92   -2.5e+05  1.4e+03   1.21e+05   50
93   -2.51e+05  1.13e+03   1.21e+05   50
94   -2.51e+05  1.12e+03   1.21e+05   50
95   -2.51e+05  1.08e+03   1.21e+05   50
96   -2.51e+05  892   1.21e+05   50
97   -2.51e+05  762   1.21e+05   50
98   -2.51e+05  963   1.21e+05   50
99   -2.51e+05  866   1.21e+05   50
100   -2.51e+05  830   1.21e+05   50
101   -2.51e+05  950   1.21e+05   50
102   -2.51e+05  1.14e+03   1.21e+05   50
103   -2.51e+05  1.09e+03   1.21e+05   50
104   -2.51e+05  972   1.2e+05   50
