***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           200
Temperatura:             0.5
Beta:                    2
J:                       1
Delta:                   1.1
Numero blocchi           10
Lunghezza simulazione:   1
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -7.67e+04  -38.1   3.91e+04   42
2   -7.46e+04  6.55   3.84e+04   46
3   -7.31e+04  11.3   3.79e+04   47
4   -7.21e+04  -43.6   3.74e+04   48
5   -7.15e+04  17.1   3.71e+04   49
6   -7.09e+04  63.5   3.68e+04   48
7   -7.05e+04  -9.94   3.66e+04   49
8   -7.03e+04  25   3.64e+04   49
9   -7.01e+04  105   3.63e+04   49
10   -7e+04  121   3.61e+04   49
11   -6.98e+04  137   3.6e+04   50
12   -6.98e+04  131   3.59e+04   49
13   -6.97e+04  134   3.58e+04   50
14   -6.96e+04  87.3   3.57e+04   49
15   -6.96e+04  89.6   3.57e+04   49
16   -6.97e+04  173   3.56e+04   50
17   -6.97e+04  189   3.56e+04   49
18   -6.96e+04  196   3.55e+04   50
19   -6.96e+04  208   3.54e+04   49
20   -6.95e+04  147   3.54e+04   50
21   -6.95e+04  138   3.53e+04   49
22   -6.95e+04  172   3.53e+04   50
23   -6.95e+04  118   3.53e+04   50
24   -6.95e+04  95.7   3.52e+04   50
25   -6.95e+04  119   3.52e+04   50
26   -6.95e+04  40.6   3.51e+04   50
27   -6.95e+04  48.9   3.51e+04   50
28   -6.95e+04  -30.5   3.51e+04   49
29   -6.95e+04  5.11   3.51e+04   50
30   -6.94e+04  37.8   3.5e+04   50
31   -6.95e+04  54.7   3.5e+04   50
32   -6.94e+04  183   3.5e+04   50
33   -6.94e+04  112   3.5e+04   50
34   -6.94e+04  116   3.49e+04   50
35   -6.94e+04  186   3.49e+04   49
36   -6.94e+04  44.3   3.49e+04   49
37   -6.93e+04  58.5   3.48e+04   50
38   -6.93e+04  26.1   3.48e+04   49
39   -6.93e+04  31.7   3.48e+04   50
40   -6.93e+04  103   3.47e+04   50
41   -6.92e+04  142   3.47e+04   50
42   -6.93e+04  142   3.47e+04   49
43   -6.93e+04  208   3.47e+04   49
44   -6.94e+04  129   3.47e+04   50
45   -6.94e+04  55.1   3.47e+04   49
46   -6.94e+04  87.9   3.46e+04   49
47   -6.93e+04  61   3.46e+04   50
48   -6.92e+04  65.4   3.46e+04   50
49   -6.93e+04  -88.7   3.46e+04   50
50   -6.93e+04  -78.1   3.45e+04   50
51   -6.94e+04  -49.3   3.46e+04   50
52   -6.94e+04  -54.9   3.46e+04   49
53   -6.94e+04  -53.6   3.45e+04   50
54   -6.93e+04  25.3   3.45e+04   49
55   -6.92e+04  -56.5   3.45e+04   50
56   -6.91e+04  -39.6   3.44e+04   50
57   -6.92e+04  -20.9   3.44e+04   50
58   -6.93e+04  36.7   3.44e+04   50
59   -6.93e+04  -23.4   3.44e+04   49
60   -6.93e+04  -24   3.44e+04   50
