***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           500
Temperatura:             1
Beta:                    1
J:                       1
Delta:                   1.7
Numero blocchi           10
Lunghezza simulazione:   1
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -4.59e+05  143   2.39e+05   40
2   -4.31e+05  68.3   2.29e+05   43
3   -4.11e+05  165   2.22e+05   45
4   -3.97e+05  207   2.16e+05   47
5   -3.87e+05  381   2.11e+05   47
6   -3.79e+05  463   2.07e+05   48
7   -3.72e+05  735   2.03e+05   49
8   -3.67e+05  659   2e+05   49
9   -3.64e+05  1.06e+03   1.97e+05   49
10   -3.61e+05  1.05e+03   1.95e+05   49
11   -3.58e+05  1.06e+03   1.93e+05   50
12   -3.56e+05  843   1.91e+05   50
13   -3.54e+05  656   1.9e+05   50
14   -3.52e+05  478   1.88e+05   50
15   -3.51e+05  204   1.87e+05   50
16   -3.49e+05  -466   1.85e+05   50
17   -3.49e+05  -460   1.84e+05   50
18   -3.48e+05  -405   1.83e+05   50
19   -3.48e+05  -377   1.82e+05   50
20   -3.47e+05  -708   1.81e+05   50
21   -3.47e+05  -699   1.8e+05   50
22   -3.46e+05  -878   1.8e+05   50
23   -3.45e+05  -897   1.79e+05   50
24   -3.45e+05  -1.01e+03   1.78e+05   51
25   -3.44e+05  -877   1.77e+05   50
26   -3.44e+05  -731   1.77e+05   50
27   -3.43e+05  -755   1.76e+05   51
28   -3.43e+05  -668   1.75e+05   51
29   -3.42e+05  -659   1.74e+05   51
30   -3.42e+05  -386   1.74e+05   51
31   -3.41e+05  -521   1.73e+05   51
32   -3.41e+05  -493   1.72e+05   51
33   -3.41e+05  -424   1.72e+05   51
34   -3.41e+05  -322   1.72e+05   51
35   -3.41e+05  -294   1.71e+05   51
36   -3.41e+05  -30.9   1.71e+05   51
37   -3.41e+05  -26.1   1.7e+05   51
38   -3.41e+05  -348   1.7e+05   51
39   -3.41e+05  -718   1.7e+05   51
40   -3.4e+05  -859   1.69e+05   51
41   -3.4e+05  -1.23e+03   1.69e+05   51
42   -3.4e+05  -950   1.68e+05   51
43   -3.4e+05  -730   1.68e+05   51
44   -3.39e+05  -853   1.67e+05   51
45   -3.39e+05  -960   1.67e+05   51
46   -3.39e+05  -821   1.67e+05   51
47   -3.39e+05  -455   1.67e+05   51
48   -3.39e+05  -974   1.66e+05   51
49   -3.39e+05  -1.44e+03   1.66e+05   51
50   -3.39e+05  -1.58e+03   1.66e+05   51
51   -3.39e+05  -1.61e+03   1.65e+05   51
52   -3.38e+05  -1.55e+03   1.65e+05   51
53   -3.39e+05  -1.93e+03   1.65e+05   51
54   -3.39e+05  -1.99e+03   1.64e+05   51
55   -3.38e+05  -2.07e+03   1.64e+05   51
56   -3.38e+05  -2e+03   1.64e+05   51
57   -3.38e+05  -2.06e+03   1.63e+05   51
58   -3.38e+05  -2.26e+03   1.63e+05   51
59   -3.37e+05  -2.07e+03   1.63e+05   51
60   -3.38e+05  -2.33e+03   1.63e+05   51
61   -3.38e+05  -2.12e+03   1.62e+05   51
62   -3.38e+05  -2.24e+03   1.62e+05   51
63   -3.37e+05  -2.1e+03   1.62e+05   51
64   -3.37e+05  -1.57e+03   1.62e+05   51
65   -3.38e+05  -1.48e+03   1.62e+05   51
66   -3.37e+05  -1.18e+03   1.61e+05   51
67   -3.37e+05  -1.12e+03   1.61e+05   51
68   -3.37e+05  -1.41e+03   1.61e+05   51
69   -3.37e+05  -1.38e+03   1.6e+05   51
70   -3.37e+05  -1.04e+03   1.6e+05   51
71   -3.37e+05  -910   1.6e+05   51
72   -3.36e+05  -973   1.6e+05   51
73   -3.36e+05  -963   1.6e+05   51
74   -3.37e+05  -768   1.59e+05   51
75   -3.37e+05  -769   1.59e+05   51
76   -3.37e+05  -632   1.59e+05   51
77   -3.37e+05  -414   1.59e+05   51
78   -3.36e+05  -351   1.58e+05   51
79   -3.37e+05  -533   1.58e+05   51
80   -3.36e+05  -838   1.58e+05   51
81   -3.36e+05  -499   1.58e+05   51
82   -3.36e+05  -454   1.58e+05   51
83   -3.36e+05  -524   1.57e+05   51
84   -3.35e+05  -471   1.57e+05   51
85   -3.35e+05  -391   1.57e+05   51
86   -3.36e+05  -258   1.57e+05   51
87   -3.37e+05  -339   1.57e+05   51
88   -3.36e+05  -255   1.56e+05   51
89   -3.36e+05  -250   1.56e+05   51
90   -3.36e+05  -109   1.56e+05   51
91   -3.36e+05  -111   1.56e+05   51
92   -3.36e+05  -76.4   1.56e+05   51
93   -3.36e+05  -253   1.55e+05   51
94   -3.35e+05  -355   1.55e+05   51
95   -3.35e+05  14.6   1.55e+05   51
96   -3.36e+05  64.5   1.55e+05   51
97   -3.35e+05  20.2   1.54e+05   51
98   -3.35e+05  3.98   1.54e+05   51
99   -3.36e+05  -417   1.55e+05   51
100   -3.36e+05  -556   1.54e+05   51
101   -3.36e+05  -601   1.54e+05   51
102   -3.35e+05  -486   1.54e+05   51
103   -3.35e+05  -759   1.54e+05   51
104   -3.35e+05  -667   1.54e+05   51
105   -3.35e+05  -694   1.54e+05   51
106   -3.35e+05  -625   1.54e+05   51
107   -3.35e+05  -612   1.53e+05   51
108   -3.35e+05  -667   1.53e+05   51
109   -3.35e+05  -585   1.53e+05   51
110   -3.35e+05  -486   1.53e+05   51
111   -3.35e+05  -348   1.53e+05   51
112   -3.35e+05  -256   1.53e+05   51
113   -3.35e+05  -10   1.52e+05   51
114   -3.35e+05  -16.2   1.52e+05   51
115   -3.35e+05  -326   1.52e+05   51
116   -3.35e+05  -140   1.52e+05   51
117   -3.35e+05  -99.2   1.52e+05   51
118   -3.35e+05  -382   1.52e+05   51
119   -3.35e+05  -527   1.52e+05   51
120   -3.35e+05  -339   1.52e+05   51
121   -3.35e+05  -347   1.52e+05   51
122   -3.35e+05  -393   1.52e+05   51
123   -3.35e+05  -320   1.51e+05   51
124   -3.35e+05  -431   1.51e+05   51
125   -3.35e+05  -548   1.5e+05   51
126   -3.35e+05  -424   1.51e+05   51
127   -3.35e+05  -649   1.5e+05   51
128   -3.34e+05  -468   1.5e+05   51
129   -3.34e+05  -459   1.5e+05   51
130   -3.34e+05  -515   1.49e+05   51
131   -3.34e+05  -233   1.49e+05   51
132   -3.34e+05  -228   1.49e+05   51
133   -3.35e+05  -368   1.49e+05   51
134   -3.35e+05  -419   1.49e+05   51
135   -3.35e+05  -464   1.49e+05   51
136   -3.34e+05  -773   1.49e+05   51
137   -3.35e+05  -592   1.49e+05   51
138   -3.35e+05  -373   1.49e+05   51
139   -3.35e+05  -417   1.49e+05   51
140   -3.35e+05  -373   1.49e+05   51
141   -3.35e+05  -322   1.49e+05   51
142   -3.35e+05  -414   1.49e+05   51
143   -3.35e+05  -800   1.48e+05   51
144   -3.35e+05  -790   1.48e+05   51
145   -3.36e+05  -667   1.48e+05   51
146   -3.35e+05  -636   1.48e+05   51
147   -3.35e+05  -437   1.48e+05   51
148   -3.35e+05  -393   1.48e+05   51
149   -3.34e+05  -499   1.47e+05   51
150   -3.35e+05  -388   1.47e+05   51
151   -3.34e+05  -237   1.47e+05   51
152   -3.34e+05  -469   1.47e+05   51
153   -3.34e+05  -768   1.47e+05   51
154   -3.34e+05  -948   1.46e+05   51
155   -3.34e+05  -707   1.46e+05   51
156   -3.33e+05  -677   1.46e+05   51
157   -3.33e+05  -1.12e+03   1.46e+05   51
158   -3.34e+05  -942   1.46e+05   51
159   -3.34e+05  -698   1.46e+05   51
160   -3.34e+05  -967   1.46e+05   51
161   -3.34e+05  -976   1.46e+05   51
162   -3.34e+05  -1.19e+03   1.46e+05   51
163   -3.33e+05  -1.34e+03   1.46e+05   51
164   -3.33e+05  -1.46e+03   1.46e+05   51
165   -3.33e+05  -1.65e+03   1.46e+05   51
166   -3.33e+05  -1.76e+03   1.45e+05   51
167   -3.34e+05  -1.83e+03   1.46e+05   51
168   -3.33e+05  -1.57e+03   1.46e+05   51
169   -3.33e+05  -1.46e+03   1.46e+05   51
170   -3.33e+05  -1.3e+03   1.45e+05   51
171   -3.33e+05  -958   1.45e+05   51
172   -3.33e+05  -935   1.45e+05   51
173   -3.33e+05  -925   1.45e+05   51
174   -3.32e+05  -890   1.45e+05   51
175   -3.33e+05  -719   1.45e+05   51
176   -3.33e+05  -626   1.45e+05   51
177   -3.33e+05  -1.06e+03   1.45e+05   51
178   -3.33e+05  -976   1.45e+05   51
179   -3.33e+05  -724   1.44e+05   51
180   -3.32e+05  -975   1.44e+05   52
181   -3.33e+05  -740   1.44e+05   51
182   -3.33e+05  -842   1.44e+05   51
183   -3.33e+05  -952   1.44e+05   51
184   -3.33e+05  -982   1.44e+05   51
185   -3.33e+05  -895   1.44e+05   51
186   -3.33e+05  -932   1.44e+05   51
187   -3.33e+05  -1.02e+03   1.44e+05   51
188   -3.33e+05  -670   1.44e+05   51
189   -3.33e+05  -598   1.44e+05   51
190   -3.34e+05  -558   1.43e+05   51
191   -3.34e+05  -523   1.43e+05   51
192   -3.34e+05  -494   1.43e+05   51
193   -3.34e+05  -795   1.43e+05   51
194   -3.34e+05  -725   1.43e+05   51
195   -3.34e+05  -891   1.43e+05   51
196   -3.34e+05  -1.31e+03   1.43e+05   51
197   -3.34e+05  -1.45e+03   1.43e+05   51
198   -3.34e+05  -1.25e+03   1.43e+05   51
199   -3.34e+05  -1.36e+03   1.42e+05   51
200   -3.34e+05  -1.11e+03   1.42e+05   51
201   -3.34e+05  -1.23e+03   1.42e+05   51
202   -3.33e+05  -1.03e+03   1.42e+05   51
203   -3.34e+05  -682   1.42e+05   51
204   -3.34e+05  -532   1.42e+05   51
205   -3.34e+05  -631   1.42e+05   51
206   -3.33e+05  -804   1.42e+05   51
207   -3.34e+05  -562   1.42e+05   51
208   -3.33e+05  -460   1.42e+05   51
209   -3.34e+05  -750   1.42e+05   51
210   -3.33e+05  -849   1.41e+05   51
