***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           100
Temperatura:             1
Beta:                    1
J:                       1
Delta:                   1.7
Numero blocchi           10
Lunghezza simulazione:   1
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -1.83e+04  21.3   9.54e+03   41
2   -1.72e+04  19.8   9.16e+03   43
3   -1.65e+04  11.5   8.87e+03   45
4   -1.6e+04  32.4   8.65e+03   47
5   -1.54e+04  35.7   8.39e+03   47
6   -1.51e+04  33.9   8.22e+03   48
7   -1.49e+04  135   8.12e+03   48
8   -1.47e+04  108   8.01e+03   49
9   -1.45e+04  135   7.89e+03   48
10   -1.45e+04  193   7.82e+03   49
11   -1.43e+04  172   7.68e+03   49
12   -1.42e+04  215   7.62e+03   49
13   -1.42e+04  178   7.58e+03   50
14   -1.41e+04  193   7.52e+03   49
15   -1.41e+04  171   7.48e+03   50
16   -1.4e+04  128   7.43e+03   51
17   -1.39e+04  95.6   7.34e+03   51
18   -1.4e+04  111   7.35e+03   50
19   -1.4e+04  156   7.34e+03   50
20   -1.4e+04  205   7.31e+03   50
21   -1.41e+04  169   7.29e+03   50
22   -1.41e+04  116   7.28e+03   50
23   -1.4e+04  87.7   7.25e+03   50
24   -1.41e+04  145   7.23e+03   50
25   -1.41e+04  139   7.2e+03   50
26   -1.41e+04  118   7.23e+03   50
27   -1.4e+04  126   7.19e+03   51
28   -1.39e+04  117   7.14e+03   50
29   -1.39e+04  120   7.13e+03   49
30   -1.38e+04  27.2   7.09e+03   50
31   -1.39e+04  -17.6   7.06e+03   51
32   -1.38e+04  21.6   7.04e+03   50
33   -1.38e+04  -58.3   7.01e+03   51
34   -1.39e+04  -43.8   7.01e+03   50
35   -1.38e+04  -6.3   6.97e+03   51
36   -1.38e+04  72.4   6.93e+03   51
37   -1.37e+04  28.4   6.92e+03   51
38   -1.38e+04  55.5   6.93e+03   51
39   -1.38e+04  70.9   6.94e+03   50
40   -1.38e+04  68.7   6.91e+03   50
41   -1.37e+04  109   6.84e+03   50
42   -1.36e+04  23.4   6.79e+03   51
43   -1.36e+04  53   6.75e+03   51
44   -1.36e+04  25.5   6.76e+03   50
45   -1.36e+04  19.4   6.71e+03   50
46   -1.36e+04  4.95   6.69e+03   50
47   -1.36e+04  56.3   6.68e+03   51
48   -1.36e+04  95.7   6.65e+03   50
49   -1.37e+04  153   6.65e+03   51
50   -1.37e+04  200   6.62e+03   50
51   -1.36e+04  216   6.61e+03   50
52   -1.37e+04  150   6.58e+03   51
53   -1.37e+04  119   6.56e+03   51
54   -1.37e+04  162   6.56e+03   50
55   -1.37e+04  178   6.6e+03   50
56   -1.38e+04  247   6.57e+03   50
57   -1.37e+04  290   6.59e+03   51
58   -1.37e+04  241   6.59e+03   51
59   -1.37e+04  260   6.57e+03   51
60   -1.37e+04  232   6.57e+03   51
61   -1.37e+04  136   6.56e+03   51
62   -1.36e+04  204   6.55e+03   51
63   -1.36e+04  209   6.53e+03   51
64   -1.36e+04  210   6.46e+03   50
65   -1.37e+04  170   6.44e+03   51
66   -1.36e+04  218   6.41e+03   50
67   -1.35e+04  210   6.36e+03   50
68   -1.35e+04  190   6.37e+03   51
69   -1.35e+04  218   6.33e+03   50
70   -1.35e+04  200   6.3e+03   50
71   -1.36e+04  215   6.27e+03   51
72   -1.36e+04  288   6.25e+03   52
73   -1.36e+04  240   6.24e+03   50
74   -1.35e+04  247   6.18e+03   51
75   -1.35e+04  268   6.16e+03   52
76   -1.35e+04  300   6.18e+03   52
77   -1.35e+04  318   6.15e+03   51
78   -1.33e+04  254   6.1e+03   51
79   -1.34e+04  295   6.08e+03   51
80   -1.34e+04  233   6.04e+03   51
81   -1.33e+04  191   6.07e+03   51
82   -1.33e+04  205   6.08e+03   51
83   -1.34e+04  290   6.12e+03   51
84   -1.34e+04  265   6.14e+03   51
85   -1.34e+04  276   6.15e+03   51
86   -1.34e+04  288   6.15e+03   51
87   -1.34e+04  246   6.14e+03   51
88   -1.33e+04  181   6.13e+03   50
89   -1.33e+04  199   6.1e+03   51
90   -1.33e+04  294   6.1e+03   51
91   -1.33e+04  277   6.09e+03   51
92   -1.33e+04  309   6.03e+03   51
93   -1.34e+04  193   6.08e+03   51
94   -1.33e+04  160   6.03e+03   52
95   -1.33e+04  148   5.98e+03   51
96   -1.33e+04  126   5.98e+03   51
97   -1.33e+04  102   5.95e+03   52
98   -1.33e+04  66.6   5.99e+03   51
99   -1.34e+04  143   6.01e+03   51
100   -1.35e+04  195   6e+03   51
101   -1.34e+04  228   6e+03   52
102   -1.34e+04  222   6.03e+03   51
103   -1.35e+04  238   6.04e+03   50
104   -1.34e+04  273   5.98e+03   52
105   -1.34e+04  273   5.99e+03   51
106   -1.33e+04  224   5.98e+03   50
107   -1.34e+04  213   5.95e+03   52
108   -1.34e+04  198   5.97e+03   51
109   -1.34e+04  161   5.99e+03   51
110   -1.33e+04  175   5.94e+03   51
111   -1.33e+04  196   5.98e+03   51
112   -1.32e+04  237   5.95e+03   51
113   -1.32e+04  267   5.93e+03   52
114   -1.33e+04  238   5.95e+03   52
115   -1.32e+04  241   5.97e+03   52
116   -1.34e+04  247   5.99e+03   51
117   -1.33e+04  262   5.97e+03   51
118   -1.34e+04  193   6.02e+03   51
119   -1.34e+04  152   6.02e+03   51
120   -1.35e+04  168   6.08e+03   51
121   -1.34e+04  169   6.07e+03   51
122   -1.34e+04  236   6.06e+03   50
123   -1.34e+04  240   6.06e+03   52
124   -1.33e+04  279   5.98e+03   52
125   -1.34e+04  319   6e+03   51
126   -1.35e+04  291   5.95e+03   51
127   -1.34e+04  327   5.91e+03   51
128   -1.33e+04  291   5.86e+03   51
129   -1.33e+04  251   5.89e+03   52
130   -1.33e+04  339   5.86e+03   51
131   -1.32e+04  359   5.84e+03   52
132   -1.33e+04  402   5.86e+03   52
133   -1.34e+04  373   5.92e+03   50
134   -1.34e+04  428   5.88e+03   51
135   -1.34e+04  424   5.92e+03   52
136   -1.34e+04  332   5.95e+03   51
137   -1.34e+04  353   5.97e+03   51
138   -1.34e+04  437   5.96e+03   51
139   -1.35e+04  444   5.97e+03   51
140   -1.33e+04  434   5.88e+03   51
141   -1.33e+04  432   5.86e+03   51
142   -1.32e+04  521   5.82e+03   51
143   -1.32e+04  564   5.79e+03   51
144   -1.32e+04  513   5.79e+03   52
145   -1.33e+04  524   5.75e+03   52
146   -1.33e+04  487   5.72e+03   51
147   -1.33e+04  482   5.74e+03   51
148   -1.34e+04  458   5.79e+03   51
149   -1.34e+04  548   5.79e+03   51
150   -1.34e+04  526   5.76e+03   51
151   -1.35e+04  446   5.82e+03   52
152   -1.35e+04  464   5.81e+03   51
153   -1.34e+04  461   5.81e+03   51
154   -1.33e+04  497   5.76e+03   51
155   -1.34e+04  544   5.76e+03   51
156   -1.34e+04  551   5.74e+03   51
157   -1.33e+04  578   5.69e+03   50
158   -1.32e+04  552   5.69e+03   51
159   -1.32e+04  508   5.7e+03   51
160   -1.33e+04  522   5.69e+03   51
161   -1.32e+04  473   5.67e+03   51
162   -1.33e+04  517   5.7e+03   52
163   -1.33e+04  514   5.71e+03   51
164   -1.33e+04  543   5.73e+03   51
165   -1.32e+04  550   5.73e+03   51
166   -1.32e+04  591   5.71e+03   52
167   -1.34e+04  613   5.76e+03   51
168   -1.33e+04  585   5.76e+03   51
169   -1.34e+04  537   5.75e+03   51
170   -1.35e+04  540   5.76e+03   51
171   -1.34e+04  584   5.78e+03   51
172   -1.34e+04  538   5.76e+03   51
173   -1.34e+04  479   5.79e+03   52
174   -1.34e+04  498   5.76e+03   52
175   -1.35e+04  434   5.73e+03   51
176   -1.34e+04  416   5.71e+03   51
177   -1.35e+04  400   5.72e+03   51
178   -1.34e+04  346   5.74e+03   51
179   -1.34e+04  312   5.72e+03   51
180   -1.34e+04  377   5.72e+03   52
181   -1.34e+04  325   5.75e+03   51
182   -1.33e+04  426   5.75e+03   52
183   -1.34e+04  414   5.75e+03   51
184   -1.34e+04  420   5.75e+03   51
185   -1.35e+04  378   5.78e+03   51
186   -1.35e+04  354   5.78e+03   51
187   -1.35e+04  372   5.79e+03   52
188   -1.35e+04  344   5.81e+03   51
189   -1.34e+04  358   5.78e+03   51
190   -1.34e+04  389   5.78e+03   51
191   -1.33e+04  352   5.77e+03   51
192   -1.33e+04  336   5.75e+03   51
193   -1.33e+04  285   5.77e+03   51
194   -1.32e+04  290   5.73e+03   51
195   -1.32e+04  300   5.76e+03   51
196   -1.33e+04  275   5.79e+03   51
197   -1.34e+04  238   5.83e+03   51
198   -1.33e+04  242   5.78e+03   50
199   -1.32e+04  269   5.76e+03   51
200   -1.32e+04  263   5.74e+03   51
201   -1.33e+04  281   5.76e+03   51
202   -1.33e+04  231   5.75e+03   52
203   -1.33e+04  165   5.75e+03   52
204   -1.34e+04  91.5   5.76e+03   52
205   -1.34e+04  19.4   5.74e+03   52
206   -1.34e+04  -30.6   5.82e+03   51
207   -1.33e+04  -19.2   5.81e+03   51
208   -1.33e+04  39.4   5.78e+03   50
209   -1.33e+04  86   5.76e+03   51
210   -1.33e+04  69.6   5.75e+03   51
211   -1.34e+04  133   5.75e+03   52
212   -1.35e+04  115   5.76e+03   52
213   -1.35e+04  137   5.73e+03   50
214   -1.35e+04  105   5.72e+03   52
215   -1.35e+04  27.9   5.74e+03   51
216   -1.35e+04  -7.19   5.73e+03   51
217   -1.35e+04  -31   5.74e+03   52
218   -1.35e+04  -82.4   5.72e+03   51
219   -1.35e+04  -90.4   5.7e+03   51
220   -1.34e+04  -65.6   5.66e+03   51
221   -1.35e+04  -58   5.71e+03   51
222   -1.34e+04  -52.9   5.72e+03   50
223   -1.34e+04  -36.9   5.79e+03   51
224   -1.35e+04  -109   5.77e+03   51
225   -1.35e+04  -97.6   5.73e+03   51
226   -1.36e+04  -115   5.67e+03   51
227   -1.35e+04  -146   5.71e+03   51
228   -1.36e+04  -205   5.76e+03   51
229   -1.36e+04  -194   5.79e+03   51
230   -1.36e+04  -186   5.76e+03   51
231   -1.36e+04  -189   5.73e+03   50
232   -1.35e+04  -157   5.68e+03   51
233   -1.36e+04  -227   5.7e+03   51
234   -1.35e+04  -201   5.69e+03   50
235   -1.35e+04  -225   5.68e+03   51
236   -1.35e+04  -236   5.65e+03   51
237   -1.35e+04  -267   5.65e+03   52
238   -1.35e+04  -191   5.69e+03   52
239   -1.36e+04  -214   5.71e+03   51
240   -1.35e+04  -244   5.68e+03   51
241   -1.34e+04  -227   5.58e+03   51
242   -1.34e+04  -246   5.53e+03   51
243   -1.34e+04  -284   5.48e+03   51
244   -1.34e+04  -238   5.45e+03   51
245   -1.33e+04  -189   5.43e+03   50
246   -1.34e+04  -234   5.47e+03   51
247   -1.34e+04  -191   5.44e+03   52
248   -1.34e+04  -161   5.43e+03   50
249   -1.35e+04  -178   5.46e+03   51
250   -1.34e+04  -148   5.44e+03   51
251   -1.34e+04  -187   5.44e+03   51
252   -1.35e+04  -123   5.44e+03   51
253   -1.34e+04  -144   5.43e+03   51
254   -1.34e+04  -91.3   5.44e+03   51
255   -1.34e+04  -44.7   5.43e+03   51
256   -1.34e+04  -3.63   5.38e+03   50
257   -1.33e+04  61.1   5.36e+03   51
258   -1.33e+04  48.4   5.4e+03   51
259   -1.34e+04  50   5.46e+03   51
260   -1.34e+04  24.6   5.47e+03   51
261   -1.34e+04  -99.3   5.47e+03   50
262   -1.34e+04  -99.2   5.41e+03   51
263   -1.35e+04  -56.6   5.47e+03   52
264   -1.34e+04  -72.1   5.48e+03   51
265   -1.33e+04  -130   5.44e+03   51
266   -1.34e+04  -169   5.43e+03   51
267   -1.34e+04  -204   5.47e+03   51
268   -1.34e+04  -168   5.51e+03   51
269   -1.34e+04  -232   5.5e+03   51
270   -1.33e+04  -260   5.48e+03   52
271   -1.33e+04  -266   5.46e+03   52
272   -1.34e+04  -358   5.47e+03   51
273   -1.33e+04  -349   5.42e+03   51
274   -1.33e+04  -352   5.43e+03   51
275   -1.33e+04  -386   5.43e+03   51
276   -1.34e+04  -400   5.44e+03   50
277   -1.34e+04  -449   5.43e+03   52
278   -1.34e+04  -419   5.43e+03   51
279   -1.35e+04  -454   5.45e+03   51
280   -1.34e+04  -405   5.44e+03   52
281   -1.34e+04  -395   5.41e+03   52
282   -1.33e+04  -410   5.41e+03   51
283   -1.33e+04  -420   5.41e+03   52
284   -1.34e+04  -394   5.43e+03   51
285   -1.34e+04  -360   5.43e+03   50
286   -1.35e+04  -349   5.44e+03   51
287   -1.35e+04  -353   5.5e+03   51
288   -1.34e+04  -329   5.47e+03   51
289   -1.34e+04  -337   5.51e+03   50
290   -1.34e+04  -326   5.51e+03   51
291   -1.34e+04  -266   5.58e+03   51
292   -1.34e+04  -241   5.55e+03   51
293   -1.34e+04  -270   5.54e+03   50
294   -1.33e+04  -244   5.53e+03   50
295   -1.33e+04  -324   5.52e+03   51
296   -1.33e+04  -356   5.53e+03   51
297   -1.33e+04  -393   5.45e+03   51
298   -1.32e+04  -398   5.42e+03   51
299   -1.32e+04  -409   5.41e+03   51
300   -1.32e+04  -412   5.41e+03   51
301   -1.33e+04  -389   5.44e+03   51
302   -1.33e+04  -439   5.45e+03   51
303   -1.33e+04  -484   5.44e+03   51
304   -1.33e+04  -450   5.44e+03   51
305   -1.34e+04  -443   5.45e+03   51
306   -1.34e+04  -470   5.47e+03   52
307   -1.33e+04  -522   5.41e+03   51
308   -1.33e+04  -550   5.37e+03   52
309   -1.34e+04  -568   5.41e+03   51
310   -1.33e+04  -559   5.43e+03   52
311   -1.32e+04  -592   5.42e+03   51
312   -1.32e+04  -595   5.39e+03   51
313   -1.31e+04  -640   5.4e+03   52
314   -1.31e+04  -602   5.4e+03   51
315   -1.31e+04  -563   5.42e+03   52
316   -1.32e+04  -536   5.44e+03   51
317   -1.34e+04  -507   5.52e+03   51
318   -1.32e+04  -561   5.49e+03   52
319   -1.31e+04  -621   5.48e+03   50
320   -1.32e+04  -630   5.46e+03   51
321   -1.32e+04  -578   5.42e+03   51
322   -1.33e+04  -595   5.45e+03   51
323   -1.33e+04  -598   5.52e+03   51
324   -1.34e+04  -543   5.53e+03   51
325   -1.34e+04  -523   5.54e+03   51
326   -1.35e+04  -562   5.58e+03   51
327   -1.35e+04  -561   5.6e+03   51
328   -1.35e+04  -603   5.53e+03   51
329   -1.36e+04  -606   5.56e+03   51
330   -1.35e+04  -611   5.56e+03   51
331   -1.35e+04  -582   5.56e+03   51
332   -1.35e+04  -570   5.57e+03   51
333   -1.34e+04  -610   5.48e+03   51
334   -1.34e+04  -634   5.44e+03   51
335   -1.33e+04  -616   5.4e+03   51
336   -1.33e+04  -605   5.44e+03   51
337   -1.32e+04  -591   5.44e+03   52
338   -1.33e+04  -643   5.45e+03   51
339   -1.34e+04  -586   5.44e+03   51
340   -1.33e+04  -591   5.4e+03   52
341   -1.34e+04  -552   5.41e+03   51
342   -1.34e+04  -455   5.45e+03   51
343   -1.33e+04  -436   5.47e+03   51
344   -1.33e+04  -442   5.49e+03   52
345   -1.34e+04  -490   5.49e+03   51
346   -1.33e+04  -561   5.48e+03   50
347   -1.34e+04  -589   5.46e+03   51
348   -1.34e+04  -560   5.43e+03   51
349   -1.33e+04  -550   5.4e+03   52
350   -1.33e+04  -569   5.41e+03   52
351   -1.33e+04  -551   5.42e+03   51
352   -1.34e+04  -533   5.41e+03   51
353   -1.33e+04  -508   5.38e+03   52
354   -1.33e+04  -516   5.42e+03   51
355   -1.34e+04  -487   5.46e+03   51
356   -1.33e+04  -431   5.47e+03   51
357   -1.32e+04  -430   5.43e+03   51
358   -1.33e+04  -369   5.44e+03   51
359   -1.32e+04  -311   5.42e+03   51
360   -1.32e+04  -281   5.41e+03   52
361   -1.32e+04  -274   5.43e+03   51
362   -1.33e+04  -272   5.43e+03   51
363   -1.32e+04  -226   5.41e+03   52
364   -1.32e+04  -222   5.38e+03   52
365   -1.32e+04  -194   5.32e+03   51
366   -1.33e+04  -206   5.37e+03   52
367   -1.33e+04  -203   5.41e+03   51
368   -1.33e+04  -244   5.42e+03   52
369   -1.34e+04  -210   5.42e+03   51
370   -1.34e+04  -184   5.45e+03   52
371   -1.34e+04  -225   5.4e+03   51
372   -1.32e+04  -228   5.4e+03   52
373   -1.33e+04  -170   5.41e+03   51
374   -1.33e+04  -156   5.41e+03   51
375   -1.33e+04  -125   5.42e+03   52
376   -1.34e+04  -253   5.48e+03   51
377   -1.33e+04  -188   5.47e+03   52
378   -1.33e+04  -196   5.43e+03   51
379   -1.33e+04  -175   5.4e+03   51
380   -1.33e+04  -197   5.39e+03   51
381   -1.33e+04  -165   5.41e+03   51
382   -1.33e+04  -217   5.43e+03   52
383   -1.33e+04  -252   5.45e+03   52
384   -1.33e+04  -260   5.46e+03   51
385   -1.32e+04  -224   5.45e+03   51
386   -1.32e+04  -268   5.44e+03   52
387   -1.32e+04  -277   5.43e+03   51
388   -1.33e+04  -250   5.44e+03   51
389   -1.33e+04  -208   5.49e+03   52
390   -1.33e+04  -166   5.4e+03   51
391   -1.34e+04  -174   5.43e+03   51
392   -1.34e+04  -133   5.42e+03   51
393   -1.34e+04  -104   5.41e+03   52
394   -1.34e+04  -128   5.38e+03   52
395   -1.34e+04  -101   5.39e+03   51
396   -1.34e+04  -86.9   5.42e+03   52
397   -1.34e+04  -40.9   5.41e+03   50
398   -1.34e+04  -61.3   5.42e+03   52
399   -1.34e+04  -17.5   5.41e+03   52
400   -1.34e+04  35.5   5.36e+03   51
401   -1.34e+04  16.3   5.4e+03   51
402   -1.35e+04  16.1   5.44e+03   51
403   -1.35e+04  -10.8   5.46e+03   50
404   -1.35e+04  54.2   5.47e+03   51
405   -1.33e+04  81.1   5.42e+03   51
406   -1.34e+04  73.5   5.43e+03   51
407   -1.33e+04  115   5.38e+03   51
408   -1.34e+04  63.6   5.4e+03   50
409   -1.34e+04  8.29   5.4e+03   51
410   -1.33e+04  -50.4   5.39e+03   51
411   -1.33e+04  -46.5   5.37e+03   51
412   -1.33e+04  -48.7   5.37e+03   51
413   -1.34e+04  -56.9   5.39e+03   51
414   -1.34e+04  -31.9   5.39e+03   52
415   -1.35e+04  9.9   5.44e+03   51
416   -1.33e+04  -14.5   5.41e+03   51
417   -1.33e+04  35.6   5.4e+03   52
418   -1.33e+04  29   5.42e+03   51
419   -1.34e+04  -8.27   5.41e+03   51
420   -1.33e+04  85.9   5.43e+03   52
421   -1.33e+04  129   5.32e+03   52
422   -1.33e+04  151   5.33e+03   52
423   -1.34e+04  165   5.37e+03   51
424   -1.34e+04  115   5.43e+03   52
425   -1.33e+04  156   5.38e+03   51
426   -1.33e+04  165   5.41e+03   51
427   -1.34e+04  161   5.45e+03   52
428   -1.34e+04  140   5.48e+03   51
429   -1.33e+04  159   5.44e+03   52
430   -1.32e+04  192   5.44e+03   51
431   -1.32e+04  137   5.44e+03   52
432   -1.33e+04  136   5.42e+03   52
433   -1.33e+04  131   5.38e+03   51
434   -1.34e+04  167   5.39e+03   51
435   -1.34e+04  180   5.38e+03   52
436   -1.34e+04  196   5.4e+03   52
437   -1.34e+04  212   5.42e+03   51
438   -1.34e+04  238   5.4e+03   51
439   -1.34e+04  207   5.37e+03   52
440   -1.34e+04  219   5.36e+03   51
441   -1.34e+04  198   5.33e+03   51
442   -1.35e+04  207   5.35e+03   52
443   -1.35e+04  242   5.33e+03   52
444   -1.35e+04  201   5.33e+03   51
445   -1.36e+04  197   5.36e+03   52
446   -1.35e+04  206   5.32e+03   51
447   -1.34e+04  205   5.27e+03   51
448   -1.34e+04  231   5.25e+03   51
449   -1.34e+04  272   5.26e+03   51
450   -1.34e+04  282   5.25e+03   50
451   -1.35e+04  274   5.24e+03   51
452   -1.33e+04  321   5.18e+03   50
453   -1.33e+04  322   5.11e+03   51
454   -1.34e+04  319   5.11e+03   52
455   -1.34e+04  384   5.12e+03   51
456   -1.34e+04  336   5.09e+03   52
457   -1.34e+04  360   5.13e+03   51
458   -1.35e+04  365   5.16e+03   51
459   -1.35e+04  314   5.19e+03   51
460   -1.35e+04  324   5.25e+03   51
461   -1.35e+04  346   5.25e+03   51
462   -1.34e+04  279   5.24e+03   51
463   -1.34e+04  320   5.19e+03   51
464   -1.35e+04  307   5.25e+03   50
465   -1.34e+04  321   5.25e+03   51
466   -1.35e+04  337   5.36e+03   51
467   -1.35e+04  323   5.33e+03   50
468   -1.34e+04  317   5.28e+03   51
469   -1.33e+04  305   5.21e+03   51
470   -1.34e+04  217   5.21e+03   52
471   -1.34e+04  207   5.21e+03   51
472   -1.33e+04  230   5.2e+03   51
473   -1.35e+04  257   5.25e+03   52
474   -1.35e+04  264   5.19e+03   51
475   -1.35e+04  291   5.23e+03   51
476   -1.34e+04  343   5.21e+03   52
477   -1.34e+04  339   5.22e+03   52
478   -1.34e+04  301   5.16e+03   51
479   -1.33e+04  286   5.12e+03   51
480   -1.33e+04  281   5.04e+03   51
481   -1.33e+04  349   5.09e+03   51
482   -1.32e+04  344   5.06e+03   51
483   -1.32e+04  432   5.02e+03   51
484   -1.32e+04  394   5.05e+03   52
485   -1.32e+04  345   5.04e+03   52
486   -1.32e+04  336   5e+03   52
487   -1.31e+04  415   4.96e+03   51
488   -1.31e+04  349   4.94e+03   51
489   -1.32e+04  302   4.94e+03   51
490   -1.32e+04  285   4.96e+03   52
491   -1.32e+04  230   4.91e+03   51
492   -1.34e+04  258   4.98e+03   51
493   -1.34e+04  296   5e+03   51
494   -1.34e+04  295   5.01e+03   51
495   -1.35e+04  285   5.03e+03   52
496   -1.34e+04  255   5.01e+03   50
497   -1.35e+04  238   5.02e+03   52
498   -1.36e+04  170   5.05e+03   51
499   -1.34e+04  194   4.95e+03   51
500   -1.33e+04  175   4.84e+03   51
501   -1.33e+04  112   4.86e+03   51
502   -1.32e+04  103   4.87e+03   51
503   -1.32e+04  138   4.87e+03   51
504   -1.32e+04  149   4.81e+03   51
505   -1.32e+04  106   4.79e+03   51
