***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           500
Temperatura:             0.75
Beta:                    1.33
J:                       1
Delta:                   1.4
Numero blocchi           10
Lunghezza simulazione:   1
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -4.69e+05  -21.5   2.42e+05   41
2   -4.49e+05  -219   2.35e+05   44
3   -4.35e+05  -353   2.29e+05   46
4   -4.25e+05  -303   2.25e+05   47
5   -4.18e+05  -265   2.22e+05   48
6   -4.13e+05  -235   2.19e+05   49
7   -4.09e+05  -378   2.17e+05   49
8   -4.06e+05  -353   2.15e+05   49
9   -4.04e+05  -458   2.13e+05   49
10   -4.02e+05  -729   2.12e+05   49
11   -4.01e+05  -1.06e+03   2.11e+05   49
12   -3.99e+05  -1.52e+03   2.1e+05   50
13   -3.99e+05  -1.61e+03   2.09e+05   50
14   -3.98e+05  -1.49e+03   2.08e+05   50
15   -3.98e+05  -1.71e+03   2.07e+05   50
16   -3.97e+05  -1.6e+03   2.06e+05   50
17   -3.97e+05  -1.73e+03   2.06e+05   50
18   -3.96e+05  -1.8e+03   2.05e+05   50
19   -3.96e+05  -1.66e+03   2.05e+05   50
20   -3.95e+05  -1.37e+03   2.04e+05   50
21   -3.95e+05  -1.29e+03   2.03e+05   50
22   -3.95e+05  -1.54e+03   2.03e+05   50
23   -3.95e+05  -1.35e+03   2.03e+05   50
24   -3.94e+05  -1.3e+03   2.02e+05   50
25   -3.95e+05  -1.59e+03   2.02e+05   50
26   -3.94e+05  -1.27e+03   2.01e+05   50
27   -3.94e+05  -979   2.01e+05   50
28   -3.94e+05  -629   2.01e+05   50
29   -3.94e+05  -770   2e+05   50
30   -3.94e+05  -910   2e+05   50
31   -3.94e+05  -971   2e+05   50
32   -3.94e+05  -1.4e+03   2e+05   50
33   -3.94e+05  -1.46e+03   1.99e+05   50
34   -3.94e+05  -1.31e+03   1.99e+05   50
35   -3.93e+05  -1.13e+03   1.99e+05   50
36   -3.94e+05  -1.06e+03   1.99e+05   50
37   -3.93e+05  -1.32e+03   1.98e+05   50
38   -3.93e+05  -1.74e+03   1.98e+05   50
39   -3.93e+05  -1.67e+03   1.98e+05   50
40   -3.93e+05  -1.64e+03   1.98e+05   50
41   -3.93e+05  -1.87e+03   1.97e+05   50
42   -3.93e+05  -1.92e+03   1.97e+05   50
43   -3.92e+05  -2.21e+03   1.97e+05   50
44   -3.92e+05  -2.27e+03   1.97e+05   50
45   -3.93e+05  -2.13e+03   1.97e+05   50
46   -3.93e+05  -1.78e+03   1.97e+05   50
47   -3.93e+05  -1.88e+03   1.96e+05   50
48   -3.92e+05  -1.95e+03   1.96e+05   50
49   -3.92e+05  -1.77e+03   1.96e+05   50
50   -3.92e+05  -2.04e+03   1.96e+05   50
51   -3.92e+05  -1.67e+03   1.95e+05   50
52   -3.92e+05  -1.45e+03   1.95e+05   50
53   -3.92e+05  -1.27e+03   1.95e+05   50
54   -3.92e+05  -1.48e+03   1.95e+05   50
55   -3.92e+05  -1.75e+03   1.95e+05   50
56   -3.92e+05  -1.89e+03   1.95e+05   50
57   -3.93e+05  -1.67e+03   1.95e+05   50
58   -3.92e+05  -1.79e+03   1.95e+05   50
59   -3.92e+05  -1.66e+03   1.95e+05   50
60   -3.92e+05  -1.71e+03   1.94e+05   50
61   -3.92e+05  -1.6e+03   1.94e+05   50
62   -3.92e+05  -1.49e+03   1.94e+05   50
63   -3.92e+05  -1.73e+03   1.94e+05   50
64   -3.92e+05  -1.63e+03   1.94e+05   50
65   -3.92e+05  -1.76e+03   1.94e+05   50
66   -3.92e+05  -1.79e+03   1.93e+05   50
67   -3.92e+05  -1.94e+03   1.93e+05   50
68   -3.92e+05  -2.15e+03   1.93e+05   50
