***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           400
Temperatura:             1
Beta:                    1
J:                       1
Delta:                   1.7
Numero blocchi           1
Lunghezza simulazione:   1000
Fase di termalizzazione: -1



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -2.94e+05  -43.4   1.53e+05   40
2   -2.76e+05  -51.1   1.47e+05   43
3   -2.63e+05  -64.7   1.42e+05   45
4   -2.54e+05  -67.9   1.38e+05   47
5   -2.47e+05  50.9   1.35e+05   48
6   -2.42e+05  -259   1.32e+05   48
7   -2.38e+05  -470   1.3e+05   48
8   -2.35e+05  -650   1.28e+05   49
9   -2.33e+05  -507   1.26e+05   49
10   -2.31e+05  -718   1.25e+05   49
11   -2.3e+05  -773   1.24e+05   49
12   -2.28e+05  -646   1.23e+05   50
13   -2.27e+05  -465   1.21e+05   50
14   -2.26e+05  -540   1.2e+05   50
15   -2.25e+05  -788   1.2e+05   50
16   -2.25e+05  -760   1.19e+05   50
17   -2.24e+05  -621   1.18e+05   50
18   -2.23e+05  -763   1.18e+05   50
19   -2.23e+05  -642   1.17e+05   50
20   -2.23e+05  -507   1.17e+05   50
21   -2.23e+05  -407   1.16e+05   50
22   -2.22e+05  -511   1.16e+05   50
23   -2.22e+05  -573   1.15e+05   50
24   -2.21e+05  -510   1.14e+05   51
25   -2.21e+05  -402   1.14e+05   50
26   -2.21e+05  -459   1.13e+05   50
27   -2.2e+05  -367   1.13e+05   50
28   -2.2e+05  -456   1.13e+05   50
29   -2.2e+05  -357   1.12e+05   51
30   -2.2e+05  -372   1.12e+05   50
31   -2.19e+05  -190   1.11e+05   51
32   -2.19e+05  -270   1.11e+05   51
33   -2.19e+05  -416   1.1e+05   51
34   -2.18e+05  -539   1.1e+05   51
35   -2.18e+05  -583   1.1e+05   51
36   -2.18e+05  -744   1.09e+05   51
37   -2.18e+05  -841   1.09e+05   51
38   -2.18e+05  -957   1.09e+05   51
39   -2.18e+05  -1.09e+03   1.08e+05   51
40   -2.18e+05  -991   1.08e+05   51
41   -2.18e+05  -1.35e+03   1.08e+05   51
42   -2.18e+05  -1.53e+03   1.07e+05   51
43   -2.18e+05  -1.78e+03   1.07e+05   51
44   -2.18e+05  -2.17e+03   1.07e+05   51
45   -2.17e+05  -2.03e+03   1.07e+05   51
46   -2.17e+05  -1.81e+03   1.06e+05   51
47   -2.17e+05  -1.99e+03   1.06e+05   51
48   -2.17e+05  -1.88e+03   1.06e+05   51
49   -2.17e+05  -1.95e+03   1.06e+05   51
50   -2.17e+05  -1.94e+03   1.05e+05   51
51   -2.16e+05  -2.14e+03   1.05e+05   51
52   -2.16e+05  -2.06e+03   1.05e+05   51
53   -2.16e+05  -2.05e+03   1.05e+05   51
54   -2.16e+05  -2.04e+03   1.04e+05   51
55   -2.16e+05  -2.33e+03   1.04e+05   51
56   -2.16e+05  -2.52e+03   1.04e+05   51
57   -2.16e+05  -2.53e+03   1.04e+05   51
58   -2.16e+05  -2.65e+03   1.04e+05   51
59   -2.16e+05  -2.85e+03   1.03e+05   51
60   -2.16e+05  -2.92e+03   1.03e+05   51
61   -2.16e+05  -2.96e+03   1.03e+05   51
62   -2.16e+05  -3.07e+03   1.03e+05   51
63   -2.16e+05  -3.32e+03   1.03e+05   51
64   -2.15e+05  -3.13e+03   1.02e+05   51
65   -2.16e+05  -2.96e+03   1.02e+05   51
66   -2.16e+05  -2.95e+03   1.02e+05   51
67   -2.15e+05  -3.16e+03   1.02e+05   51
68   -2.16e+05  -3.24e+03   1.02e+05   51
69   -2.16e+05  -3.26e+03   1.02e+05   51
70   -2.16e+05  -3.26e+03   1.02e+05   51
71   -2.16e+05  -3.44e+03   1.01e+05   51
72   -2.16e+05  -3.42e+03   1.01e+05   51
73   -2.16e+05  -3.49e+03   1.01e+05   51
74   -2.15e+05  -3.65e+03   1.01e+05   51
75   -2.15e+05  -3.79e+03   1.01e+05   51
76   -2.15e+05  -3.61e+03   1e+05   51
77   -2.15e+05  -3.58e+03   1e+05   51
78   -2.15e+05  -3.84e+03   1e+05   51
79   -2.15e+05  -3.62e+03   1e+05   51
80   -2.15e+05  -3.72e+03   1e+05   51
81   -2.15e+05  -3.54e+03   9.99e+04   51
82   -2.15e+05  -3.22e+03   9.97e+04   51
83   -2.15e+05  -3.24e+03   9.97e+04   51
84   -2.15e+05  -3.32e+03   9.94e+04   51
85   -2.15e+05  -3.28e+03   9.95e+04   51
86   -2.15e+05  -3.08e+03   9.92e+04   51
87   -2.15e+05  -2.95e+03   9.9e+04   51
88   -2.15e+05  -2.66e+03   9.88e+04   51
89   -2.15e+05  -2.74e+03   9.88e+04   51
90   -2.15e+05  -2.99e+03   9.89e+04   51
91   -2.15e+05  -2.96e+03   9.85e+04   51
92   -2.15e+05  -2.88e+03   9.87e+04   51
93   -2.15e+05  -2.84e+03   9.88e+04   51
94   -2.15e+05  -2.62e+03   9.87e+04   51
95   -2.14e+05  -2.95e+03   9.86e+04   51
96   -2.15e+05  -2.66e+03   9.87e+04   51
97   -2.15e+05  -2.44e+03   9.87e+04   51
98   -2.15e+05  -2.42e+03   9.87e+04   51
99   -2.15e+05  -2.53e+03   9.85e+04   51
100   -2.15e+05  -2.51e+03   9.84e+04   51
101   -2.15e+05  -2.61e+03   9.84e+04   51
102   -2.14e+05  -2.55e+03   9.83e+04   51
103   -2.15e+05  -2.55e+03   9.83e+04   51
104   -2.15e+05  -2.25e+03   9.82e+04   51
105   -2.15e+05  -2.19e+03   9.82e+04   51
106   -2.15e+05  -2.21e+03   9.81e+04   51
107   -2.15e+05  -2.29e+03   9.81e+04   51
108   -2.15e+05  -2.49e+03   9.83e+04   51
109   -2.15e+05  -2.54e+03   9.82e+04   51
110   -2.15e+05  -2.52e+03   9.82e+04   51
111   -2.15e+05  -2.39e+03   9.8e+04   51
112   -2.15e+05  -2.47e+03   9.79e+04   51
113   -2.15e+05  -2.19e+03   9.79e+04   51
114   -2.15e+05  -2.12e+03   9.78e+04   51
115   -2.15e+05  -2e+03   9.79e+04   51
116   -2.15e+05  -1.93e+03   9.74e+04   51
117   -2.15e+05  -2e+03   9.74e+04   51
118   -2.15e+05  -2.12e+03   9.73e+04   51
119   -2.15e+05  -2.05e+03   9.72e+04   51
120   -2.15e+05  -2.13e+03   9.73e+04   51
121   -2.15e+05  -2.24e+03   9.74e+04   51
122   -2.15e+05  -2.15e+03   9.72e+04   51
123   -2.15e+05  -1.97e+03   9.7e+04   51
124   -2.15e+05  -2.09e+03   9.69e+04   51
125   -2.15e+05  -2.33e+03   9.69e+04   51
126   -2.15e+05  -2.55e+03   9.68e+04   51
127   -2.15e+05  -2.68e+03   9.65e+04   51
128   -2.15e+05  -2.72e+03   9.65e+04   51
129   -2.15e+05  -2.5e+03   9.64e+04   51
130   -2.15e+05  -2.37e+03   9.63e+04   51
131   -2.15e+05  -2.35e+03   9.63e+04   51
132   -2.14e+05  -2.32e+03   9.61e+04   51
133   -2.15e+05  -2.36e+03   9.6e+04   51
134   -2.15e+05  -2.31e+03   9.59e+04   51
135   -2.14e+05  -2.11e+03   9.56e+04   51
136   -2.14e+05  -1.89e+03   9.55e+04   51
137   -2.14e+05  -1.67e+03   9.53e+04   51
138   -2.15e+05  -1.6e+03   9.53e+04   51
139   -2.14e+05  -1.49e+03   9.52e+04   51
140   -2.14e+05  -1.28e+03   9.52e+04   51
141   -2.14e+05  -1.37e+03   9.52e+04   51
142   -2.15e+05  -1.09e+03   9.52e+04   51
143   -2.14e+05  -1.11e+03   9.51e+04   51
144   -2.14e+05  -984   9.53e+04   51
145   -2.14e+05  -933   9.53e+04   51
146   -2.14e+05  -891   9.52e+04   51
147   -2.14e+05  -1.07e+03   9.51e+04   51
148   -2.14e+05  -988   9.51e+04   51
149   -2.14e+05  -858   9.5e+04   51
150   -2.14e+05  -827   9.5e+04   51
151   -2.14e+05  -408   9.5e+04   51
152   -2.14e+05  -491   9.47e+04   51
153   -2.14e+05  -267   9.45e+04   51
154   -2.13e+05  -271   9.45e+04   51
155   -2.14e+05  -116   9.42e+04   51
156   -2.14e+05  -67   9.4e+04   51
157   -2.13e+05  -46.2   9.39e+04   51
158   -2.14e+05  139   9.39e+04   51
159   -2.14e+05  295   9.39e+04   51
160   -2.14e+05  174   9.38e+04   51
161   -2.14e+05  175   9.39e+04   51
162   -2.14e+05  501   9.4e+04   51
163   -2.14e+05  772   9.39e+04   51
164   -2.13e+05  654   9.37e+04   51
165   -2.14e+05  483   9.34e+04   51
166   -2.13e+05  318   9.32e+04   51
167   -2.14e+05  253   9.33e+04   51
168   -2.13e+05  327   9.31e+04   51
169   -2.14e+05  337   9.29e+04   51
170   -2.14e+05  146   9.3e+04   51
171   -2.14e+05  93.7   9.31e+04   51
172   -2.13e+05  188   9.29e+04   51
173   -2.13e+05  266   9.28e+04   51
174   -2.13e+05  50.9   9.27e+04   51
175   -2.13e+05  78.5   9.25e+04   51
176   -2.13e+05  -79.5   9.27e+04   51
177   -2.13e+05  -261   9.26e+04   51
178   -2.13e+05  -104   9.27e+04   51
179   -2.13e+05  -81.6   9.26e+04   51
180   -2.13e+05  -219   9.25e+04   51
181   -2.13e+05  -309   9.24e+04   51
182   -2.13e+05  -333   9.24e+04   51
183   -2.13e+05  -115   9.26e+04   51
184   -2.13e+05  -254   9.27e+04   51
185   -2.13e+05  -272   9.23e+04   51
186   -2.14e+05  -244   9.22e+04   51
187   -2.13e+05  -328   9.2e+04   51
188   -2.13e+05  -364   9.2e+04   51
189   -2.14e+05  -304   9.2e+04   51
190   -2.14e+05  -208   9.17e+04   51
191   -2.13e+05  -245   9.15e+04   51
192   -2.13e+05  17.5   9.15e+04   51
193   -2.13e+05  98.6   9.14e+04   51
194   -2.13e+05  209   9.13e+04   51
195   -2.13e+05  236   9.13e+04   51
196   -2.14e+05  38.4   9.13e+04   51
197   -2.14e+05  121   9.13e+04   51
198   -2.14e+05  433   9.12e+04   51
199   -2.13e+05  393   9.11e+04   51
200   -2.13e+05  303   9.12e+04   51
201   -2.13e+05  272   9.1e+04   51
202   -2.13e+05  456   9.08e+04   51
203   -2.13e+05  516   9.08e+04   51
204   -2.14e+05  658   9.1e+04   51
205   -2.13e+05  641   9.1e+04   51
206   -2.13e+05  666   9.1e+04   51
207   -2.14e+05  548   9.1e+04   51
208   -2.14e+05  683   9.1e+04   51
209   -2.14e+05  682   9.11e+04   51
