***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           400
Temperatura:             0.75
Beta:                    1.33
J:                       1
Delta:                   1.4
Numero blocchi           1
Lunghezza simulazione:   1000
Fase di termalizzazione: -1



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -3e+05  53.7   1.55e+05   41
2   -2.87e+05  -265   1.5e+05   44
3   -2.78e+05  -185   1.47e+05   47
4   -2.72e+05  24.6   1.44e+05   47
5   -2.68e+05  64.5   1.42e+05   48
6   -2.64e+05  129   1.4e+05   49
7   -2.62e+05  -74.7   1.39e+05   49
8   -2.6e+05  106   1.37e+05   49
9   -2.58e+05  -170   1.36e+05   49
10   -2.57e+05  -124   1.36e+05   49
11   -2.57e+05  -159   1.35e+05   49
12   -2.56e+05  -276   1.34e+05   49
13   -2.56e+05  -200   1.34e+05   50
14   -2.55e+05  -70.5   1.33e+05   49
15   -2.55e+05  146   1.33e+05   50
16   -2.55e+05  37.7   1.32e+05   50
17   -2.54e+05  164   1.32e+05   49
18   -2.54e+05  165   1.31e+05   50
19   -2.53e+05  39.6   1.31e+05   50
20   -2.53e+05  95.5   1.31e+05   50
21   -2.53e+05  -128   1.3e+05   50
22   -2.53e+05  194   1.3e+05   50
23   -2.53e+05  231   1.3e+05   50
24   -2.53e+05  19.4   1.29e+05   50
25   -2.52e+05  95.8   1.29e+05   50
26   -2.52e+05  111   1.29e+05   50
27   -2.52e+05  15.3   1.29e+05   50
28   -2.52e+05  157   1.28e+05   50
29   -2.52e+05  141   1.28e+05   50
30   -2.52e+05  145   1.28e+05   50
31   -2.52e+05  188   1.27e+05   50
32   -2.52e+05  -72.3   1.27e+05   50
33   -2.52e+05  -70   1.27e+05   50
34   -2.52e+05  136   1.27e+05   50
35   -2.52e+05  170   1.27e+05   50
36   -2.51e+05  167   1.26e+05   50
37   -2.51e+05  386   1.26e+05   50
38   -2.51e+05  372   1.26e+05   50
39   -2.51e+05  68.8   1.26e+05   50
40   -2.51e+05  3.33   1.26e+05   50
41   -2.51e+05  -60.2   1.26e+05   50
42   -2.51e+05  -64.4   1.26e+05   50
43   -2.51e+05  -17.8   1.26e+05   50
44   -2.51e+05  -54.6   1.26e+05   50
45   -2.51e+05  92.7   1.25e+05   50
46   -2.51e+05  166   1.25e+05   50
47   -2.51e+05  377   1.25e+05   50
48   -2.51e+05  353   1.25e+05   50
49   -2.51e+05  369   1.25e+05   50
50   -2.51e+05  156   1.25e+05   50
51   -2.51e+05  418   1.25e+05   50
52   -2.51e+05  506   1.25e+05   50
53   -2.51e+05  607   1.25e+05   50
54   -2.51e+05  668   1.24e+05   50
55   -2.51e+05  477   1.24e+05   50
56   -2.51e+05  334   1.24e+05   50
57   -2.51e+05  377   1.24e+05   50
58   -2.51e+05  425   1.24e+05   50
59   -2.51e+05  509   1.24e+05   50
60   -2.51e+05  620   1.24e+05   50
61   -2.51e+05  283   1.24e+05   50
62   -2.51e+05  253   1.24e+05   50
63   -2.51e+05  149   1.24e+05   50
64   -2.51e+05  224   1.24e+05   49
65   -2.51e+05  135   1.24e+05   50
66   -2.52e+05  84.2   1.24e+05   50
67   -2.51e+05  120   1.24e+05   50
68   -2.51e+05  87.2   1.24e+05   50
