***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           100
Temperatura:             0.5
Beta:                    2
J:                       1
Delta:                   1.1
Numero blocchi           10
Lunghezza simulazione:   1
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -1.92e+04  70.2   9.77e+03   42
2   -1.86e+04  77.5   9.59e+03   45
3   -1.82e+04  87.8   9.44e+03   46
4   -1.8e+04  131   9.33e+03   47
5   -1.78e+04  110   9.25e+03   48
6   -1.77e+04  114   9.18e+03   48
7   -1.77e+04  106   9.14e+03   49
8   -1.76e+04  72.1   9.1e+03   49
9   -1.75e+04  74.1   9.05e+03   49
10   -1.75e+04  75.2   9.03e+03   49
11   -1.74e+04  15.4   9e+03   50
12   -1.75e+04  34.9   8.99e+03   50
13   -1.75e+04  47.2   8.99e+03   49
14   -1.75e+04  -11.9   8.98e+03   49
15   -1.75e+04  -72.8   8.97e+03   49
16   -1.75e+04  -109   8.95e+03   49
17   -1.75e+04  -151   8.93e+03   49
18   -1.74e+04  -140   8.9e+03   49
19   -1.74e+04  -165   8.89e+03   49
20   -1.74e+04  -156   8.85e+03   49
21   -1.74e+04  -123   8.84e+03   49
22   -1.73e+04  -111   8.82e+03   50
23   -1.74e+04  -85.5   8.83e+03   49
24   -1.73e+04  -92.8   8.82e+03   50
25   -1.73e+04  -55.7   8.8e+03   49
26   -1.73e+04  -61.7   8.78e+03   50
27   -1.73e+04  -28.1   8.78e+03   50
28   -1.73e+04  -59.2   8.78e+03   49
29   -1.73e+04  -92.8   8.77e+03   50
30   -1.73e+04  -138   8.76e+03   50
31   -1.73e+04  -136   8.75e+03   50
32   -1.73e+04  -72.9   8.75e+03   50
33   -1.73e+04  -127   8.75e+03   49
34   -1.73e+04  -118   8.75e+03   50
35   -1.73e+04  -134   8.76e+03   50
36   -1.74e+04  -168   8.77e+03   50
37   -1.73e+04  -142   8.73e+03   50
38   -1.73e+04  -111   8.72e+03   50
39   -1.73e+04  -82.9   8.68e+03   50
40   -1.72e+04  -106   8.64e+03   51
41   -1.72e+04  -92.7   8.64e+03   50
42   -1.72e+04  -72.3   8.66e+03   50
43   -1.72e+04  -76.1   8.66e+03   50
44   -1.73e+04  -111   8.66e+03   50
45   -1.73e+04  -156   8.64e+03   51
46   -1.73e+04  -150   8.62e+03   49
47   -1.73e+04  -155   8.62e+03   50
48   -1.73e+04  -204   8.62e+03   50
49   -1.73e+04  -200   8.61e+03   50
50   -1.73e+04  -243   8.62e+03   49
51   -1.73e+04  -243   8.6e+03   50
52   -1.73e+04  -222   8.57e+03   49
53   -1.73e+04  -210   8.53e+03   50
54   -1.73e+04  -190   8.54e+03   50
55   -1.73e+04  -185   8.53e+03   50
56   -1.73e+04  -213   8.53e+03   49
57   -1.73e+04  -177   8.52e+03   50
58   -1.73e+04  -159   8.51e+03   49
59   -1.73e+04  -156   8.53e+03   49
60   -1.73e+04  -214   8.55e+03   50
61   -1.73e+04  -252   8.54e+03   50
62   -1.73e+04  -234   8.54e+03   50
63   -1.73e+04  -232   8.55e+03   50
64   -1.73e+04  -295   8.55e+03   50
65   -1.73e+04  -257   8.55e+03   49
66   -1.73e+04  -226   8.55e+03   49
67   -1.73e+04  -238   8.54e+03   49
68   -1.73e+04  -242   8.56e+03   49
69   -1.73e+04  -263   8.56e+03   50
70   -1.73e+04  -249   8.56e+03   49
71   -1.73e+04  -255   8.54e+03   50
72   -1.73e+04  -234   8.53e+03   49
73   -1.72e+04  -287   8.53e+03   50
74   -1.73e+04  -285   8.54e+03   49
75   -1.73e+04  -290   8.56e+03   49
76   -1.73e+04  -317   8.54e+03   51
77   -1.73e+04  -310   8.54e+03   50
78   -1.73e+04  -319   8.54e+03   50
79   -1.73e+04  -321   8.55e+03   49
80   -1.73e+04  -324   8.55e+03   50
81   -1.73e+04  -367   8.56e+03   50
82   -1.73e+04  -367   8.53e+03   50
83   -1.73e+04  -441   8.53e+03   50
84   -1.74e+04  -431   8.55e+03   49
85   -1.73e+04  -395   8.53e+03   50
86   -1.73e+04  -427   8.52e+03   50
87   -1.73e+04  -472   8.53e+03   50
88   -1.73e+04  -480   8.53e+03   50
89   -1.74e+04  -442   8.52e+03   49
90   -1.74e+04  -442   8.52e+03   50
91   -1.73e+04  -495   8.51e+03   49
92   -1.73e+04  -491   8.51e+03   50
93   -1.73e+04  -505   8.51e+03   49
94   -1.73e+04  -460   8.52e+03   49
