***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           300
Temperatura:             0.5
Beta:                    2
J:                       1
Delta:                   1.1
Numero blocchi           1
Lunghezza simulazione:   1000
Fase di termalizzazione: -1



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -1.73e+05  -81.8   8.8e+04   42
2   -1.68e+05  -145   8.64e+04   45
3   -1.64e+05  -105   8.51e+04   47
4   -1.62e+05  -198   8.41e+04   48
5   -1.61e+05  -208   8.34e+04   48
6   -1.6e+05  -207   8.28e+04   49
7   -1.59e+05  -96.9   8.23e+04   49
8   -1.58e+05  -269   8.19e+04   49
9   -1.58e+05  -284   8.16e+04   49
10   -1.58e+05  -263   8.14e+04   49
11   -1.57e+05  -114   8.11e+04   50
12   -1.57e+05  -59.7   8.09e+04   49
13   -1.57e+05  -148   8.07e+04   50
14   -1.57e+05  -112   8.05e+04   50
15   -1.57e+05  -30.5   8.04e+04   50
16   -1.57e+05  -116   8.02e+04   49
17   -1.57e+05  -116   8.01e+04   50
18   -1.56e+05  -62.9   8e+04   50
19   -1.56e+05  -150   7.98e+04   50
20   -1.56e+05  -152   7.97e+04   50
21   -1.56e+05  -166   7.96e+04   50
22   -1.56e+05  -160   7.95e+04   50
23   -1.56e+05  -156   7.95e+04   50
24   -1.56e+05  -177   7.94e+04   50
25   -1.56e+05  29.4   7.92e+04   49
26   -1.56e+05  4.72   7.92e+04   50
27   -1.56e+05  23.6   7.92e+04   50
28   -1.56e+05  45   7.91e+04   50
29   -1.56e+05  -122   7.9e+04   50
30   -1.56e+05  -161   7.89e+04   50
31   -1.56e+05  -87.2   7.89e+04   49
32   -1.56e+05  -93.4   7.88e+04   50
33   -1.56e+05  -52.7   7.87e+04   50
34   -1.56e+05  -24.8   7.86e+04   50
35   -1.56e+05  -33.9   7.85e+04   50
36   -1.56e+05  -40.4   7.85e+04   49
37   -1.56e+05  46.6   7.84e+04   50
38   -1.56e+05  84.2   7.84e+04   50
39   -1.56e+05  123   7.83e+04   50
40   -1.56e+05  143   7.83e+04   50
41   -1.56e+05  -21.5   7.83e+04   49
42   -1.56e+05  164   7.83e+04   49
43   -1.56e+05  30.2   7.83e+04   50
44   -1.56e+05  96.2   7.83e+04   50
45   -1.56e+05  146   7.82e+04   49
46   -1.56e+05  -8.87   7.82e+04   50
47   -1.56e+05  -130   7.82e+04   49
48   -1.56e+05  2.43   7.8e+04   50
49   -1.56e+05  -95.4   7.8e+04   50
50   -1.56e+05  -91.7   7.79e+04   50
51   -1.56e+05  -153   7.79e+04   50
52   -1.56e+05  -164   7.78e+04   50
53   -1.56e+05  -83.1   7.78e+04   50
54   -1.56e+05  -113   7.77e+04   49
55   -1.56e+05  -198   7.76e+04   50
56   -1.56e+05  -123   7.76e+04   50
57   -1.56e+05  -86.3   7.75e+04   49
58   -1.56e+05  -268   7.76e+04   49
59   -1.56e+05  -252   7.76e+04   50
60   -1.56e+05  -287   7.76e+04   50
61   -1.56e+05  -130   7.75e+04   50
62   -1.56e+05  -129   7.73e+04   50
63   -1.56e+05  -229   7.73e+04   49
64   -1.55e+05  -344   7.72e+04   49
65   -1.56e+05  -404   7.71e+04   50
66   -1.56e+05  -448   7.71e+04   50
67   -1.56e+05  -496   7.71e+04   50
68   -1.56e+05  -497   7.71e+04   49
69   -1.56e+05  -576   7.7e+04   50
70   -1.56e+05  -449   7.69e+04   49
71   -1.56e+05  -297   7.69e+04   50
72   -1.56e+05  -168   7.69e+04   50
73   -1.56e+05  -229   7.69e+04   50
74   -1.56e+05  -345   7.69e+04   50
75   -1.56e+05  -332   7.69e+04   50
76   -1.56e+05  -436   7.69e+04   50
77   -1.56e+05  -477   7.68e+04   50
78   -1.56e+05  -402   7.68e+04   50
79   -1.56e+05  -392   7.68e+04   50
80   -1.56e+05  -475   7.68e+04   50
81   -1.56e+05  -550   7.67e+04   50
82   -1.56e+05  -475   7.67e+04   50
83   -1.56e+05  -606   7.67e+04   50
84   -1.56e+05  -636   7.67e+04   49
85   -1.56e+05  -608   7.66e+04   50
86   -1.56e+05  -638   7.65e+04   49
87   -1.56e+05  -733   7.65e+04   49
88   -1.56e+05  -731   7.65e+04   50
89   -1.56e+05  -844   7.64e+04   50
90   -1.56e+05  -680   7.64e+04   50
91   -1.56e+05  -632   7.64e+04   50
92   -1.56e+05  -701   7.64e+04   50
93   -1.56e+05  -598   7.64e+04   50
94   -1.56e+05  -553   7.64e+04   50
95   -1.56e+05  -589   7.63e+04   49
96   -1.56e+05  -406   7.63e+04   50
97   -1.56e+05  -329   7.63e+04   50
98   -1.56e+05  -438   7.63e+04   50
99   -1.56e+05  -503   7.63e+04   50
100   -1.56e+05  -593   7.62e+04   50
101   -1.56e+05  -737   7.62e+04   50
102   -1.56e+05  -779   7.62e+04   50
103   -1.56e+05  -871   7.62e+04   50
104   -1.56e+05  -761   7.63e+04   50
105   -1.56e+05  -753   7.63e+04   49
106   -1.56e+05  -764   7.63e+04   50
107   -1.56e+05  -782   7.63e+04   50
108   -1.56e+05  -674   7.63e+04   49
109   -1.56e+05  -748   7.62e+04   49
110   -1.56e+05  -553   7.62e+04   50
111   -1.56e+05  -445   7.62e+04   50
112   -1.56e+05  -435   7.6e+04   50
113   -1.56e+05  -336   7.6e+04   50
114   -1.56e+05  -319   7.6e+04   50
115   -1.56e+05  -345   7.6e+04   50
116   -1.56e+05  -482   7.61e+04   49
117   -1.56e+05  -471   7.6e+04   50
118   -1.56e+05  -476   7.61e+04   50
119   -1.56e+05  -514   7.61e+04   50
120   -1.56e+05  -701   7.62e+04   50
121   -1.56e+05  -484   7.61e+04   50
122   -1.56e+05  -474   7.6e+04   50
123   -1.56e+05  -438   7.6e+04   50
124   -1.56e+05  -455   7.6e+04   50
125   -1.56e+05  -470   7.6e+04   49
126   -1.56e+05  -373   7.6e+04   50
