***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           400
Temperatura:             1
Beta:                    1
J:                       1
Delta:                   1.7
Numero blocchi           1
Lunghezza simulazione:   1000
Fase di termalizzazione: -1



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -2.94e+05  -85.4   1.53e+05   40
2   -2.76e+05  -125   1.47e+05   43
3   -2.63e+05  -439   1.42e+05   45
4   -2.54e+05  -405   1.38e+05   47
5   -2.47e+05  -408   1.35e+05   48
6   -2.43e+05  -69.9   1.32e+05   48
7   -2.38e+05  -290   1.3e+05   49
8   -2.36e+05  -181   1.28e+05   49
9   -2.33e+05  -260   1.26e+05   49
10   -2.31e+05  -223   1.25e+05   49
11   -2.3e+05  -50.9   1.24e+05   49
12   -2.29e+05  244   1.23e+05   50
13   -2.27e+05  365   1.21e+05   50
14   -2.26e+05  427   1.2e+05   50
15   -2.25e+05  340   1.19e+05   50
16   -2.24e+05  169   1.18e+05   50
17   -2.24e+05  22.3   1.18e+05   50
18   -2.23e+05  -269   1.17e+05   50
19   -2.22e+05  -156   1.16e+05   50
20   -2.22e+05  -197   1.16e+05   50
21   -2.22e+05  36.3   1.15e+05   50
22   -2.21e+05  290   1.14e+05   50
23   -2.21e+05  364   1.14e+05   51
24   -2.2e+05  370   1.14e+05   51
25   -2.2e+05  295   1.13e+05   50
26   -2.2e+05  528   1.13e+05   50
27   -2.19e+05  462   1.12e+05   51
28   -2.19e+05  820   1.12e+05   51
29   -2.19e+05  855   1.11e+05   51
30   -2.18e+05  912   1.11e+05   51
31   -2.18e+05  1.22e+03   1.11e+05   51
32   -2.18e+05  1.19e+03   1.11e+05   51
33   -2.18e+05  1.15e+03   1.1e+05   51
34   -2.18e+05  1.12e+03   1.1e+05   50
35   -2.18e+05  1.22e+03   1.1e+05   51
36   -2.18e+05  1.32e+03   1.1e+05   51
37   -2.18e+05  1.58e+03   1.09e+05   51
38   -2.18e+05  1.73e+03   1.09e+05   51
39   -2.18e+05  1.71e+03   1.09e+05   51
40   -2.18e+05  1.77e+03   1.09e+05   51
41   -2.17e+05  1.91e+03   1.08e+05   51
42   -2.17e+05  1.86e+03   1.08e+05   51
43   -2.17e+05  1.36e+03   1.08e+05   51
44   -2.17e+05  1.51e+03   1.08e+05   51
45   -2.18e+05  1.58e+03   1.08e+05   51
46   -2.18e+05  1.31e+03   1.08e+05   51
47   -2.18e+05  1.54e+03   1.07e+05   51
48   -2.17e+05  1.57e+03   1.07e+05   51
49   -2.17e+05  1.56e+03   1.07e+05   51
50   -2.17e+05  1.62e+03   1.07e+05   51
51   -2.17e+05  1.27e+03   1.06e+05   51
52   -2.17e+05  1.36e+03   1.06e+05   51
53   -2.17e+05  1.1e+03   1.06e+05   51
54   -2.17e+05  1.27e+03   1.06e+05   51
55   -2.17e+05  1.25e+03   1.06e+05   51
56   -2.17e+05  1.33e+03   1.05e+05   51
57   -2.17e+05  1.21e+03   1.05e+05   51
58   -2.16e+05  1.03e+03   1.05e+05   51
59   -2.16e+05  1.33e+03   1.05e+05   51
60   -2.16e+05  1.56e+03   1.04e+05   51
61   -2.16e+05  1.31e+03   1.04e+05   51
62   -2.16e+05  1.29e+03   1.04e+05   51
63   -2.16e+05  1.22e+03   1.04e+05   51
64   -2.16e+05  1.21e+03   1.04e+05   51
65   -2.16e+05  1.11e+03   1.03e+05   51
66   -2.16e+05  1e+03   1.03e+05   51
67   -2.16e+05  1.03e+03   1.03e+05   51
68   -2.16e+05  1.12e+03   1.03e+05   51
69   -2.16e+05  1.04e+03   1.03e+05   51
70   -2.16e+05  1.03e+03   1.03e+05   51
71   -2.16e+05  1.18e+03   1.03e+05   51
72   -2.16e+05  1.3e+03   1.03e+05   51
73   -2.15e+05  1.24e+03   1.02e+05   51
74   -2.16e+05  1.06e+03   1.02e+05   51
75   -2.15e+05  1.07e+03   1.02e+05   51
76   -2.15e+05  1.42e+03   1.02e+05   51
77   -2.15e+05  1.62e+03   1.02e+05   51
78   -2.16e+05  1.59e+03   1.02e+05   51
79   -2.15e+05  1.67e+03   1.01e+05   51
80   -2.15e+05  1.85e+03   1.01e+05   51
81   -2.15e+05  1.65e+03   1.01e+05   51
82   -2.15e+05  1.64e+03   1e+05   51
83   -2.15e+05  1.48e+03   1e+05   51
84   -2.15e+05  1.68e+03   1e+05   51
85   -2.15e+05  1.61e+03   1e+05   51
86   -2.15e+05  1.54e+03   1e+05   51
87   -2.16e+05  1.42e+03   1e+05   51
88   -2.15e+05  1.46e+03   1e+05   51
89   -2.15e+05  1.69e+03   9.98e+04   51
90   -2.15e+05  1.58e+03   9.96e+04   51
91   -2.15e+05  1.56e+03   9.95e+04   51
92   -2.15e+05  1.88e+03   9.95e+04   51
93   -2.15e+05  1.82e+03   9.95e+04   51
94   -2.15e+05  1.67e+03   9.95e+04   51
95   -2.15e+05  1.8e+03   9.94e+04   51
96   -2.15e+05  2.06e+03   9.92e+04   51
97   -2.15e+05  2e+03   9.91e+04   51
98   -2.15e+05  2.13e+03   9.89e+04   51
99   -2.15e+05  1.96e+03   9.87e+04   51
100   -2.15e+05  1.93e+03   9.86e+04   51
101   -2.15e+05  1.83e+03   9.82e+04   51
102   -2.15e+05  1.83e+03   9.82e+04   51
103   -2.14e+05  1.84e+03   9.81e+04   51
104   -2.14e+05  1.89e+03   9.8e+04   51
105   -2.14e+05  1.76e+03   9.78e+04   51
106   -2.14e+05  1.59e+03   9.77e+04   51
107   -2.14e+05  1.56e+03   9.75e+04   51
108   -2.14e+05  1.42e+03   9.73e+04   51
109   -2.14e+05  1.56e+03   9.71e+04   51
110   -2.14e+05  1.42e+03   9.71e+04   51
111   -2.15e+05  1.37e+03   9.71e+04   51
112   -2.15e+05  1.36e+03   9.72e+04   51
113   -2.15e+05  1.26e+03   9.72e+04   51
114   -2.14e+05  1.14e+03   9.72e+04   51
115   -2.15e+05  1.07e+03   9.72e+04   51
116   -2.15e+05  1.06e+03   9.7e+04   51
117   -2.15e+05  1.02e+03   9.67e+04   51
118   -2.15e+05  804   9.66e+04   51
119   -2.14e+05  687   9.63e+04   51
120   -2.15e+05  693   9.63e+04   51
121   -2.14e+05  898   9.61e+04   51
122   -2.15e+05  897   9.59e+04   51
123   -2.15e+05  741   9.57e+04   51
124   -2.15e+05  756   9.55e+04   51
125   -2.14e+05  456   9.54e+04   51
126   -2.15e+05  572   9.54e+04   51
127   -2.14e+05  788   9.54e+04   51
128   -2.14e+05  502   9.53e+04   51
129   -2.14e+05  622   9.52e+04   51
130   -2.15e+05  705   9.51e+04   51
131   -2.14e+05  687   9.5e+04   51
132   -2.14e+05  291   9.49e+04   51
133   -2.14e+05  432   9.46e+04   51
134   -2.13e+05  258   9.45e+04   51
135   -2.13e+05  202   9.44e+04   51
136   -2.14e+05  -195   9.43e+04   51
137   -2.14e+05  34.7   9.42e+04   51
138   -2.14e+05  374   9.4e+04   51
139   -2.14e+05  604   9.4e+04   51
140   -2.14e+05  895   9.4e+04   51
141   -2.14e+05  733   9.41e+04   51
142   -2.14e+05  605   9.42e+04   51
143   -2.14e+05  546   9.4e+04   51
