***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           500
Temperatura:             0.25
Beta:                    4
J:                       1
Delta:                   0.8
Numero blocchi           10
Lunghezza simulazione:   1
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -4.9e+05  37.8   2.47e+05   41
2   -4.84e+05  -11.3   2.45e+05   44
3   -4.79e+05  -17.6   2.44e+05   45
4   -4.76e+05  -18   2.42e+05   46
5   -4.74e+05  49.9   2.41e+05   47
6   -4.73e+05  227   2.4e+05   47
7   -4.72e+05  237   2.4e+05   47
8   -4.71e+05  216   2.39e+05   47
9   -4.7e+05  420   2.39e+05   47
10   -4.7e+05  565   2.38e+05   47
11   -4.69e+05  478   2.38e+05   47
12   -4.69e+05  463   2.38e+05   47
13   -4.69e+05  382   2.37e+05   48
14   -4.69e+05  409   2.37e+05   47
15   -4.69e+05  492   2.37e+05   47
16   -4.69e+05  630   2.37e+05   47
17   -4.69e+05  591   2.37e+05   48
18   -4.69e+05  449   2.36e+05   48
19   -4.68e+05  598   2.36e+05   48
20   -4.69e+05  703   2.36e+05   47
21   -4.68e+05  608   2.36e+05   47
22   -4.68e+05  502   2.36e+05   47
23   -4.68e+05  463   2.36e+05   47
24   -4.68e+05  330   2.36e+05   47
25   -4.68e+05  289   2.36e+05   47
26   -4.68e+05  237   2.35e+05   47
27   -4.68e+05  183   2.35e+05   47
28   -4.68e+05  287   2.35e+05   47
29   -4.68e+05  313   2.35e+05   47
30   -4.68e+05  451   2.35e+05   48
31   -4.68e+05  422   2.35e+05   47
32   -4.68e+05  510   2.35e+05   47
33   -4.68e+05  351   2.35e+05   47
34   -4.68e+05  498   2.35e+05   47
35   -4.68e+05  514   2.35e+05   47
36   -4.68e+05  468   2.35e+05   47
37   -4.68e+05  539   2.34e+05   48
38   -4.68e+05  603   2.34e+05   48
39   -4.68e+05  697   2.34e+05   48
40   -4.68e+05  572   2.34e+05   48
41   -4.68e+05  621   2.34e+05   47
42   -4.68e+05  673   2.34e+05   48
43   -4.68e+05  885   2.34e+05   48
44   -4.68e+05  962   2.34e+05   47
45   -4.68e+05  842   2.34e+05   47
46   -4.68e+05  976   2.34e+05   47
47   -4.68e+05  761   2.34e+05   48
48   -4.68e+05  896   2.34e+05   47
49   -4.68e+05  830   2.34e+05   47
50   -4.68e+05  1e+03   2.34e+05   47
51   -4.68e+05  1.06e+03   2.34e+05   48
52   -4.68e+05  1.11e+03   2.34e+05   48
53   -4.68e+05  1.09e+03   2.34e+05   47
54   -4.68e+05  1.05e+03   2.33e+05   47
55   -4.68e+05  1.24e+03   2.33e+05   48
56   -4.68e+05  1.3e+03   2.33e+05   47
57   -4.68e+05  1.31e+03   2.33e+05   47
58   -4.68e+05  1.33e+03   2.33e+05   47
59   -4.68e+05  1.42e+03   2.33e+05   47
60   -4.68e+05  1.49e+03   2.33e+05   48
61   -4.68e+05  1.48e+03   2.33e+05   47
62   -4.68e+05  1.46e+03   2.33e+05   47
63   -4.68e+05  1.5e+03   2.33e+05   47
64   -4.68e+05  1.59e+03   2.33e+05   47
65   -4.68e+05  1.69e+03   2.33e+05   47
66   -4.68e+05  1.65e+03   2.33e+05   48
67   -4.68e+05  1.61e+03   2.33e+05   47
68   -4.68e+05  1.39e+03   2.33e+05   48
69   -4.68e+05  1.39e+03   2.33e+05   47
70   -4.68e+05  1.55e+03   2.33e+05   48
71   -4.68e+05  1.63e+03   2.33e+05   48
72   -4.68e+05  1.51e+03   2.33e+05   47
73   -4.68e+05  1.55e+03   2.33e+05   47
74   -4.68e+05  1.62e+03   2.33e+05   48
75   -4.68e+05  1.49e+03   2.33e+05   47
76   -4.68e+05  1.41e+03   2.32e+05   48
77   -4.68e+05  1.19e+03   2.32e+05   47
78   -4.68e+05  1.33e+03   2.32e+05   47
79   -4.68e+05  1.41e+03   2.32e+05   47
80   -4.68e+05  1.38e+03   2.32e+05   48
81   -4.68e+05  1.43e+03   2.32e+05   47
82   -4.68e+05  1.48e+03   2.32e+05   47
83   -4.68e+05  1.33e+03   2.32e+05   47
84   -4.68e+05  1.37e+03   2.32e+05   47
85   -4.68e+05  1.43e+03   2.32e+05   48
86   -4.68e+05  1.39e+03   2.32e+05   48
87   -4.68e+05  1.51e+03   2.32e+05   47
88   -4.68e+05  1.59e+03   2.32e+05   47
89   -4.68e+05  1.49e+03   2.32e+05   47
90   -4.68e+05  1.47e+03   2.32e+05   47
91   -4.68e+05  1.38e+03   2.32e+05   47
92   -4.68e+05  1.39e+03   2.32e+05   47
93   -4.68e+05  1.46e+03   2.32e+05   48
94   -4.68e+05  1.52e+03   2.32e+05   47
95   -4.68e+05  1.54e+03   2.32e+05   47
96   -4.68e+05  1.61e+03   2.32e+05   47
97   -4.68e+05  1.49e+03   2.32e+05   47
98   -4.68e+05  1.56e+03   2.32e+05   48
99   -4.68e+05  1.74e+03   2.32e+05   48
100   -4.68e+05  1.64e+03   2.32e+05   47
101   -4.68e+05  1.71e+03   2.32e+05   47
102   -4.68e+05  1.62e+03   2.32e+05   48
103   -4.68e+05  1.6e+03   2.32e+05   47
104   -4.68e+05  1.42e+03   2.32e+05   48
105   -4.68e+05  1.56e+03   2.32e+05   47
106   -4.68e+05  1.49e+03   2.32e+05   47
107   -4.68e+05  1.39e+03   2.32e+05   47
108   -4.68e+05  1.38e+03   2.32e+05   48
109   -4.68e+05  1.19e+03   2.32e+05   47
110   -4.68e+05  1.26e+03   2.32e+05   47
111   -4.68e+05  1.26e+03   2.32e+05   48
112   -4.68e+05  1.08e+03   2.32e+05   47
113   -4.68e+05  1.03e+03   2.32e+05   47
114   -4.68e+05  1.11e+03   2.32e+05   48
115   -4.68e+05  1.05e+03   2.32e+05   47
116   -4.68e+05  1.07e+03   2.32e+05   47
117   -4.68e+05  1.22e+03   2.32e+05   47
118   -4.68e+05  1.28e+03   2.32e+05   47
119   -4.68e+05  1.15e+03   2.31e+05   48
120   -4.68e+05  1.25e+03   2.31e+05   47
121   -4.68e+05  1.09e+03   2.31e+05   47
122   -4.68e+05  1.24e+03   2.31e+05   47
123   -4.68e+05  1.14e+03   2.31e+05   47
124   -4.68e+05  1.26e+03   2.31e+05   47
125   -4.68e+05  1.2e+03   2.31e+05   47
126   -4.68e+05  1.12e+03   2.31e+05   48
127   -4.68e+05  1.1e+03   2.31e+05   48
128   -4.68e+05  946   2.31e+05   48
129   -4.68e+05  871   2.31e+05   47
130   -4.68e+05  848   2.31e+05   48
131   -4.68e+05  882   2.31e+05   47
132   -4.68e+05  812   2.31e+05   47
133   -4.68e+05  792   2.31e+05   47
134   -4.68e+05  920   2.31e+05   48
135   -4.68e+05  865   2.31e+05   47
136   -4.68e+05  738   2.31e+05   48
137   -4.68e+05  707   2.31e+05   47
138   -4.68e+05  564   2.31e+05   47
139   -4.68e+05  603   2.31e+05   47
140   -4.68e+05  705   2.31e+05   47
141   -4.68e+05  583   2.31e+05   48
142   -4.68e+05  785   2.31e+05   48
143   -4.68e+05  832   2.31e+05   48
144   -4.68e+05  714   2.31e+05   48
145   -4.68e+05  685   2.31e+05   48
146   -4.68e+05  809   2.31e+05   48
147   -4.68e+05  801   2.31e+05   47
148   -4.68e+05  803   2.31e+05   47
