# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività 	 Dimensione cluster
1     -2.124790191650391      0.7125505805015564     1.734999775886536     14.6569995880127     4967.35009765625
2     -2.124276161193848      0.7125779390335083     1.841562271118164     13.89725017547607     5039.9169921875
3     -2.120301961898804      0.7071698904037476     1.875312328338623     14.13125038146973     5088.87109375
4     -2.125634908676147      0.7172961831092834     1.548749923706055     8.231249809265137     5249.90283203125
5     -2.1261887550354      0.7148395180702209     1.686562299728394     11.24737453460693     5005.89599609375
6     -2.123237609863281      0.7087240815162659     1.815937280654907     13.59074974060059     5150.912109375
7     -2.127260446548462      0.717205286026001     1.704999804496765     11.19849967956543     5192.244140625
8     -2.125000238418579      0.7134905457496643     1.538124918937683     11.55762481689453     4994.43994140625
9     -2.126014471054077      0.712209939956665     1.669062256813049     15.72512531280518     5268.6337890625
10     -2.126991510391235      0.7137616872787476     1.59499990940094     10.42650032043457     5263.7490234375
11     -2.127225160598755      0.7200397849082947     1.757812261581421     9.05150032043457     5189.71484375
12     -2.12076473236084      0.7111639380455017     1.687499761581421     12.89687538146973     5082.08984375
13     -2.125187158584595      0.7135224342346191     1.550937414169312     13.80712509155273     5082.35009765625
14     -2.126590251922607      0.7171559929847717     1.623124957084656     9.781000137329102     5204.5791015625
15     -2.124384164810181      0.7099190354347229     1.888124823570251     16.68612480163574     5077.615234375
16     -2.129966497421265      0.7199656963348389     1.563437461853027     10.13799953460693     5322.0810546875
17     -2.125563859939575      0.7155669927597046     1.560624957084656     13.12174987792969     5166.98095703125
18     -2.129891872406006      0.7186976671218872     1.660937309265137     10.45837497711182     5287.33203125
19     -2.123709201812744      0.7093796730041504     1.941562294960022     17.89875030517578     5059.0830078125
20     -2.125054597854614      0.7128467559814453     1.902187347412109     16.00112533569336     5134.02685546875
21     -2.129407405853271      0.7182689905166626     1.847499847412109     10.26675033569336     5251.97119140625
22     -2.127782344818115      0.7167489528656006     1.676562309265137     11.94225025177002     5242.47998046875
23     -2.128854274749756      0.7115148305892944     1.692812323570251     21.60087585449219     5061.86279296875
24     -2.128629207611084      0.7113447785377502     1.919374823570251     23.55412483215332     5146.35107421875
25     -2.124463558197021      0.7098551392555237     2.17437481880188     16.08412551879883     5131.72021484375
26     -2.126307487487793      0.7189101576805115     1.869999766349792     11.36950016021729     5208.90478515625
27     -2.122037172317505      0.7050480246543884     1.944687247276306     19.65062522888184     5071.51708984375
28     -2.124918460845947      0.7134688496589661     1.679374814033508     11.63675022125244     5087.9248046875
29     -2.124849319458008      0.7098167538642883     1.906249761581421     16.82212448120117     5020.7529296875
30     -2.129087924957275      0.7171393632888794     1.725937247276306     9.723875045776367     5216.01904296875
31     -2.117011070251465      0.7050405144691467     1.901562333106995     16.3328742980957     4992.27783203125
32     -2.124161720275879      0.7090732455253601     2.046562194824219     18.9057502746582     5159.533203125
33     -2.123378992080688      0.7109825611114502     1.988749861717224     16.140625     5061.47998046875
34     -2.127402782440186      0.7145298719406128     1.545312404632568     11.63749980926514     5066.43017578125
35     -2.125187397003174      0.7150683999061584     1.630937457084656     11.27837467193604     5058.8330078125
36     -2.124147653579712      0.7114987373352051     2.089374780654907     15.62912464141846     5238.619140625
37     -2.124820470809937      0.7119516134262085     1.721562266349792     12.8883752822876     4974.4169921875
38     -2.12641453742981      0.7158958315849304     1.950937271118164     13.30749988555908     5070.203125
39     -2.120477437973022      0.7091659903526306     1.635937452316284     15.60824966430664     5134.16015625
40     -2.121956348419189      0.7132114768028259     1.718124747276306     12.26949977874756     5184.64990234375
41     -2.124655723571777      0.7125169634819031     1.832812309265137     12.81687545776367     5146.755859375
42     -2.126744031906128      0.7167723178863525     1.592499852180481     11.03750038146973     5239.55810546875
43     -2.123841524124146      0.710241973400116     1.893749833106995     15.69987487792969     5199.40087890625
44     -2.122144222259521      0.707849383354187     1.824687361717224     22.94025039672852     4902.6298828125
45     -2.12469744682312      0.7156351804733276     1.639687299728394     10.88374996185303     5104.5517578125
46     -2.126813173294067      0.7166894674301147     1.563124895095825     13.50125026702881     5073.5087890625
47     -2.125993013381958      0.7140491008758545     1.647812247276306     12.43237495422363     4992.67822265625
48     -2.128653526306152      0.7158327698707581     1.474687457084656     10.41300010681152     5182.1611328125
49     -2.127608776092529      0.7165517807006836     1.902187347412109     11.22424983978271     5211.56103515625
50     -2.124873161315918      0.7139187455177307     1.729687333106995     15.22462463378906     5119.9931640625
51     -2.12370491027832      0.7145912051200867     1.628124952316284     9.904125213623047     4938.31494140625
52     -2.125362157821655      0.7117872834205627     1.862187266349792     14.32937526702881     5181.17822265625
53     -2.123455047607422      0.7103118896484375     1.781249761581421     14.82849979400635     5092.56787109375
54     -2.121789216995239      0.7098956108093262     2.048437356948853     17.17099952697754     5131.72900390625
55     -2.132179975509644      0.7139203548431396     2.060312271118164     19.31162452697754     5245.662109375
56     -2.124501705169678      0.7167764902114868     1.669062256813049     9.489624977111816     5106.3828125
57     -2.128247976303101      0.7146344184875488     1.776562333106995     14.97900009155273     5127.06494140625
58     -2.125774145126343      0.7200945019721985     1.535624861717224     7.959875106811523     5184.826171875
59     -2.133976459503174      0.7253633737564087     1.723437309265137     9.08899974822998     5244.294921875
60     -2.130045652389526      0.7185517549514771     1.408749938011169     9.547750473022461     5252.759765625
61     -2.127240657806396      0.7108725309371948     1.786562323570251     15.18850040435791     5131.6328125
62     -2.121758937835693      0.7138559222221375     1.807499766349792     9.899374961853027     5301.23388671875
63     -2.126029968261719      0.7127987742424011     1.848749756813049     14.98737525939941     5049.755859375
64     -2.130962610244751      0.7235448360443115     1.603124856948853     7.596875190734863     5247.5771484375
65     -2.125617027282715      0.7177470922470093     1.687187314033508     11.1272497177124     5164.5380859375
66     -2.126220941543579      0.7125406861305237     1.714999794960022     20.12675094604492     5250.63623046875
67     -2.127560138702393      0.7121247053146362     1.895312309265137     15.92099952697754     5095.0361328125
68     -2.123600959777832      0.7147005796432495     1.616249918937683     11.08637523651123     5229.22509765625
69     -2.124019622802734      0.7071367502212524     1.965312361717224     20.94924926757812     5136.4541015625
70     -2.126994609832764      0.7142729163169861     1.706874847412109     12.33199977874756     5106.75
71     -2.121346235275269      0.7124064564704895     1.729374766349792     15.77025032043457     4954.8681640625
72     -2.124455451965332      0.7100250124931335     1.822187304496765     12.58412456512451     5267.671875
73     -2.127010583877563      0.7128778100013733     1.996874809265137     14.43099975585938     5250.1337890625
74     -2.128776073455811      0.7130658626556396     1.640937328338623     18.5622501373291     5347.35595703125
75     -2.122072696685791      0.7096979022026062     1.876874804496765     12.13749980926514     5071.19287109375
76     -2.125386714935303      0.7149444818496704     2.140312194824219     16.05425071716309     5150.10107421875
77     -2.127188444137573      0.7187917828559875     1.706562280654907     8.439624786376953     5090.912109375
78     -2.124191999435425      0.7111963033676147     2.035624742507935     14.46875     5109.52197265625
79     -2.132891416549683      0.720895528793335     1.648437261581421     13.6068754196167     5333.84423828125
80     -2.126598358154297      0.7147153615951538     1.79156231880188     15.71087455749512     5240.3388671875
81     -2.123896360397339      0.7105673551559448     1.913437247276306     15.36625003814697     5095.44189453125
82     -2.125005960464478      0.7099325060844421     1.827812314033508     18.1257495880127     5038.2451171875
83     -2.124493837356567      0.7140088081359863     1.994374752044678     14.29625034332275     5224.14013671875
