# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività 	 Dimensione cluster
1     -1.964933156967163      0.8541753888130188     1.037877798080444     1.095843195915222     7151.60400390625
2     -1.964281439781189      0.8539416790008545     0.9871896505355835     1.045333385467529     7312.3359375
3     -1.963108062744141      0.8534914255142212     0.9438831806182861     0.9951373338699341     7340.990234375
4     -1.965694189071655      0.8544527292251587     1.098408341407776     1.020235300064087     7358.69091796875
5     -1.965828895568848      0.8540178537368774     1.014748215675354     1.11309802532196     7221.9677734375
6     -1.964320302009583      0.8532170057296753     0.9655364155769348     1.00705885887146     7235.09716796875
7     -1.963977932929993      0.8535901308059692     1.087581753730774     1.055372595787048     7396.52880859375
8     -1.964936137199402      0.8533567190170288     1.043783187866211     1.071058869361877     7160.93701171875
9     -1.962402582168579      0.8522691130638123     1.131872415542603     1.18243134021759     7320.7431640625
10     -1.9650958776474      0.8541683554649353     0.9827605485916138     0.9301961064338684     7384.369140625
11     -1.962903261184692      0.8527818322181702     1.136301517486572     1.214117646217346     7302.0
12     -1.965882778167725      0.8545844554901123     0.9955556392669678     0.9163922071456909     7411.7470703125
13     -1.964825034141541      0.8540733456611633     1.024590611457825     1.018666744232178     7364.61376953125
14     -1.965539455413818      0.8538714647293091     0.9881738424301147     1.012392163276672     7445.33203125
15     -1.965384721755981      0.8544667959213257     1.074294686317444     1.136000037193298     7113.99609375
16     -1.965377926826477      0.8545385599136353     1.013271927833557     1.033411860466003     7071.4951171875
17     -1.966010928153992      0.8547261953353882     1.025574922561646     1.079843163490295     7387.8291015625
18     -1.964758157730103      0.8536213636398315     1.096932053565979     1.162980318069458     7165.8251953125
19     -1.963884711265564      0.8537148237228394     1.092502951622009     1.15701961517334     7108.041015625
20     -1.963364005088806      0.8536615967750549     1.061991572380066     1.05945098400116     7384.10498046875
21     -1.963471055030823      0.8533338904380798     1.028035402297974     1.084235310554504     7307.1181640625
22     -1.968754291534424      0.8557714819908142     0.9310880899429321     1.049098014831543     7258.6650390625
23     -1.963915467262268      0.8532587885856628     1.078231573104858     1.094588279724121     7178.18505859375
24     -1.962290048599243      0.8521367907524109     1.091518759727478     1.159215688705444     7324.89306640625
25     -1.965134143829346      0.8534015417098999     1.081184267997742     1.119372606277466     7182.18603515625
26     -1.963343381881714      0.8528711199760437     0.9945713877677917     0.9807058572769165     7449.43896484375
27     -1.964076161384583      0.8533935546875     1.075770854949951     1.044392228126526     7239.9638671875
28     -1.964327335357666      0.8535341620445251     0.984728991985321     1.039686322212219     7240.01513671875
29     -1.964730858802795      0.8543346524238586     1.003429532051086     0.9728627800941467     7324.0439453125
30     -1.961835980415344      0.8524957299232483     1.121045827865601     1.165176510810852     7410.11376953125
31     -1.96416974067688      0.8529344797134399     1.07035756111145     1.123450994491577     7323.6748046875
32     -1.96178674697876      0.8520234227180481     0.9552019238471985     1.068549036979675     7232.81884765625
33     -1.966107249259949      0.8546085953712463     0.991126537322998     1.017725467681885     7265.251953125
34     -1.964652538299561      0.8539335131645203     0.9394540786743164     0.9515293836593628     7286.60986328125
35     -1.964618802070618      0.8537734150886536     1.063960075378418     1.029019594192505     7206.72705078125
36     -1.964463829994202      0.8537172079086304     1.091518759727478     1.15701961517334     7125.07080078125
37     -1.965428471565247      0.8539345860481262     1.060515284538269     1.07074511051178     7352.1259765625
38     -1.964393496513367      0.85402512550354     1.085121154785156     1.087058901786804     7328.51611328125
39     -1.963515043258667      0.8534340858459473     1.040830612182617     1.025882363319397     7325.501953125
40     -1.964926362037659      0.8540793657302856     1.075278759002686     1.038745164871216     7347.80322265625
41     -1.966158032417297      0.8550876975059509     1.016716718673706     0.9832157492637634     7184.0
42     -1.965173244476318      0.8545615077018738     1.009827017784119     0.9832157492637634     7220.623046875
43     -1.965940594673157      0.8546104431152344     0.9832526445388794     0.946509838104248     7082.14794921875
