# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività 	 Dimensione cluster
1     -1.752069354057312      0.6732299327850342     1.768120646476746     26.17081451416016     4690.93115234375
2     -1.75114917755127      0.6674110293388367     1.889711856842041     30.83125877380371     4428.5439453125
3     -1.756969094276428      0.676546037197113     2.194348335266113     32.27540588378906     4649.65478515625
4     -1.756903767585754      0.6674301624298096     1.681646108627319     34.02222061157227     4512.48095703125
5     -1.757972121238708      0.6763654947280884     1.74529492855072     21.32148170471191     4622.27783203125
6     -1.752071738243103      0.6684758067131042     1.937558174133301     30.76962852478027     4488.7568359375
7     -1.757868766784668      0.6771423816680908     1.734320878982544     24.11318397521973     4692.1982421875
8     -1.75664234161377      0.6703838109970093     2.300137042999268     35.19362640380859     4660.1181640625
9     -1.754912734031677      0.6708329916000366     1.951165795326233     29.55348205566406     4588.47314453125
10     -1.756282806396484      0.6751907467842102     2.04817533493042     25.70844459533691     4577.1591796875
11     -1.755419492721558      0.6716458201408386     2.256241321563721     30.03629302978516     4436.35693359375
12     -1.755988717079163      0.6751531362533569     2.120164394378662     28.81866645812988     4777.21484375
13     -1.751916408538818      0.6632806658744812     2.525761127471924     39.67658996582031     4680.64794921875
14     -1.752998232841492      0.6700013875961304     1.894540429115295     31.94666481018066     4686.2080078125
15     -1.758344769477844      0.673764169216156     1.826501965522766     30.18888664245605     4754.95703125
16     -1.750994563102722      0.6697652339935303     1.940191984176636     30.63955307006836     4772.9951171875
17     -1.759280800819397      0.6758163571357727     1.735198855400085     34.39688873291016     4552.14306640625
18     -1.756604909896851      0.6767554879188538     1.752318143844604     22.26385116577148     4607.001953125
19     -1.759629845619202      0.6839367747306824     1.621508836746216     18.48399925231934     4638.82080078125
20     -1.755674004554749      0.6749420166015625     1.772071242332458     28.5734806060791     4592.5517578125
21     -1.755785346031189      0.6654965281486511     1.822112321853638     38.13703536987305     4561.5419921875
22     -1.76010274887085      0.6871498227119446     1.928779125213623     18.2205924987793     4728.32421875
23     -1.754096865653992      0.6701900362968445     2.143868207931519     28.05540657043457     4440.2060546875
24     -1.758768916130066      0.6712337136268616     2.081536293029785     43.52770233154297     4600.15576171875
25     -1.757179856300354      0.672766387462616     1.934924364089966     35.07318496704102     4607.68994140625
26     -1.75933849811554      0.6787030696868896     2.272043704986572     33.06355285644531     4780.15087890625
27     -1.758020281791687      0.6764417290687561     2.390123128890991     38.98859024047852     4921.798828125
28     -1.759613871574402      0.6855483651161194     1.864252328872681     19.89955520629883     4766.84521484375
29     -1.76131284236908      0.6820799112319946     1.884005427360535     22.47185134887695     4728.47998046875
30     -1.746381044387817      0.6541895270347595     2.520932674407959     55.02947998046875     4531.88818359375
31     -1.757080435752869      0.6790786385536194     2.092510223388672     26.52770233154297     4640.6982421875
32     -1.757895350456238      0.6776675581932068     2.007791519165039     27.28755378723145     4760.712890625
33     -1.762701392173767      0.6794460415840149     2.003840923309326     34.57585144042969     4670.79296875
34     -1.75006890296936      0.6640928983688354     2.13421106338501     34.31510925292969     4554.3359375
35     -1.751701951026917      0.6732218861579895     2.176789999008179     28.39629745483398     4530.798828125
36     -1.754897236824036      0.6704275012016296     2.20312762260437     27.54548072814941     4698.39697265625
37     -1.751773238182068      0.6664679050445557     1.870836734771729     27.57422256469727     4506.2158203125
38     -1.755844950675964      0.6720821261405945     1.987160325050354     28.43525886535645     4733.0380859375
39     -1.749883770942688      0.660780668258667     2.020082235336304     33.46370315551758     4520.09521484375
40     -1.755864024162292      0.6701458692550659     2.135967016220093     35.85822296142578     4670.9951171875
41     -1.763418197631836      0.6921526193618774     1.897174000740051     24.37837028503418     4654.6337890625
42     -1.756422638893127      0.6737471222877502     1.715884804725647     33.20770263671875     4579.57080078125
43     -1.751872062683105      0.666748046875     1.930095911026001     25.43348121643066     4419.591796875
44     -1.748751521110535      0.6603392362594604     1.880493760108948     39.30474090576172     4532.77197265625
45     -1.746429324150085      0.6634173393249512     1.678573250770569     26.42592430114746     4436.16015625
46     -1.753678321838379      0.6747535467147827     2.029739141464233     25.01836967468262     4511.6748046875
47     -1.755866050720215      0.6740741729736328     1.988038301467896     30.74222183227539     4559.0390625
48     -1.750487089157104      0.6696100831031799     1.651358008384705     27.7294807434082     4575.39306640625
49     -1.757492423057556      0.6753042340278625     1.952921628952026     26.07259178161621     4700.47607421875
50     -1.755181431770325      0.6733992099761963     1.767242789268494     27.60251808166504     4744.09814453125
51     -1.756870269775391      0.6737699508666992     1.876543164253235     30.20770263671875     4670.32177734375
52     -1.75461208820343      0.66195148229599     2.161865472793579     40.96088790893555     4498.26806640625
53     -1.757315874099731      0.6727282404899597     2.157037019729614     33.34074020385742     4730.2529296875
54     -1.755789995193481      0.677234947681427     2.306721448898315     24.25629615783691     4588.5830078125
55     -1.754032254219055      0.6677774786949158     2.20005464553833     38.86992645263672     4564.81884765625
56     -1.754934430122375      0.6694080233573914     1.745733737945557     27.8549633026123     4568.2119140625
57     -1.75527560710907      0.6672104597091675     2.103045225143433     37.77851867675781     4564.5419921875
58     -1.755655884742737      0.6720696091651917     2.005157709121704     33.12874221801758     4740.51513671875
59     -1.756326198577881      0.6767501831054688     2.089876413345337     27.27525901794434     4604.44287109375
60     -1.752905607223511      0.6673623323440552     2.521371603012085     38.02340698242188     4494.30712890625
