# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione
0     -5919.8857421875      0.03940000012516975
1     -5863.0048828125      0.03500000014901161
2     -5904.802734375      0.02400000020861626
3     -5911.201171875      0.01600000075995922
4     -5906.16357421875      0.01080000028014183
5     -5821.52392578125      0.02759999968111515
6     -5893.1640625      0.02580000087618828
7     -6001.08740234375      0.04540000110864639
8     -5953.04833984375      0.04520000144839287
9     -5930.1279296875      0.05059999972581863
10     -5990.48974609375      0.05240000039339066
11     -5907.3310546875      0.05660000070929527
12     -5800.24755859375      0.04120000079274178
13     -5809.6884765625      0.04839999973773956
14     -5849.04833984375      0.04520000144839287
15     -5870.33056640625      0.05160000175237656
16     -5843.1728515625      0.05579999834299088
17     -5875.08935546875      0.03539999946951866
18     -5879.12353515625      0.01559999957680702
19     -5816.56884765625      0.04280000180006027
20     -5865.89111328125      0.04940000176429749
21     -5877.6904296875      0.04839999973773956
22     -5827.25      0.05620000138878822
23     -5864.455078125      0.08219999819993973
24     -5952.69091796875      0.06340000033378601
25     -5911.76611328125      0.03880000114440918
26     -5959.64501953125      0.03819999843835831
27     -5761.1259765625      0.04560000076889992
28     -5888.2041015625      0.04100000113248825
29     -5835.20458984375      0.03599999845027924
30     -5869.322265625      0.02659999951720238
31     -5856.6025390625      0.02300000004470348
32     -5818.56689453125      0.03280000016093254
33     -5926.68603515625      0.03339999914169312
34     -5699.4853515625      0.03739999979734421
35     -5888.13037109375      0.06060000136494637
36     -5823.4091796875      0.05700000002980232
37     -5894.28662109375      0.05139999836683273
38     -5971.12548828125      0.05559999868273735
39     -5860.76953125      0.08380000293254852
40     -5817.8115234375      0.08900000154972076
41     -5761.7314453125      0.08860000222921371
42     -5847.2900390625      0.07639999687671661
43     -5811.7275390625      0.05860000103712082
44     -5917.4072265625      0.04699999839067459
45     -5819.04931640625      0.0551999993622303
46     -5852.009765625      0.05999999865889549
47     -5743.5693359375      0.05779999867081642
48     -5745.33154296875      0.066600002348423
49     -5744.3720703125      0.06179999932646751
50     -5820.2900390625      0.0414000004529953
51     -5851.40869140625      0.03700000047683716
52     -5744.568359375      0.04280000180006027
53     -5745.52734375      0.04760000109672546
