# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Dimensione cluster
3     -1.379007339477539      0.002614815952256322       30480.333984375
14     -1.382262468338013      0.2288060635328293     10860.4541015625
24     -1.387755513191223      0.1754288971424103     10645.400390625
33     -1.377708554267883      0.02851851470768452     11025.6669921875
66     -1.364356875419617      -0.05269762873649597     2740.939453125
92     -1.368892192840576      0.1172837391495705     3829.3076171875
109     -1.385288953781128      -0.06363922357559204     6758.2353515625
120     -1.397256731987      -0.2025373876094818     8900.2724609375
133     -1.391955733299255      0.1005487143993378     10137.384765625
142     -1.381046891212463      -0.1011753156781197     13565.111328125
153     -1.383798003196716      -0.107212133705616     8216.63671875
158     -1.406008958816528      0.1024133339524269     25912.0
162     -1.411188840866089      -0.07196111977100372     23326.5
169     -1.388945937156677      -0.05570793896913528     15370.7138671875
186     -1.380702972412109      -0.04963921010494232     5310.7646484375
192     -1.380762934684753      0.08242222666740417     15969.6669921875
199     -1.393942832946777      0.3763777911663055     16252.7138671875
207     -1.388511061668396      0.03283333405852318     11754.875
238     -1.380563497543335      -0.001364160911180079     3567.0966796875
245     -1.385041356086731      0.0793650820851326     17270.71484375
251     -1.40084445476532      -0.1657222509384155     16096.8330078125
255     -1.405555605888367      0.1851611137390137     25813.25
259     -1.394644379615784      0.1115777790546417     23071.25
263     -1.401922225952148      0.01106111705303192     30895.0
271     -1.407233357429504      0.149663895368576     16942.25
275     -1.413633346557617      -0.2955388724803925     24821.75
283     -1.415189027786255      0.2417555153369904     12826.375
290     -1.39712393283844      -0.2146317660808563     17215.71484375
297     -1.386787295341492      -0.01047300826758146     14520.5712890625
308     -1.381830334663391      -0.2047838568687439     8461.4541015625
324     -1.385330677032471      -0.009381942451000214     6406.5625
330     -1.398755550384521      -0.152892604470253     16770.0
345     -1.374912619590759      -0.02390962839126587     6166.06689453125
352     -1.380990386009216      -0.01540634874254465     15011.7138671875
362     -1.385191202163696      0.01858666725456715     10648.400390625
387     -1.38059389591217      -0.1884204298257828     4135.83984375
407     -1.370973348617554      0.05062444135546684     4563.2001953125
415     -1.389166593551636      0.2293055504560471     13836.875
447     -1.394859790802002      0.1112791746854782     3494.71875
459     -1.39250373840332      0.005650003906339407     7572.58349609375
465     -1.385933399200439      -0.1805407255887985     16517.666015625
469     -1.396722197532654      0.07590000331401825     25855.0
474     -1.401520013809204      0.3043332993984222     25018.400390625
482     -1.407288908958435      0.02988055348396301     13587.125
489     -1.409746050834656      -0.09039046615362167     13685.0
500     -1.398678779602051      -0.2345393747091293     10897.181640625
504     -1.401888847351074      0.2864666879177094     31852.25
516     -1.405148148536682      0.002746301470324397     8419.4169921875
524     -1.395727872848511      0.1033250093460083     12537.75
536     -1.397285103797913      0.06057222560048103     8241.8330078125
540     -1.40767776966095      -0.04423332214355469     34921.0
542     -1.408022165298462      -0.06141112744808197     48115.0
550     -1.402772307395935      -0.03768611699342728     12249.0
559     -1.395239472389221      -0.169809877872467     13036.4443359375
565     -1.392162919044495      0.2091740816831589     16865.166015625
573     -1.397899985313416      -0.3077916502952576     13383.0
578     -1.399253249168396      0.004057782702147961     21920.19921875
584     -1.396733283996582      -0.2331740409135818     19086.666015625
590     -1.394288897514343      -0.1490592807531357     18867.166015625
601     -1.384585857391357      0.1096626296639442     10139.36328125
618     -1.383871793746948      -0.1824914962053299     5721.0
628     -1.393671035766602      -0.03604444861412048     10074.0
639     -1.395220279693604      -0.05078383907675743     9294.0908203125
645     -1.407466769218445      -0.04874445870518684     15791.1669921875
659     -1.402815818786621      -0.009893655776977539     9386.2861328125
669     -1.406617879867554      -0.248982235789299     12256.2001953125
680     -1.391781687736511      -0.109002023935318     8882.63671875
695     -1.379635572433472      0.08763999491930008     6094.7998046875
704     -1.389476418495178      0.09795802086591721     10228.5556640625
754     -1.381059527397156      -0.01114622317254543     2213.679931640625
767     -1.380509495735168      -0.03216240182518959     8330.5380859375
771     -1.393766760826111      0.0551944337785244     28244.0
778     -1.395949244499207      0.1904634982347488     13943.4287109375
783     -1.388880014419556      0.02062221243977547     18964.599609375
797     -1.381917357444763      0.07774286717176437     6486.64306640625
811     -1.382822275161743      0.209038108587265     7342.28564453125
823     -1.386348128318787      -0.2111277729272842     10113.3330078125
836     -1.388889074325562      0.03746325150132179     8631.76953125
848     -1.388077735900879      -0.04911665990948677     11117.4169921875
866     -1.396471619606018      0.1164160594344139     6279.111328125
878     -1.385685086250305      -0.1406999826431274     8453.0830078125
887     -1.379446864128113      0.06503456830978394     10365.111328125
894     -1.374025344848633      -0.178920641541481     14355.5712890625
909     -1.38106369972229      -0.08397185057401657     6544.39990234375
940     -1.36909818649292      0.01729533821344376     2950.354736328125
948     -1.375672340393066      -0.06854444742202759     13041.5
965     -1.376274466514587      -0.2079555541276932     5357.05859375
984     -1.366292476654053      -0.02901754528284073     4763.5263671875
995     -1.376598000526428      -0.0533515103161335     9819.9091796875
1010     -1.378186702728271      0.0628296360373497     6547.13330078125
1022     -1.386433243751526      -0.06185926124453545     7710.75
1027     -1.396657824516296      0.1569511145353317     19822.599609375
1043     -1.390758395195007      0.1118430495262146     5837.6875
1064     -1.389208436012268      0.1591174602508545     5186.76171875
1071     -1.395263671875      -0.2402254194021225     16811.71484375
1076     -1.408026576042175      0.05411554500460625     26253.400390625
1080     -1.389488816261292      0.0003388896584510803     29423.75
1097     -1.388266563415527      0.01245490461587906     6569.17626953125
1105     -1.385722279548645      0.0008277781307697296     11649.625
1124     -1.380414128303528      0.01430994272232056     5090.21044921875
1137     -1.392522931098938      -0.08745128661394119     9579.0
1147     -1.387462139129639      -0.05263999849557877     9584.2998046875
1152     -1.388035535812378      -0.1676266491413116     18678.80078125
1164     -1.389125943183899      0.0181166660040617     7548.25
1180     -1.380774974822998      -0.07068889588117599     6334.3125
1190     -1.375751137733459      -0.05804221704602242     11866.0
1196     -1.38884449005127      0.1418222188949585     16649.833984375
1204     -1.372089028358459      0.05832778289914131     12027.625
1222     -1.379575133323669      0.07074444741010666     5277.72216796875
1228     -1.386614799499512      -0.02715926803648472     15064.8330078125
1234     -1.392733216285706      -0.05008519813418388     20354.833984375
1244     -1.395248889923096      -0.2049155682325363     11661.599609375
1254     -1.390168905258179      -0.1106355562806129     10043.5
1266     -1.38215172290802      0.2320370227098465     8775.9169921875
1273     -1.389904737472534      -0.1894603073596954     14497.0
1284     -1.385240435600281      -0.2039191722869873     8722.0
1300     -1.381999969482422      0.07404583692550659     7894.875
1314     -1.391904711723328      -0.07992856949567795     6476.28564453125
1328     -1.396171450614929      0.08936506509780884     6487.78564453125
1331     -1.393866539001465      0.1549111008644104     38073.66796875
1346     -1.380657911300659      -0.1183718517422676     7083.7998046875
1361     -1.391597151756287      -0.05592740327119827     7952.60009765625
1366     -1.400444388389587      -0.02284001186490059     24968.0
1382     -1.401405572891235      0.195763885974884     7833.0625
1385     -1.404414772987366      -0.1414148062467575     30611.666015625
1391     -1.395955562591553      0.2728074193000793     15606.1669921875
1395     -1.395055532455444      0.02097222208976746     32393.0
1406     -1.39941418170929      -0.04517172276973724     8526.5458984375
1410     -1.400155544281006      0.0476333349943161     26216.75
1417     -1.397638082504272      0.1329968273639679     12925.0
1420     -1.395985126495361      -0.1968444138765335     31437.666015625
1424     -1.387811064720154      -0.09311666339635849     25159.75
1429     -1.383191108703613      -0.02484000846743584     23531.0
1439     -1.382226705551147      0.1386977732181549     9011.7998046875
1454     -1.375131845474243      0.03404000774025917     6101.466796875
1483     -1.363803863525391      -0.04186897724866867     3229.310302734375
1505     -1.375098943710327      -0.1008909046649933     4379.4091796875
1524     -1.382570743560791      0.2168058604001999     4865.15771484375
1533     -1.391693830490112      -0.04016790166497231     11999.5556640625
1547     -1.395234823226929      -0.1818524152040482     7188.0
1551     -1.40054452419281      -0.1079055517911911     25247.25
1564     -1.40194845199585      0.07741367816925049     7959.3076171875
1569     -1.389866709709167      0.02006222307682037     20338.400390625
1577     -1.400805592536926      -0.02072222158312798     11681.75
1584     -1.403809428215027      0.1761873215436935     14908.857421875
1593     -1.398844480514526      -0.3391901254653931     10216.4443359375
1603     -1.395551085472107      0.1155733317136765     9081.900390625
1613     -1.384195446968079      -0.02956222370266914     12191.599609375
1626     -1.38302218914032      -0.08141881972551346     6984.384765625
1643     -1.376797556877136      0.09901569038629532     5500.470703125
1650     -1.386850714683533      0.01055238116532564     13052.4287109375
1657     -1.389746069908142      0.1607714146375656     13540.857421875
1663     -1.395407319068909      -0.2457926273345947     15162.6669921875
1673     -1.380533218383789      -0.2050155699253082     12187.900390625
1682     -1.386617422103882      -0.1385481357574463     12720.111328125
1689     -1.390755534172058      0.0746285542845726     13572.0
1699     -1.38664448261261      -0.0968155637383461     11364.0
1706     -1.389917492866516      0.002307934453710914     13898.2861328125
1716     -1.393391132354736      -0.1255177706480026     11583.400390625
1719     -1.400355696678162      0.1917407512664795     32825.33203125
1724     -1.396728754043579      -0.07417777180671692     18279.599609375
1733     -1.392661690711975      -0.0963456928730011     12428.5556640625
1748     -1.391807556152344      0.3525081276893616     7674.13330078125
1754     -1.394555568695068      0.02429999969899654     17241.833984375
1773     -1.388909816741943      0.2208818942308426     5327.4736328125
1780     -1.384838104248047      -0.03324761614203453     13317.142578125
1788     -1.381961226463318      -0.2140972167253494     15511.25
1802     -1.382609486579895      -0.08268095552921295     6871.0
1809     -1.384869813919067      0.1588857024908066     17540.28515625
1818     -1.39502215385437      -0.1141407489776611     14285.0
1825     -1.386685729026794      0.2469079345464706     13953.4287109375
1840     -1.380438566207886      0.04136296361684799     7190.2666015625
1847     -1.391968131065369      -0.03159365803003311     14097.0
1854     -1.396431803703308      -0.05515872687101364     18424.572265625
1857     -1.394755482673645      0.1028888896107674     30133.333984375
1871     -1.392892003059387      -0.02550317347049713     7503.28564453125
1894     -1.386716842651367      -0.02819999866187572     5033.78271484375
1905     -1.372771739959717      0.2076585739850998     8794.5458984375
1917     -1.378385186195374      -0.1907592564821243     7791.0
1930     -1.378488779067993      0.1279179453849792     7551.384765625
1935     -1.38991105556488      -0.04928889125585556     18879.0
1947     -1.384581565856934      -0.172242596745491     8270.0
