# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività 	 Dimensione cluster
1     -1.346197843551636      -0.009918197989463806     1.87553882598877     549.673095703125     1414.155029296875
2     -1.342127680778503      -0.007818986661732197     2.040075540542603     544.1160278320312     1336.173950195312
3     -1.362972617149353      -0.01515699923038483     1.608166456222534     724.6241455078125     1518.344970703125
4     -1.346827030181885      0.01206500083208084     2.02525520324707     587.0493774414062     1370.881958007812
5     -1.359363913536072      0.0274488590657711     1.818676710128784     693.1864624023438     1519.572998046875
6     -1.34434711933136      -0.008456004783511162     1.808090806007385     569.6724243164062     1352.087036132812
7     -1.343709349632263      0.01825180277228355     2.437202453613281     529.5260009765625     1343.041015625
8     -1.351145386695862      -0.01991179212927818     1.857088923454285     681.386474609375     1595.672973632812
9     -1.34712278842926      -0.00865718349814415     2.039470672607422     622.2667846679688     1415.260009765625
10     -1.333799839019775      -0.003370197722688317     1.834404706954956     454.5925598144531     1054.260009765625
11     -1.341451168060303      0.0198426079005003     1.861928105354309     552.4030151367188     1244.652954101562
12     -1.334527850151062      -0.01674099639058113     2.988279819488525     517.7650756835938     1235.296997070312
13     -1.343536257743835      0.01102161407470703     2.133534908294678     606.6735229492188     1352.68701171875
14     -1.339431047439575      0.02564360573887825     1.767259001731873     548.1614990234375     1188.795043945312
15     -1.346027016639709      0.0140475956723094     2.395160675048828     589.2604370117188     1401.614990234375
16     -1.35026752948761      -0.008167995139956474     2.052174091339111     638.8987426757812     1437.848999023438
17     -1.344600558280945      0.009380403906106949     1.915765643119812     526.8639526367188     1307.213989257812
18     -1.339347004890442      0.008730392903089523     2.007410287857056     604.49658203125     1375.012939453125
19     -1.346599221229553      0.001645403681322932     2.926881074905396     621.4425048828125     1460.182983398438
20     -1.34606659412384      -0.02536401152610779     1.965368747711182     544.612060546875     1184.691040039062
21     -1.347959637641907      -0.01931201666593552     1.57792055606842     627.829345703125     1506.630004882812
22     -1.354813814163208      0.02477581426501274     1.654744863510132     653.2921142578125     1478.35302734375
23     -1.347440600395203      0.003607801860198379     1.786918759346008     604.9945678710938     1510.651000976562
24     -1.341057181358337      -0.002490408252924681     2.157126665115356     540.3572998046875     1320.535034179688
25     -1.349676489830017      -0.01721540279686451     1.861625790596008     610.7041625976562     1321.998046875
26     -1.350626230239868      -0.01661720499396324     1.693459391593933     595.8617553710938     1392.947021484375
27     -1.35771918296814      -0.004305005539208651     1.995614409446716     765.5709838867188     1681.281005859375
28     -1.344385623931885      0.016435407102108     2.144423484802246     554.8880004882812     1190.238037109375
29     -1.348188042640686      -0.01348679978400469     1.847107768058777     586.5750122070312     1302.401977539062
30     -1.349471926689148      0.02617117576301098     1.907901763916016     605.6552734375     1465.714965820312
31     -1.341785907745361      -0.002052004216238856     1.956899762153625     565.620849609375     1358.626953125
32     -1.347331762313843      -0.002674803836271167     1.821398854255676     620.5997924804688     1384.045043945312
33     -1.334600806236267      0.02691859193146229     2.162873506546021     519.9520263671875     1223.003051757812
34     -1.344552993774414      0.023136205971241     1.495047211647034     564.1096801757812     1279.090942382812
35     -1.34492027759552      -0.02083057723939419     2.945633411407471     588.4491577148438     1345.234985351562
36     -1.357044577598572      -0.0298891942948103     1.832287311553955     684.1442260742188     1695.453979492188
37     -1.343650937080383      0.001497601740993559     1.2300945520401     568.005859375     1315.371948242188
38     -1.348755121231079      0.01407678984105587     2.68340277671814     655.2742919921875     1445.681030273438
39     -1.349084734916687      -0.0005910021718591452     1.844083189964294     663.4656982421875     1468.1689453125
40     -1.329767823219299      -0.0003810040652751923     2.526124715805054     441.1962585449219     987.2769775390625
41     -1.338042020797729      0.001669996650889516     2.415122747421265     540.243896484375     1172.06103515625
42     -1.34964907169342      0.0006296003120951355     2.200983047485352     643.3472290039062     1384.717041015625
43     -1.350242137908936      -0.002385606290772557     2.015879154205322     636.9661865234375     1408.920043945312
44     -1.350046038627625      -0.03836939856410027     2.152892351150513     623.72119140625     1414.092041015625
45     -1.354396224021912      0.008064791560173035     1.884612441062927     699.0697631835938     1633.135986328125
46     -1.348589658737183      0.02648480236530304     1.588204145431519     653.3937377929688     1569.786987304688
47     -1.354379653930664      -0.01004280429333448     2.807107925415039     688.1220703125     1508.907958984375
48     -1.351191639900208      -0.009657401591539383     1.965671062469482     602.5771484375     1436.48095703125
49     -1.347610831260681      -0.02080819569528103     1.834707021713257     585.90771484375     1424.266967773438
50     -1.349220752716064      0.01399978902190924     1.632665395736694     586.29052734375     1403.041015625
51     -1.346550703048706      -0.01348699536174536     2.048242092132568     636.971923828125     1412.781005859375
52     -1.336326718330383      -0.002829400589689612     1.943289279937744     508.0291442871094     1205.034057617188
53     -1.349169373512268      0.01898480392992496     2.607486009597778     618.169189453125     1396.16796875
54     -1.348504185676575      0.01097259484231472     2.168317556381226     639.5927124023438     1339.890991210938
55     -1.350608944892883      -0.002383801154792309     1.631153106689453     638.0017700195312     1401.280029296875
56     -1.337789416313171      0.01456961408257484     1.74003791809082     433.0354614257812     1018.111999511719
57     -1.358008146286011      0.00519759813323617     2.5094895362854     743.3531494140625     1600.9580078125
58     -1.354421496391296      -0.0273160059005022     1.686200380325317     662.9161987304688     1552.941040039062
59     -1.355654954910278      -0.0140704084187746     2.194026470184326     727.3389892578125     1514.7490234375
60     -1.340388059616089      -0.004936208017170429     2.667372465133667     559.2955932617188     1290.109985351562
61     -1.33897876739502      0.01209380477666855     2.191001892089844     504.508544921875     1235.416015625
62     -1.353150486946106      -0.003651399631053209     1.828657865524292     660.1253662109375     1451.142944335938
63     -1.3470379114151      0.008064793422818184     1.823516249656677     640.8466796875     1312.056030273438
64     -1.34539806842804      0.005831403657793999     1.996824264526367     559.3060913085938     1282.904052734375
65     -1.350000858306885      0.02813020907342434     1.996521830558777     642.2518920898438     1479.381958007812
66     -1.345600366592407      -0.01752358302474022     1.939659714698792     607.8590698242188     1347.074951171875
67     -1.345094442367554      0.02284659072756767     2.382760047912598     605.8316040039062     1331.651000976562
68     -1.344114899635315      -0.01345100067555904     1.508960366249084     573.9072265625     1344.900024414062
69     -1.349388360977173      0.0132673978805542     2.097542524337769     624.3311767578125     1379.203979492188
70     -1.343219041824341      -0.006441393867135048     2.432060480117798     541.8723754882812     1238.203002929688
71     -1.350266695022583      0.01229980960488319     1.797202348709106     629.8466796875     1452.031005859375
72     -1.34876823425293      -0.01657101139426231     1.904272317886353     615.152587890625     1476.868041992188
73     -1.339382171630859      0.01078259851783514     1.724007606506348     519.025390625     1185.074951171875
74     -1.344849109649658      0.02307919971644878     1.749716401100159     582.0183715820312     1200.087036132812
75     -1.353483080863953      -0.01280519086867571     1.907296895980835     609.2454223632812     1461.508056640625
76     -1.357694149017334      0.02725919522345066     1.906389474868774     699.7085571289062     1602.10302734375
77     -1.349212765693665      0.002194005530327559     2.121739149093628     620.6266479492188     1387.885986328125
78     -1.354081630706787      -0.0322176106274128     1.945104122161865     689.1942138671875     1629.379028320312
79     -1.350867867469788      0.01471820659935474     1.704347848892212     609.4526977539062     1479.447998046875
80     -1.352023363113403      -0.01835419796407223     1.883100152015686     645.7862548828125     1490.234985351562
81     -1.342179179191589      0.01609417609870434     1.87614369392395     594.3303833007812     1317.589965820312
82     -1.348699569702148      -0.007878007367253304     1.891266584396362     659.8273315429688     1607.197021484375
83     -1.351208567619324      0.02434740401804447     1.725519895553589     630.006103515625     1451.212036132812
84     -1.354645729064941      0.01358679961413145     2.161058664321899     665.0983276367188     1534.503051757812
85     -1.34600043296814      0.003618202172219753     2.254215717315674     595.8773193359375     1406.4990234375
86     -1.343384027481079      0.02752021513879299     2.232136249542236     567.6071166992188     1306.800048828125
87     -1.349567294120789      0.01092658750712872     1.962041616439819     604.22607421875     1341.030029296875
88     -1.356701731681824      0.002521606162190437     2.17436671257019     741.411865234375     1632.2919921875
89     -1.349251508712769      -0.005309003870934248     1.83803403377533     603.0358276367188     1425.087036132812
90     -1.348321080207825      0.002233399543911219     1.6892249584198     640.6812744140625     1363.284057617188
91     -1.346081256866455      0.02546519413590431     2.570283651351929     634.263427734375     1480.4189453125
92     -1.346899271011353      0.002506798831745982     1.77663516998291     606.7626342773438     1449.516967773438
93     -1.350343942642212      0.007362793665379286     2.189187288284302     630.4109497070312     1368.703002929688
94     -1.344753980636597      -0.0177192147821188     2.182230710983276     565.7256469726562     1280.7490234375
95     -1.35243022441864      0.01877138018608093     2.069414138793945     627.7420654296875     1529.072998046875
96     -1.346124172210693      0.02053559944033623     2.921436786651611     623.7376708984375     1545.343994140625
97     -1.334176421165466      0.003105595940724015     2.315614461898804     535.2750244140625     1189.432983398438
98     -1.360327243804932      0.02352419495582581     1.518638968467712     707.4315185546875     1505.116943359375
99     -1.352425456047058      -0.02033000253140926     1.998941421508789     631.6023559570312     1481.473999023438
100     -1.350310683250427      0.02115720324218273     1.354707002639771     590.8466186523438     1348.885009765625
101     -1.344684839248657      0.03225797414779663     2.081512212753296     602.26025390625     1425.546997070312
102     -1.349349856376648      -0.007365603465586901     1.837731599807739     603.092041015625     1385.447998046875
103     -1.348451018333435      0.01909978874027729     2.47168231010437     648.8486328125     1509.751953125
104     -1.349927186965942      -0.007982213050127029     2.050964117050171     628.51416015625     1475.069946289062
105     -1.353080630302429      -0.01217659004032612     1.753043532371521     645.4528198242188     1503.743041992188
106     -1.351775646209717      -0.01371000800281763     1.71372401714325     650.669677734375     1555.666015625
107     -1.347647070884705      0.006412597838789225     2.315614461898804     655.7786865234375     1543.196044921875
108     -1.344552636146545      0.001673998427577317     1.927863836288452     583.9043579101562     1329.656005859375
109     -1.354803562164307      0.009463598020374775     2.551531314849854     660.1642456054688     1456.046020507812
