# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Dimensione cluster
2     -1.516999959945679      0.763200044631958       7578.0
4     -1.548200011253357      0.8001999855041504     7919.0
6     -1.544800043106079      0.7950999736785889     8020.5
10     -1.56470000743866      0.7975999712944031     4055.5
14     -1.547899961471558      0.7908499836921692     3971.5
16     -1.524600028991699      0.7818000316619873     7752.5
18     -1.555799961090088      0.7803999781608582     7803.0
21     -1.556800007820129      0.7934000492095947     5292.0
23     -1.511800050735474      0.7894999980926514     7896.0
25     -1.475600004196167      0.7246999740600586     7313.0
27     -1.522000074386597      0.7554000020027161     7489.5
29     -1.500200033187866      0.7175999879837036     7238.5
32     -1.531866550445557      0.76500004529953     5087.66650390625
34     -1.533599972724915      0.779699981212616     7818.5
39     -1.514079928398132      0.7810799479484558     3126.0
42     -1.560533404350281      0.7824666500091553     5194.33349609375
44     -1.519999980926514      0.7728999853134155     7826.5
47     -1.508399963378906      0.7473333477973938     4981.66650390625
49     -1.52180004119873      0.7568000555038452     7438.0
51     -1.52839994430542      0.7738000154495239     7704.0
53     -1.533599972724915      0.7310999631881714     7582.0
56     -1.549999833106995      0.7661333084106445     5170.0
58     -1.556600093841553      0.7897000312805176     8008.0
60     -1.543600082397461      0.7962000370025635     7915.5
62     -1.490200042724609      0.7479000091552734     7596.5
64     -1.505399942398071      0.7447999715805054     7440.5
66     -1.515799999237061      0.711899995803833     7118.0
72     -1.527066588401794      0.7559999823570251     2607.666748046875
74     -1.539999961853027      0.7897000312805176     7873.5
77     -1.542266726493835      0.7780666351318359     5203.0
79     -1.54040002822876      0.7757999897003174     7730.5
81     -1.528599977493286      0.7858999967575073     7876.0
83     -1.530200004577637      0.7863999605178833     7786.0
85     -1.53439998626709      0.7872999906539917     7920.5
87     -1.518599987030029      0.7754999995231628     7789.0
89     -1.516599893569946      0.7503999471664429     7513.5
93     -1.527100086212158      0.7874000072479248     4016.25
96     -1.528133392333984      0.7844666838645935     5272.66650390625
98     -1.53659999370575      0.7900000214576721     7881.0
100     -1.498399972915649      0.7473000288009644     7642.0
102     -1.493600010871887      0.7343000173568726     7318.5
104     -1.494199991226196      0.6876000165939331     6969.5
106     -1.531000018119812      0.7813999652862549     7582.0
108     -1.526399970054626      0.7540000081062317     7609.0
110     -1.511199951171875      0.7359000444412231     7516.5
113     -1.506266593933105      0.6967999935150146     4654.0
117     -1.518800020217896      0.6868500113487244     3611.75
121     -1.543699979782104      0.7893000245094299     3958.75
123     -1.556999921798706      0.7847000360488892     7874.5
126     -1.583600044250488      0.8226666450500488     5414.33349609375
128     -1.534000039100647      0.7682999968528748     7765.5
130     -1.546999931335449      0.7766000032424927     7766.5
133     -1.549333453178406      0.8128666877746582     5376.66650390625
135     -1.532400012016296      0.805899977684021     7969.0
138     -1.561200022697449      0.8123332858085632     5429.66650390625
140     -1.562600016593933      0.7811999917030334     7819.5
142     -1.585200071334839      0.8234000205993652     8212.5
145     -1.572533249855042      0.7982666492462158     5365.33349609375
147     -1.565799951553345      0.8114999532699585     8079.5
149     -1.526600003242493      0.7847000360488892     7882.5
151     -1.564800024032593      0.8025000095367432     7942.5
154     -1.557600021362305      0.8149999976158142     5458.33349609375
156     -1.580000042915344      0.8041999936103821     8030.0
158     -1.572200059890747      0.8079000115394592     8008.5
162     -1.580600023269653      0.7482999563217163     3743.0
164     -1.542799949645996      0.7759000062942505     7873.0
168     -1.539400100708008      0.7873499393463135     4022.25
170     -1.548399925231934      0.7968000173568726     7937.5
175     -1.534160017967224      0.7691199779510498     3079.0
178     -1.517600059509277      0.7456666827201843     4875.33349609375
181     -1.54640007019043      0.7818666100502014     5236.66650390625
184     -1.546000003814697      0.7942000031471252     5283.33349609375
186     -1.5278000831604      0.7631000280380249     7643.0
188     -1.548200011253357      0.7864999771118164     7819.0
190     -1.530799984931946      0.7591000199317932     7699.5
192     -1.537800073623657      0.7785999774932861     7668.0
194     -1.552999973297119      0.8003000020980835     8074.5
196     -1.529400110244751      0.7867000102996826     7827.5
200     -1.517899990081787      0.7547000050544739     3774.5
202     -1.557399988174438      0.7976000308990479     7904.0
205     -1.586400032043457      0.8133333325386047     5429.0
207     -1.550600051879883      0.8126000165939331     8141.5
209     -1.548399925231934      0.80840003490448     8072.0
212     -1.557999968528748      0.8034666180610657     5383.33349609375
214     -1.538800001144409      0.7803999781608582     7940.0
216     -1.499200105667114      0.7444000244140625     7469.0
218     -1.517199993133545      0.7825999855995178     7752.5
220     -1.550999999046326      0.7855000495910645     7843.5
222     -1.515399932861328      0.7563999891281128     7650.0
226     -1.528599977493286      0.7811999917030334     3863.75
228     -1.524800062179565      0.7631000280380249     7707.0
233     -1.544640064239502      0.7742799520492554     3245.60009765625
235     -1.539200067520142      0.7512999773025513     7648.5
239     -1.543699979782104      0.7756000161170959     3879.75
241     -1.517600059509277      0.7503999471664429     7561.0
243     -1.525799989700317      0.7184000015258789     7481.5
245     -1.545000076293945      0.8050999641418457     7581.0
248     -1.551200032234192      0.774733304977417     5237.0
250     -1.531199932098389      0.7351000308990479     7508.0
253     -1.534800052642822      0.7564000487327576     5114.66650390625
255     -1.526799917221069      0.7721999883651733     7742.5
257     -1.553400039672852      0.7893999814987183     7942.0
259     -1.527199983596802      0.7689000368118286     7720.0
261     -1.484799981117249      0.6784999966621399     7127.5
264     -1.528133392333984      0.7894666194915771     4987.66650390625
266     -1.531599998474121      0.7922999858856201     7960.5
269     -1.519199967384338      0.7775999903678894     5203.66650390625
272     -1.503733277320862      0.7795999646186829     5210.66650390625
274     -1.495399951934814      0.761900007724762     7620.5
276     -1.517800092697144      0.7720999717712402     7665.5
279     -1.52400004863739      0.7694666981697083     5089.33349609375
282     -1.546266674995422      0.7819333076477051     5193.33349609375
287     -1.549839973449707      0.765999972820282     3069.60009765625
291     -1.541900038719177      0.7970499992370605     3987.0
295     -1.523699879646301      0.7828499674797058     3949.0
299     -1.504699945449829      0.731749951839447     3662.5
302     -1.49560010433197      0.7026665806770325     4734.66650390625
304     -1.497599959373474      0.7348999977111816     7325.5
306     -1.553200006484985      0.7894999980926514     7670.0
309     -1.57146680355072      0.8129332661628723     5425.33349609375
311     -1.560999989509583      0.7749999761581421     7867.5
313     -1.551800012588501      0.7878999710083008     7861.0
315     -1.523800015449524      0.7567000389099121     7591.5
317     -1.506600022315979      0.7484999895095825     7472.5
319     -1.535199999809265      0.7846999764442444     7888.0
321     -1.515399932861328      0.7833000421524048     7724.0
323     -1.539600014686584      0.7804999947547913     7899.0
325     -1.479200005531311      0.7426000237464905     7496.0
327     -1.5      0.7412999868392944     7299.0
329     -1.485599994659424      0.7109999656677246     7292.5
332     -1.474933266639709      0.6782000064849854     4571.66650390625
336     -1.516200065612793      0.7587500214576721     3863.75
338     -1.501600027084351      0.7383999824523926     7478.0
340     -1.533599972724915      0.7515000104904175     7306.5
342     -1.546000003814697      0.7927999496459961     7983.0
344     -1.521199941635132      0.7613999843597412     7689.0
348     -1.516499876976013      0.7536499500274658     3754.75
350     -1.525399923324585      0.7846000194549561     7875.0
354     -1.529400110244751      0.7871500253677368     3952.75
356     -1.56279993057251      0.8073999881744385     8008.5
360     -1.53849995136261      0.7704000473022461     3852.5
362     -1.519799947738647      0.7742999792098999     7524.5
364     -1.510200023651123      0.7411999702453613     7506.5
367     -1.533866763114929      0.7731333374977112     5144.66650390625
