# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione
0     -375.9598999023438      -0.002000000094994903
1     -422.5195922851562      0.1260000020265579
2     -441.95947265625      0.09799999743700027
3     -449.6393737792969      0.0820000022649765
4     -473.3994140625      0.07000000029802322
5     -496.879638671875      0.04399999976158142
6     -420.8400573730469      0.04199999943375587
7     -460.9200439453125      0.04600000008940697
8     -494.1997375488281      0.1099999994039536
9     -510.1595458984375      0.1080000028014183
10     -510.1600952148438      0.1080000028014183
11     -505.9198303222656      0.09600000083446503
12     -397.6398010253906      0.0820000022649765
13     -457.7198181152344      0.08600000292062759
14     -488.5206298828125      0.0260000005364418
15     -469.3598022460938      0.06800000369548798
16     -512.3199462890625      0.01600000075995922
17     -440.3600158691406      0.01799999922513962
18     -468.9992370605469      0.05000000074505806
19     -481.8791809082031      0.09399999678134918
20     -485.8390808105469      0.09200000017881393
21     -496.3197021484375      0.01600000075995922
22     -452.1606140136719      0.00800000037997961
23     -463.1604614257812      -0.04199999943375587
24     -443.3999633789062      -0.02999999932944775
25     -512.4395751953125      0.02199999988079071
26     -485.0396423339844      0.05200000107288361
27     -497.4395141601562      0.07199999690055847
28     -487.2794799804688      -0.03599999845027924
29     -535.2000732421875      -0.03999999910593033
30     -492.2796020507812      0.01400000043213367
31     -523.7198486328125      -0.01400000043213367
32     -448.5594482421875      0.02800000086426735
33     -478.9999389648438      -0.05000000074505806
34     -472.3196411132812      0.01600000075995922
35     -491.639892578125      -0.01799999922513962
36     -420.5201721191406      0.0260000005364418
37     -441.6396179199219      0.0820000022649765
38     -452.0401611328125      0.002000000094994903
39     -440.040283203125      0.002000000094994903
40     -460.3204345703125      0.01600000075995922
41     -404.9599609375      0.04800000041723251
42     -476.480224609375      0.02400000020861626
43     -445.1199340820312      0.0560000017285347
44     -500.9998474121094      0.05000000074505806
45     -442.0397033691406      0.1019999980926514
46     -482.6792907714844      0.1340000033378601
47     -462.8390197753906      0.1420000046491623
48     -456.7200927734375      0.03599999845027924
49     -437.5194396972656      0.07599999755620956
50     -428.3197937011719      0.01600000075995922
51     -460.5599060058594      0.02800000086426735
52     -466.5192565917969      0.1260000020265579
53     -515.1595458984375      0.1580000072717667
54     -477.6798706054688      0.08399999886751175
55     -478.1999206542969      0.1099999994039536
56     -452.3598937988281      0.01799999922513962
57     -444.6795654296875      0.03400000184774399
58     -453.3993225097656      0.07000000029802322
59     -453.8797912597656      0.09399999678134918
60     -496.6397399902344      0.03200000151991844
61     -499.8398132324219      -0.00800000037997961
62     -448.9998779296875      0.05000000074505806
63     -428.6805114746094      0.03400000184774399
64     -443.2003784179688      -0.03999999910593033
65     -499.7203063964844      -0.01400000043213367
66     -499.2806091308594      -0.03599999845027924
67     -483.4402160644531      -0.02800000086426735
68     -467.6795959472656      -0.01600000075995922
69     -515.960205078125      -0.002000000094994903
70     -471.8798217773438      -0.006000000052154064
71     -479.6800842285156      -0.01600000075995922
72     -475.4400634765625      -0.02800000086426735
73     -440.1203918457031      0.006000000052154064
74     -475.4805603027344      -0.0260000005364418
75     -478.3607788085938      -0.0820000022649765
76     -435.520263671875      -0.02400000020861626
77     -519.6798706054688      -0.01600000075995922
78     -452.0399475097656      0.002000000094994903
79     -471.5199279785156      -0.02400000020861626
80     -480.879638671875      0.04399999976158142
81     -496.7196044921875      0.03599999845027924
82     -509.2395935058594      0.06199999898672104
83     -465.2394409179688      0.06199999898672104
84     -460.8795166015625      0.04399999976158142
85     -445.8800964355469      0.09399999678134918
86     -441.759765625      0.08799999952316284
87     -473.6399230957031      0.0820000022649765
88     -501.5593872070312      0.07800000160932541
89     -460.9196472167969      0.04600000008940697
90     -485.6796264648438      0.08399999886751175
91     -440.5995178222656      0.02999999932944775
92     -412.35986328125      0.01799999922513962
93     -444.9597473144531      0.04800000041723251
94     -461.19970703125      0.05999999865889549
95     -501.7197265625      0.08600000292062759
96     -489.9593200683594      0.09799999743700027
97     -520.959716796875      0.04800000041723251
98     -496.6395874023438      0.03200000151991844
99     -435.8798522949219      -0.006000000052154064
100     -399.7198181152344      -0.01400000043213367
101     -467.91943359375      -0.004000000189989805
102     -504.1199035644531      0.006000000052154064
103     -500.679443359375      0.03400000184774399
104     -459.7996520996094      -0.009999999776482582
105     -440.5597534179688      0.02800000086426735
106     -452.3995056152344      0.01999999955296516
107     -424.6398620605469      0.03200000151991844
108     -434.47998046875      -0.07599999755620956
109     -470.0006408691406      -0.1000000014901161
110     -492.5199890136719      0.0260000005364418
111     -528.1194458007812      0.006000000052154064
112     -490.080078125      -0.09600000083446503
113     -465.9208984375      -0.1040000021457672
114     -510.00048828125      -0.1000000014901161
115     -467.039794921875      -0.04800000041723251
116     -491.6396179199219      -0.01799999922513962
117     -491.7195129394531      -0.01400000043213367
118     -499.0800476074219      -0.04600000008940697
119     -470.7193298339844      0.136000007390976
120     -456.7192687988281      0.03599999845027924
121     -461.0799560546875      0.05400000140070915
122     -481.1998901367188      0.05999999865889549
123     -527.3998413085938      -0.02999999932944775
124     -471.4399108886719      -0.02800000086426735
125     -471.8396301269531      -0.00800000037997961
126     -525.7592163085938      0.08799999952316284
127     -462.1194763183594      0.1059999987483025
128     -456.47998046875      0.02400000020861626
129     -456.0801696777344      0.004000000189989805
130     -496.4000549316406      0.01999999955296516
131     -472.1600646972656      0.00800000037997961
132     -459.6003112792969      -0.01999999955296516
133     -420.7595825195312      0.03799999877810478
134     -425.7196350097656      0.08600000292062759
135     -425.8000793457031      0.09000000357627869
136     -448.0807495117188      0.004000000189989805
137     -388.3601989746094      0.01799999922513962
138     -416.000244140625      0.0
139     -476.8002624511719      0.03999999910593033
140     -468.4405822753906      0.02199999988079071
141     -444.6803588867188      0.03400000184774399
142     -452.3603210449219      0.01799999922513962
143     -402.7602844238281      -0.06199999898672104
144     -455.16015625      -0.04199999943375587
145     -419.7201232910156      -0.01400000043213367
146     -443.8001403808594      -0.009999999776482582
147     -423.6402282714844      -0.01799999922513962
148     -439.3996276855469      -0.02999999932944775
149     -507.5600891113281      -0.02199999988079071
150     -456.3199462890625      0.01600000075995922
151     -440.3201904296875      0.01600000075995922
152     -491.9607238769531      -0.002000000094994903
153     -531.520263671875      -0.02400000020861626
154     -511.8003845214844      -0.009999999776482582
155     -450.9201965332031      -0.05400000140070915
156     -463.5598754882812      -0.02199999988079071
157     -455.1603393554688      -0.04199999943375587
158     -478.6408386230469      -0.06800000369548798
159     -471.080078125      -0.04600000008940697
160     -517.6000366210938      -0.119999997317791
161     -433.9206237792969      -0.1040000021457672
162     -490.4000549316406      -0.07999999821186066
163     -432.079833984375      0.004000000189989805
164     -408.7995910644531      0.03999999910593033
165     -453.5196533203125      0.07599999755620956
166     -456.9600830078125      0.04800000041723251
167     -436.3199157714844      0.01600000075995922
168     -412.4799194335938      0.02400000020861626
169     -460.4398803710938      0.02199999988079071
170     -473.6792297363281      0.08399999886751175
171     -473.2394409179688      0.06199999898672104
172     -505.0395202636719      0.05200000107288361
173     -456.59912109375      0.02999999932944775
174     -436.1589660644531      0.00800000037997961
175     -440.9189758300781      0.04600000008940697
176     -440.9994506835938      0.05000000074505806
177     -435.5601806640625      -0.02199999988079071
178     -476.5599365234375      0.02800000086426735
179     -459.2804870605469      -0.03599999845027924
180     -448.4403381347656      0.02199999988079071
181     -432.1203308105469      0.006000000052154064
182     -459.4804992675781      -0.0260000005364418
183     -463.6405029296875      -0.01799999922513962
184     -483.8004150390625      -0.009999999776482582
185     -475.96044921875      -0.002000000094994903
186     -491.6006774902344      -0.01999999955296516
187     -476.0403442382812      0.002000000094994903
188     -468.4004516601562      0.01999999955296516
189     -474.2405090332031      0.1120000034570694
190     -401.4001770019531      0.07000000029802322
191     -485.3597106933594      0.06800000369548798
192     -524.7198486328125      0.03599999845027924
193     -465.160400390625      0.05799999833106995
194     -453.1595458984375      0.05799999833106995
195     -446.3998718261719      0.119999997317791
196     -414.9193420410156      0.1459999978542328
197     -422.0393371582031      0.1019999980926514
198     -473.0798950195312      0.05400000140070915
199     -442.039306640625      0.1019999980926514
200     -439.8797912597656      -0.006000000052154064
201     -457.19970703125      0.05999999865889549
202     -494.2786254882812      0.1140000000596046
203     -440.9591674804688      0.04800000041723251
204     -445.3188781738281      0.06599999964237213
205     -481.4794616699219      0.07400000095367432
206     -425.3191833496094      0.06599999964237213
207     -441.9988403320312      0.1000000014901161
208     -450.1195373535156      0.1059999987483025
209     -481.7195129394531      0.08600000292062759
210     -429.3195495605469      0.06599999964237213
211     -456.5199890136719      0.0260000005364418
212     -463.7600708007812      -0.01200000010430813
213     -436.400634765625      0.01999999955296516
214     -444.4801025390625      0.02400000020861626
215     -424.7603759765625      0.03799999877810478
216     -460.9203186035156      0.04600000008940697
217     -516.6006469726562      0.02999999932944775
218     -485.4003295898438      0.07000000029802322
219     -481.1199951171875      0.0560000017285347
220     -472.6806335449219      0.03400000184774399
221     -436.400390625      0.01999999955296516
222     -423.0804443359375      -0.04600000008940697
223     -408.6800842285156      0.03400000184774399
224     -417.5995788574219      0.07999999821186066
225     -441.2396850585938      0.06199999898672104
226     -436.3600463867188      0.01799999922513962
227     -460.4400024414062      0.02199999988079071
228     -465.3995056152344      0.07000000029802322
229     -496.3196411132812      0.01600000075995922
230     -459.2799072265625      -0.03599999845027924
231     -431.9599304199219      -0.002000000094994903
232     -412.559814453125      0.02800000086426735
233     -469.4794921875      0.07400000095367432
234     -456.679931640625      0.03400000184774399
235     -484.1198425292969      0.006000000052154064
236     -464.3599548339844      0.01799999922513962
237     -452.0799560546875      0.004000000189989805
238     -451.5201416015625      -0.02400000020861626
239     -451.760009765625      -0.01200000010430813
240     -456.3994140625      0.01999999955296516
241     -456.1194152832031      0.006000000052154064
242     -476.0795593261719      0.004000000189989805
243     -459.87939453125      -0.006000000052154064
244     -482.8797607421875      -0.0560000017285347
245     -459.5994262695312      -0.01999999955296516
246     -472.5994567871094      0.02999999932944775
247     -452.199462890625      0.009999999776482582
248     -443.4398193359375      -0.02800000086426735
249     -435.7196655273438      -0.01400000043213367
250     -499.7201232910156      -0.01400000043213367
251     -421.6796569824219      0.08399999886751175
252     -441.5996398925781      0.07999999821186066
253     -428.9601440429688      0.04800000041723251
254     -444.6403198242188      0.03200000151991844
255     -480.5998840332031      0.02999999932944775
256     -495.9197082519531      -0.004000000189989805
257     -451.5203552246094      -0.02400000020861626
258     -503.4000854492188      -0.02999999932944775
259     -393.3595581054688      0.06800000369548798
260     -448.2798156738281      0.01400000043213367
261     -413.4395446777344      0.07199999690055847
262     -461.3596496582031      0.06800000369548798
263     -477.3995971679688      0.07000000029802322
264     -484.5997619628906      0.02999999932944775
265     -464.6394653320312      0.03200000151991844
266     -487.9602355957031      -0.002000000094994903
267     -496.8403015136719      0.04199999943375587
268     -448.4802551269531      0.02400000020861626
269     -493.0401000976562      0.05200000107288361
270     -461.0395202636719      0.05200000107288361
271     -452.95947265625      0.04800000041723251
272     -472.1999816894531      0.009999999776482582
273     -492.7997741699219      0.03999999910593033
274     -469.3197326660156      0.06599999964237213
275     -384.9997253417969      0.05000000074505806
276     -440.9599304199219      0.04800000041723251
277     -429.3196105957031      0.06599999964237213
278     -444.8800964355469      0.04399999976158142
279     -488.1999816894531      0.009999999776482582
280     -413.1596984863281      0.05799999833106995
281     -424.2802429199219      0.01400000043213367
282     -461.5197448730469      0.07599999755620956
283     -428.9201354980469      0.04600000008940697
284     -511.5600280761719      -0.02199999988079071
285     -502.6001281738281      -0.07000000029802322
286     -487.3599853515625      -0.03200000151991844
287     -496.3200988769531      0.01600000075995922
288     -520.3597412109375      0.01799999922513962
289     -448.35986328125      0.01799999922513962
290     -432.0397338867188      0.002000000094994903
291     -432.5595092773438      0.02800000086426735
292     -479.880126953125      -0.006000000052154064
293     -456.5601806640625      0.02800000086426735
294     -444.8006286621094      0.03999999910593033
295     -456.2807006835938      0.01400000043213367
296     -460.5606689453125      0.02800000086426735
297     -500.1205749511719      0.006000000052154064
298     -448.6802368164062      0.03400000184774399
299     -449.9197082519531      0.09600000083446503
300     -494.3596496582031      0.1180000007152557
301     -444.76025390625      0.03799999877810478
302     -494.5594787597656      0.1280000060796738
303     -449.9199829101562      0.09600000083446503
304     -461.5196228027344      0.07599999755620956
305     -490.4793395996094      0.1239999979734421
306     -437.2001037597656      0.05999999865889549
307     -441.4401550292969      0.07199999690055847
308     -473.3998718261719      0.07000000029802322
309     -475.9602966308594      -0.002000000094994903
310     -489.480224609375      0.07400000095367432
311     -500.7202453613281      0.03599999845027924
312     -496.0004272460938      0.0
313     -480.3600463867188      0.01799999922513962
314     -464.7593383789062      0.03799999877810478
315     -481.5597534179688      0.07800000160932541
316     -485.3998718261719      0.07000000029802322
317     -422.8807983398438      -0.0560000017285347
318     -487.2406311035156      -0.03799999877810478
319     -528.3197631835938      0.01600000075995922
320     -480.9598083496094      0.04800000041723251
321     -488.7200927734375      0.03599999845027924
322     -500.9596252441406      0.04800000041723251
323     -452.720458984375      0.03599999845027924
324     -420.5201416015625      0.0260000005364418
325     -420.5996398925781      0.02999999932944775
326     -493.0393981933594      0.05200000107288361
327     -460.7593994140625      0.03799999877810478
328     -465.0392761230469      0.05200000107288361
329     -478.1992492675781      0.1099999994039536
330     -401.9595947265625      0.09799999743700027
331     -466.9192199707031      0.1459999978542328
332     -472.8800964355469      0.04399999976158142
