# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Dimensione cluster
1     -1.67044997215271      0.8720499873161316       278528.0
3     -1.660724997520447      0.8689812421798706     139023.5
5     -1.661900043487549      0.870787501335144     139479.0
7     -1.665137529373169      0.8708000183105469     139195.5
9     -1.664937496185303      0.8690249919891357     139018.0
11     -1.670187473297119      0.8761812448501587     140049.0
13     -1.653850078582764      0.862125039100647     138618.5
15     -1.658462524414062      0.8616875410079956     137768.0
17     -1.669137477874756      0.8732812404632568     139389.0
20     -1.667616724967957      0.8713083267211914     92908.6640625
22     -1.662437438964844      0.8705624938011169     139460.0
25     -1.661283373832703      0.8688541054725647     92770.3359375
27     -1.661849975585938      0.8687999844551086     138831.0
29     -1.669062495231628      0.8742625117301941     139693.0
31     -1.670274972915649      0.8740062713623047     139943.0
33     -1.663800001144409      0.8708375096321106     139362.5
36     -1.657133221626282      0.8651707768440247     92502.3359375
39     -1.659416675567627      0.8661916255950928     92352.3359375
41     -1.65948748588562      0.8693062663078308     139130.0
45     -1.666400074958801      0.8692780733108521     69531.75
47     -1.661424994468689      0.8690687417984009     139161.5
49     -1.662237524986267      0.8692749738693237     138763.5
51     -1.661812543869019      0.8690812587738037     139060.5
53     -1.654550075531006      0.8662187457084656     139006.5
55     -1.659387469291687      0.8671500086784363     138513.5
57     -1.669275045394897      0.8733749985694885     139598.5
59     -1.668037533760071      0.8703875541687012     139414.0
61     -1.660812497138977      0.8679187297821045     138820.5
63     -1.67083740234375      0.8729937076568604     139530.5
65     -1.661637544631958      0.870381236076355     139356.0
67     -1.669737458229065      0.8726750016212463     139707.0
69     -1.660662531852722      0.8686250448226929     138966.5
71     -1.660537481307983      0.8661249876022339     138798.0
73     -1.655400037765503      0.8646437525749207     138383.5
75     -1.666849970817566      0.8735125064849854     139382.5
78     -1.659858345985413      0.8675958514213562     92498.6640625
80     -1.661762475967407      0.8682625293731689     138633.0
83     -1.668541550636292      0.8730083107948303     93154.0
85     -1.655012488365173      0.8641812801361084     138694.0
87     -1.656475067138672      0.8649937510490417     138323.0
91     -1.655206322669983      0.8650062680244446     69251.5
93     -1.659612536430359      0.8670437335968018     138578.0
96     -1.663716673851013      0.8695457577705383     92717.6640625
98     -1.665524959564209      0.8701187372207642     139368.0
101     -1.658058285713196      0.866612434387207     92424.0
103     -1.657687544822693      0.8661875128746033     138444.0
105     -1.662125110626221      0.8696562051773071     139059.5
107     -1.661074995994568      0.8678374886512756     138981.5
109     -1.664700031280518      0.8719625473022461     139473.0
111     -1.669012546539307      0.8728375434875488     139517.0
113     -1.663037538528442      0.870787501335144     139422.5
115     -1.669312477111816      0.873481273651123     139598.5
118     -1.667666554450989      0.8720917105674744     93007.0
120     -1.663837432861328      0.8685500025749207     139116.5
122     -1.659987449645996      0.8667125105857849     138713.0
124     -1.667937517166138      0.8724499940872192     139447.0
126     -1.66453742980957      0.8707062005996704     139304.5
128     -1.668300032615662      0.872112512588501     139448.0
130     -1.657350063323975      0.8645625114440918     138656.5
134     -1.663424968719482      0.8696249723434448     69460.25
136     -1.665312528610229      0.8713124990463257     139309.5
138     -1.659924983978271      0.8688687682151794     139140.5
140     -1.661999940872192      0.8689999580383301     138988.5
142     -1.654137492179871      0.865637481212616     138705.5
144     -1.660374999046326      0.8684812784194946     138959.5
146     -1.659500002861023      0.8705874681472778     139068.5
148     -1.660337448120117      0.867006242275238     138859.5
151     -1.660283207893372      0.8673374652862549     92542.3359375
153     -1.653937578201294      0.8631187677383423     138145.0
155     -1.663337469100952      0.8690687417984009     138754.5
157     -1.663187503814697      0.8671687245368958     138974.5
159     -1.663349986076355      0.8694062232971191     139082.5
161     -1.673762559890747      0.8747625350952148     139799.0
164     -1.658291697502136      0.8670291900634766     92609.0
166     -1.658412456512451      0.8662999868392944     138810.5
168     -1.653262615203857      0.8602499961853027     137599.5
171     -1.660841584205627      0.8689958453178406     92698.6640625
173     -1.661462545394897      0.8685187697410583     139107.5
176     -1.669791579246521      0.8713917136192322     92881.6640625
181     -1.667324781417847      0.8720225095748901     55792.80078125
184     -1.6632000207901      0.8732333183288574     93200.0
186     -1.657449960708618      0.8681374788284302     139095.5
190     -1.657756209373474      0.8676375150680542     69397.5
192     -1.667462587356567      0.8728374838829041     139420.5
194     -1.666300058364868      0.8700624704360962     139313.0
196     -1.657137513160706      0.8675812482833862     138995.0
198     -1.659374952316284      0.8688312768936157     138920.5
201     -1.653291702270508      0.8626624941825867     92201.0
203     -1.665625095367432      0.8717937469482422     139078.5
205     -1.66518759727478      0.870631217956543     139491.5
207     -1.655837535858154      0.8656187057495117     138532.0
209     -1.659887552261353      0.8685562610626221     139022.0
211     -1.662262439727783      0.8678437471389771     138880.5
213     -1.658800005912781      0.8651562333106995     138506.5
217     -1.664037466049194      0.8694437146186829     69454.5
219     -1.664187431335449      0.8715000152587891     139387.5
221     -1.662324905395508      0.8691999912261963     139076.0
223     -1.661550045013428      0.8675249814987183     139082.5
225     -1.656912565231323      0.8670687675476074     138654.5
227     -1.654425024986267      0.864549994468689     138354.5
230     -1.658949971199036      0.8682458400726318     92631.0
232     -1.662212491035461      0.8676062822341919     138982.5
234     -1.660850048065186      0.8670687675476074     138591.5
236     -1.663125038146973      0.8685687780380249     139070.0
238     -1.659600019454956      0.8665000200271606     138755.0
240     -1.656774997711182      0.8658812642097473     138431.5
242     -1.661162495613098      0.8706187605857849     139109.5
245     -1.661733269691467      0.8702332973480225     92851.3359375
247     -1.663612484931946      0.8681562542915344     138952.5
249     -1.664412498474121      0.8717125058174133     139376.5
251     -1.665687561035156      0.8699187636375427     139197.0
253     -1.659462451934814      0.8657562732696533     138661.0
255     -1.664999961853027      0.8718874454498291     139256.5
257     -1.668487548828125      0.872237503528595     139555.0
259     -1.664674997329712      0.8698124885559082     139309.5
261     -1.658650040626526      0.8665687441825867     138789.0
263     -1.660337448120117      0.8665812015533447     138532.5
265     -1.662474989891052      0.8689500093460083     138998.5
267     -1.66082501411438      0.8662937879562378     138798.0
270     -1.660950064659119      0.8665499687194824     92426.0
273     -1.66219174861908      0.8696291446685791     92739.0
275     -1.672950029373169      0.8758312463760376     139851.5
277     -1.660562515258789      0.8675062656402588     139457.5
279     -1.649312496185303      0.8623499870300293     137800.5
281     -1.657950043678284      0.866349995136261     138610.5
283     -1.661487579345703      0.8650187253952026     138445.0
286     -1.666458249092102      0.8706583380699158     92745.3359375
289     -1.663783431053162      0.8713708519935608     93024.0
291     -1.663949966430664      0.8680875301361084     138993.5
293     -1.662174940109253      0.8704500198364258     139213.0
295     -1.663374900817871      0.8687562346458435     138999.5
297     -1.664649963378906      0.8677625060081482     138780.5
299     -1.662775039672852      0.8680187463760376     138886.5
301     -1.662687540054321      0.8698499798774719     139239.5
303     -1.6657874584198      0.8732812404632568     139607.0
305     -1.666500091552734      0.8717937469482422     139425.5
307     -1.662787437438965      0.8702249526977539     139373.5
309     -1.660337448120117      0.8675999641418457     138902.0
312     -1.668241620063782      0.8692042231559753     92636.6640625
314     -1.659512519836426      0.8664562702178955     138678.0
318     -1.66159999370575      0.8686093688011169     69492.75
320     -1.666362524032593      0.8694125413894653     139451.0
322     -1.659912586212158      0.8668500185012817     138719.0
324     -1.662287473678589      0.8686062097549438     138694.5
326     -1.661025047302246      0.8678687810897827     139101.5
329     -1.662483215332031      0.868025004863739     92561.0
331     -1.666625022888184      0.8707249760627747     139101.0
333     -1.661849975585938      0.8692125082015991     139376.5
335     -1.653475046157837      0.862193763256073     138097.5
337     -1.659337520599365      0.8690187335014343     138724.0
339     -1.657599925994873      0.8673249483108521     139046.0
342     -1.659233450889587      0.8660708069801331     92358.3359375
344     -1.663625001907349      0.8711750507354736     139110.5
346     -1.663762450218201      0.86675626039505     138881.0
348     -1.659537553787231      0.8655062913894653     138481.5
351     -1.665866732597351      0.8720250129699707     92885.0
353     -1.661525011062622      0.8679875135421753     138917.5
356     -1.658433318138123      0.8685125708580017     92588.0
358     -1.66328752040863      0.8696437478065491     139176.5
360     -1.657512426376343      0.8631625175476074     138323.0
362     -1.659775018692017      0.8658750057220459     138303.5
366     -1.663762450218201      0.8702874183654785     69614.75
368     -1.65939998626709      0.8675500154495239     139046.5
371     -1.660808205604553      0.8687458634376526     92629.6640625
373     -1.662612438201904      0.8695437908172607     139071.5
376     -1.657966732978821      0.8665083050727844     92610.3359375
378     -1.664575099945068      0.8706937432289124     139412.5
380     -1.658037543296814      0.8663874864578247     138711.5
382     -1.662612438201904      0.8682562112808228     138928.0
384     -1.657474994659424      0.8642749786376953     138343.0
386     -1.662575006484985      0.8676749467849731     138781.5
388     -1.659412503242493      0.8688187599182129     138813.5
391     -1.664675116539001      0.8701167106628418     92858.3359375
394     -1.662474989891052      0.8696374893188477     92792.0
397     -1.659524917602539      0.8674666285514832     92591.0
400     -1.658699989318848      0.8657166957855225     92505.0
402     -1.659587502479553      0.8683000206947327     138884.0
405     -1.660366654396057      0.8695999979972839     92789.6640625
408     -1.659974932670593      0.8680791854858398     92585.3359375
410     -1.664250016212463      0.8701249957084656     139194.0
413     -1.666808485984802      0.8718916773796082     92963.0
416     -1.660049915313721      0.8667041659355164     92565.0
418     -1.66293740272522      0.8684999942779541     139026.5
421     -1.668216705322266      0.8696791529655457     92773.6640625
423     -1.661324977874756      0.8682312369346619     138795.5
425     -1.665362477302551      0.8709062337875366     139403.0
427     -1.66073751449585      0.8681750297546387     139155.0
429     -1.663412570953369      0.8690750002861023     138779.5
