# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Dimensione cluster
1     -1.554255962371826      0.7810959815979004       392847.0
3     -1.545207977294922      0.7842239737510681     196175.0
6     -1.536752104759216      0.7760986685752869     129480.0
8     -1.548328042030334      0.7839599847793579     195581.5
10     -1.549495935440063      0.7888200283050537     196773.5
13     -1.545477390289307      0.7810239791870117     130777.3359375
15     -1.548063993453979      0.7829079627990723     195290.0
17     -1.554280042648315      0.7885279655456543     197112.5
20     -1.545642733573914      0.7826533317565918     130550.6640625
22     -1.55022406578064      0.7870640158653259     196427.0
24     -1.547663927078247      0.7876759767532349     197051.5
26     -1.552240014076233      0.7866519689559937     196829.0
28     -1.544991970062256      0.7828400135040283     196154.0
31     -1.541562676429749      0.7798693180084229     130003.0
33     -1.548959970474243      0.7891800403594971     196957.5
35     -1.549335956573486      0.7793560028076172     195119.0
37     -1.554127931594849      0.7851799726486206     196261.0
39     -1.548280000686646      0.7920359969139099     197322.5
42     -1.552351951599121      0.7941306233406067     132476.0
45     -1.549647927284241      0.7890426516532898     131278.671875
47     -1.545567989349365      0.7812319993972778     195937.0
51     -1.547031998634338      0.7854419946670532     97967.0
54     -1.547642707824707      0.785637378692627     131194.328125
56     -1.550104022026062      0.7969120144844055     198423.0
59     -1.550298690795898      0.7898933291435242     131812.0
61     -1.539936065673828      0.7766439914703369     194716.5
65     -1.538323879241943      0.7742040157318115     96968.25
67     -1.541631937026978      0.7774800062179565     194126.0
69     -1.545207977294922      0.7859840393066406     196499.0
71     -1.54366397857666      0.7851439714431763     195962.5
75     -1.545151948928833      0.7843300104141235     97909.75
77     -1.54258394241333      0.7792400121688843     194863.0
80     -1.545189380645752      0.7840372920036316     130570.0
82     -1.547663927078247      0.782755970954895     195713.5
85     -1.540671944618225      0.7808533310890198     130285.0
87     -1.545783996582031      0.78603196144104     196213.5
92     -1.548207998275757      0.7875376343727112     78824.203125
94     -1.546504020690918      0.7866039872169495     197037.0
97     -1.547445297241211      0.7856453061103821     131255.0
99     -1.548160076141357      0.7867400050163269     196449.5
105     -1.549208045005798      0.7852160334587097     65457.33203125
108     -1.545946598052979      0.7854852676391602     130975.6640625
111     -1.544949173927307      0.784221351146698     130699.0
114     -1.546634674072266      0.7816240191459656     130465.3359375
