# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività 	 Dimensione cluster
1     -0.9748885631561279      0.001000015647150576     0.544748842716217     3.699698209762573     11.18404197692871
2     -0.964000403881073      0.002888885326683521     0.5771206021308899     3.756168842315674     10.92475700378418
3     -0.965555727481842      -0.02577777951955795     0.5798459649085999     3.87185001373291     11.02699565887451
4     -0.9635555744171143      -0.030888881534338     0.5120718479156494     3.821459054946899     10.64871978759766
5     -0.9724447727203369      0.007777772843837738     0.5650730729103088     3.871550559997559     11.30854034423828
6     -0.9548887610435486      -0.02911110781133175     0.5104420185089111     3.829150199890137     10.77898979187012
7     -0.9460003972053528      -0.02122222259640694     0.4982590079307556     3.671395540237427     10.76818752288818
8     -0.9575554728507996      -0.02288890816271305     0.4948533475399017     3.703586578369141     11.10553359985352
9     -0.9662221074104309      -0.0430000051856041     0.5971304774284363     3.775155067443848     11.23901462554932
10     -0.9135560989379883      -0.04811109602451324     0.5266965627670288     3.517130136489868     10.33201599121094
11     -0.9533335566520691      0.002666680375114083     0.5377490520477295     3.707870483398438     11.05551528930664
12     -0.975555956363678      -0.02577777393162251     0.5926867127418518     3.933497905731201     11.25129795074463
13     -0.9891112446784973      0.004333327524363995     0.4926459491252899     3.907229900360107     11.08766555786133
14     -0.9711106419563293      -0.0326666571199894     0.5753401517868042     3.854126930236816     11.1899881362915
15     -0.9993331432342529      -0.02611109986901283     0.5681939721107483     4.01939058303833     11.43274021148682
16     -0.9662220478057861      -0.01988889090716839     0.5529175400733948     3.811814546585083     10.94374752044678
17     -0.9826661348342896      0.0003333275963086635     0.4983504116535187     3.873184204101562     10.80779838562012
18     -0.9753334522247314      0.001555546303279698     0.5300295352935791     3.879966259002686     11.2283353805542
19     -0.9517777562141418      0.013333342038095     0.4965886473655701     3.560654878616333     10.81912899017334
20     -0.9662219285964966      -0.003888890612870455     0.4955689013004303     3.782828807830811     11.2452449798584
21     -0.9455556869506836      0.02011111751198769     0.505851149559021     3.796514749526978     10.68293476104736
