# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività 	 Dimensione cluster
1     -0.7927935123443604      0.01576960273087025     0.3705463111400604     3.66286826133728     10.12848567962646
2     -0.788659393787384      0.007033599074929953     0.352630078792572     3.28973126411438     10.1320743560791
3     -0.7896192669868469      -0.010815997608006     0.3733246624469757     3.194811582565308     10.43996810913086
4     -0.7878527641296387      -0.00296959956176579     0.3360535800457001     3.238685131072998     10.21238327026367
5     -0.7840385437011719      -0.01059840060770512     0.4290218651294708     3.701579332351685     10.07851219177246
6     -0.7888769507408142      -0.006476806476712227     0.3916649520397186     3.384910106658936     10.41160869598389
7     -0.7953535914421082      -0.003283199388533831     0.3720811903476715     3.614831686019897     10.23809337615967
8     -0.7902465462684631      0.004889597650617361     0.4160899817943573     3.593564033508301     10.24660396575928
9     -0.7909120321273804      -0.006060798186808825     0.3496904373168945     3.150060653686523     10.21761035919189
10     -0.7846400141716003      0.006176002323627472     0.431423008441925     3.361786365509033     10.12751579284668
11     -0.7820160388946533      -0.000780798785854131     0.3704032301902771     3.117339849472046     10.20150470733643
12     -0.7885184288024902      -0.0009216009057126939     0.3821253776550293     3.479730367660522     10.1929759979248
13     -0.7878907918930054      0.003436801256611943     0.3560639917850494     3.220449209213257     10.17210960388184
14     -0.7905278205871582      0.002611199859529734     0.3561290204524994     3.186835289001465     10.16765785217285
15     -0.7915777564048767      -0.008934403769671917     0.3785223662853241     3.602182388305664     10.2391300201416
16     -0.7851006388664246      -0.006118392571806908     0.4020733535289764     3.430066347122192     10.0059700012207
17     -0.7929341793060303      0.002016000682488084     0.3646930456161499     3.513403177261353     10.26233863830566
18     -0.7972351312637329      -0.0004864032380282879     0.3861212432384491     3.683746814727783     10.28912162780762
19     -0.7876093983650208      -0.004915198776870966     0.3369901180267334     3.565128564834595     10.13731288909912
20     -0.7918594479560852      0.007916797883808613     0.3651326596736908     3.578155517578125     10.24518013000488
21     -0.7894909381866455      0.005830401089042425     0.3955671191215515     3.150191307067871     10.04553127288818
22     -0.7853436470031738      -0.003347200807183981     0.3601092398166656     3.34665584564209     10.11264038085938
23     -0.7900416851043701      0.0008512006024830043     0.3409313261508942     3.216623544692993     10.09622478485107
24     -0.7914239764213562      -0.0008639998268336058     0.3680046796798706     3.411714792251587     10.17238712310791
25     -0.7869312763214111      -0.003232002258300781     0.3438631594181061     3.341126680374146     10.27956390380859
26     -0.7867003679275513      -0.01184641011059284     0.3236368298530579     3.215602397918701     10.24704551696777
27     -0.7919999361038208      0.003104000119492412     0.3944536745548248     3.542471885681152     10.18807411193848
28     -0.7840255498886108      0.004857600666582584     0.3988839983940125     3.286341905593872     9.977882385253906
29     -0.7942272424697876      -0.003961598966270685     0.4228512346744537     3.738851547241211     10.20458030700684
30     -0.7967233657836914      -0.002572799567133188     0.3665192723274231     3.505043029785156     10.06332397460938
31     -0.7852801084518433      0.0002943992731161416     0.3812148869037628     3.639960527420044     10.20612621307373
