# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività 	 Dimensione cluster
1     -1.944666147232056      -0.05500000715255737     0.2882004678249359     20.44640159606934     34.50799942016602
2     -1.965554714202881      0.05811112374067307     0.1522617042064667     20.72078704833984     34.71433639526367
3     -1.95422089099884      0.015888886526227     0.2298498153686523     20.60368156433105     34.44466400146484
4     -1.959110021591187      0.01622221805155277     0.1508443653583527     20.71601295471191     34.85766220092773
5     -1.961332082748413      0.05888887122273445     0.1481316834688187     20.66173934936523     34.86599731445312
6     -1.948221445083618      -0.04911109805107117     0.2554418742656708     20.48514366149902     34.42099761962891
7     -1.957776784896851      -0.02255555987358093     0.1857571303844452     20.66440200805664     34.86000061035156
8     -1.960887432098389      -0.06366667151451111     0.1729352921247482     20.62332534790039     34.82333374023438
9     -1.954666376113892      0.02555556036531925     0.1983208358287811     20.6525821685791     34.71006774902344
10     -1.946887969970703      -0.04955555126070976     0.2524663507938385     20.48944473266602     34.72267150878906
11     -1.951776742935181      -0.05677776783704758     0.2057408094406128     20.53605842590332     34.7476692199707
12     -1.954221129417419      0.005666660610586405     0.1984616369009018     20.61592864990234     34.47566223144531
13     -1.961110830307007      0.06233333796262741     0.1727897971868515     20.63368034362793     34.89533615112305
14     -1.966665863990784      0.01066666189581156     0.123379722237587     20.80126571655273     34.75066375732422
15     -1.958443164825439      -0.04177777469158173     0.1695561856031418     20.6245002746582     34.94333648681641
16     -1.949554681777954      -0.01044443156570196     0.2079231441020966     20.59220695495605     34.74700164794922
17     -1.962444067001343      -0.04200000315904617     0.1673081368207932     20.68945503234863     35.05066299438477
18     -1.955554962158203      0.03500001132488251     0.1740898191928864     20.61838150024414     34.74966812133789
19     -1.967109680175781      0.01922220923006535     0.1108535453677177     20.80461120605469     34.79767227172852
20     -1.959775924682617      0.013333342038095     0.1549321413040161     20.70212745666504     34.91533660888672
21     -1.959332346916199      -0.02255556359887123     0.1618358492851257     20.68636894226074     34.78766250610352
22     -1.95933210849762      0.03255556523799896     0.1704384982585907     20.66815376281738     34.62566757202148
23     -1.960887670516968      0.05388887971639633     0.1526136994361877     20.66700744628906     34.77366638183594
24     -1.957998752593994      0.0403333380818367     0.1801487505435944     20.64386367797852     34.78466796875
25     -1.955110311508179      0.05633334442973137     0.1766945570707321     20.60639953613281     34.74566268920898
26     -1.953554749488831      -0.03688888251781464     0.2127477526664734     20.5949878692627     34.51366424560547
27     -1.96199905872345      0.04422221705317497     0.1422886401414871     20.69429206848145     34.96033477783203
28     -1.959776401519775      -0.02722222357988358     0.1906005144119263     20.67830848693848     34.70366287231445
29     -1.957553625106812      0.02133333310484886     0.1895680129528046     20.65416526794434     34.75733184814453
30     -1.961776971817017      0.01266666129231453     0.1608502864837646     20.73021697998047     34.49533462524414
31     -1.945554137229919      0.02022220939397812     0.2310278117656708     20.52939224243164     34.3974723815918
32     -1.955998778343201      0.01711111329495907     0.1617044508457184     20.67329025268555     34.63939666748047
33     -1.955554485321045      -0.0105555634945631     0.1729024350643158     20.65582656860352     34.69466400146484
34     -1.954221129417419      0.007666670717298985     0.1892441809177399     20.64622116088867     34.76333236694336
35     -1.95510995388031      -0.01311110053211451     0.2253114581108093     20.63872528076172     34.71733093261719
36     -1.959776759147644      0.02755555510520935     0.1776566505432129     20.67464637756348     34.57266235351562
37     -1.94844388961792      -0.01644443720579147     0.2270948886871338     20.54329872131348     34.51566314697266
38     -1.955777049064636      0.01177777349948883     0.1826549172401428     20.65641975402832     34.61033630371094
39     -1.957331776618958      0.05377777293324471     0.176079735159874     20.64413261413574     34.84900283813477
