# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività 	 Dimensione cluster
1     -1.982665419578552      -0.01877777837216854     0.08696229010820389     23.78251838684082     35.0656623840332
2     -1.989332437515259      -0.03911111131310463     0.04093123227357864     23.82967567443848     35.50366973876953
3     -1.993999242782593      0.0002222168841399252     0.02519169636070728     23.92801856994629     35.4976692199707
4     -1.98933219909668      -0.03922222927212715     0.0480685755610466     23.83495330810547     35.51900100708008
5     -1.988665461540222      -0.003777775447815657     0.06087842211127281     23.85775375366211     35.50066375732422
6     -1.987998962402344      0.01099999994039536     0.06258439272642136     23.83252334594727     35.37699890136719
7     -1.988443613052368      0.01166666205972433     0.06037206202745438     23.84193801879883     35.37900161743164
8     -1.989332437515259      0.004222228191792965     0.05280068516731262     23.85826110839844     35.54366302490234
9     -1.985999464988708      0.02200000174343586     0.07713638246059418     23.80736541748047     35.51633453369141
10     -1.988888025283813      0.0183333232998848     0.05895543843507767     23.84572982788086     35.52000045776367
11     -1.985554575920105      0.01844444870948792     0.08168764412403107     23.80222320556641     35.38866806030273
12     -1.983110666275024      -0.07577778398990631     0.09189333021640778     23.65005683898926     35.22900009155273
13     -1.988665699958801      -0.05922222882509232     0.0640190988779068     23.77021408081055     35.48833084106445
14     -1.981777191162109      0.01499999221414328     0.08323688805103302     23.76513481140137     35.43266296386719
15     -1.981999516487122      -0.02355555444955826     0.09167028218507767     23.75411033630371     35.36199951171875
16     -1.985554575920105      0.05799999460577965     0.06905261427164078     23.72817420959473     35.38366317749023
17     -1.988221049308777      -0.01833333261311054     0.05359640344977379     23.84395790100098     35.31600189208984
18     -1.987776637077332      -0.005444446578621864     0.07476731389760971     23.82671737670898     35.29999923706055
19     -1.98511016368866      -0.06099999696016312     0.09491946548223495     23.71738433837891     35.41666793823242
20     -1.986443877220154      0.03144445642828941     0.08128376305103302     23.81021881103516     35.5186653137207
21     -1.986888289451599      -0.03977778553962708     0.07041498273611069     23.79078483581543     35.38100051879883
22     -1.988221287727356      -0.02288888953626156     0.05595944449305534     23.84433746337891     35.5620002746582
23     -1.988221049308777      0.01155555061995983     0.04648317024111748     23.85281562805176     35.44933319091797
24     -1.987998962402344      0.0311111081391573     0.05942563712596893     23.82449531555176     35.28533554077148
25     -1.982887864112854      0.03522221744060516     0.10009765625     23.73898696899414     35.4813346862793
26     -1.981110453605652      0.02366665937006474     0.07849875092506409     23.74701881408691     35.27666854858398
27     -1.988221287727356      0.01933332905173302     0.05200496688485146     23.83816528320312     35.46899795532227
28     -1.990887999534607      -0.01522222813218832     0.03234110027551651     23.88586807250977     35.42816925048828
29     -1.987331867218018      -0.0149999987334013     0.05248118937015533     23.83596038818359     35.21233749389648
30     -1.986665487289429      0.04722222313284874     0.0707465261220932     23.77924346923828     35.5
31     -1.986443638801575      0.03133333846926689     0.06154152378439903     23.81260681152344     35.39066314697266
32     -1.985110402107239      -0.01188888773322105     0.06250602751970291     23.81692695617676     35.39266586303711
33     -1.993776917457581      0.015888886526227     0.03502966091036797     23.91796112060547     35.66799926757812
