#time	ekin		epot		etot		temperature
0	0.000000	2.304926	2.304926	0.000000
2	277.475014	2.312325	279.787339	21.465467
4	266.914258	2.296256	269.210515	20.648487
6	253.062338	2.300474	255.362811	19.576903
8	291.452130	2.302570	293.754700	22.546737
12	277.791719	2.295716	280.087436	21.489967
14	281.260816	2.313376	283.574192	21.758337
16	300.605491	2.295805	302.901296	23.254841
20	287.146020	2.316767	289.462787	22.213616
22	278.781082	2.313810	281.094891	21.566505
24	266.319229	2.295637	268.614866	20.602456
28	325.751404	2.311105	328.062509	25.200129
30	286.662256	2.282622	288.944878	22.176192
32	279.420205	2.325439	281.745644	21.615947
36	237.658929	2.312038	239.970966	18.385295
38	253.923081	2.317081	256.240162	19.643490
40	277.655949	2.306507	279.962456	21.479464
44	299.065224	2.309083	301.374308	23.135686
46	232.216068	2.332916	234.548984	17.964235
48	290.320501	2.294875	292.615376	22.459194
52	269.604417	2.335245	271.939662	20.856598
54	316.979793	2.332868	319.312661	24.521557
56	272.828806	2.334587	275.163393	21.106036
60	258.631884	2.310100	260.941984	20.007763
62	268.048596	2.292598	270.341194	20.736239
64	270.996097	2.308661	273.304758	20.964258
68	281.012000	2.282173	283.294174	21.739088
70	266.389641	2.347731	268.737372	20.607903
72	233.193280	2.293715	235.486995	18.039832
76	270.517047	2.290081	272.807128	20.927199
78	263.256865	2.330645	265.587510	20.365551
80	279.158583	2.318210	281.476793	21.595708
84	236.964753	2.308655	239.273408	18.331593
86	304.630764	2.296279	306.927044	23.566236
88	266.501934	2.341525	268.843459	20.616590
90	260.068039	2.300051	262.368089	20.118864
94	240.530150	2.299584	242.829735	18.607412
96	267.213822	2.290028	269.503850	20.671661
98	238.328930	2.326419	240.655349	18.437126
102	235.411073	2.293703	237.704776	18.211401
104	236.728819	2.300943	239.029762	18.313342
106	271.883672	2.298602	274.182274	21.032921
110	305.607049	2.299317	307.906367	23.641761
112	271.333896	2.342196	273.676092	20.990390
114	271.813839	2.325814	274.139654	21.027519
