# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività
1     -0.462464451789856      0.01492000371217728     0.2060781270265579     0.6032570004463196
2     -0.4595600366592407      0.003788000904023647     0.203675776720047     0.6801989674568176
3     -0.4612240493297577      0.007184005808085203     0.1738124936819077     0.6663456559181213
4     -0.4634640514850616      0.006224004551768303     0.2062226533889771     0.6224035620689392
5     -0.4618079960346222      -0.004620001651346684     0.1836171895265579     0.6353780031204224
6     -0.4607201218605042      -0.002999998861923814     0.2019062489271164     0.5191181302070618
7     -0.4607841074466705      -0.004232000093907118     0.1972460895776749     0.7052310109138489
8     -0.4627842605113983      -0.003631999716162682     0.1814179718494415     0.6801383495330811
9     -0.4605360627174377      0.003343998920172453     0.1958476603031158     0.7733847498893738
10     -0.4641762971878052      -0.003839999670162797     0.1917695254087448     0.7674974799156189
11     -0.4608961045742035      -0.003491995856165886     0.2108046859502792     0.6041136384010315
12     -0.4588561058044434      0.0029039999935776     0.1728632748126984     0.7049842476844788
13     -0.4660803973674774      0.0005359991337172687     0.1968515664339066     0.6611325740814209
14     -0.4633601009845734      0.01177999563515186     0.1938359439373016     0.6009342074394226
15     -0.4597761034965515      0.001787999994121492     0.1785664111375809     0.6996828317642212
16     -0.4628477990627289      0.001076000859029591     0.1951640695333481     0.7630691528320312
17     -0.4624720811843872      -0.0124720074236393     0.2083828151226044     0.6825964450836182
18     -0.461063951253891      0.007443998008966446     0.1841328144073486     0.6923410296440125
19     -0.4617521166801453      -0.004191996995359659     0.1988164037466049     0.677043080329895
20     -0.4627599716186523      -0.007127996534109116     0.1927109360694885     0.6117098331451416
21     -0.4627441465854645      0.003192000556737185     0.1929296851158142     0.6257687211036682
22     -0.4644642174243927      0.01034800335764885     0.1972968727350235     0.5567361116409302
23     -0.4624000787734985      0.002468000166118145     0.1808359324932098     0.6137069463729858
24     -0.4589918255805969      0.008408002555370331     0.2199453115463257     0.7202826738357544
25     -0.4609281718730927      -0.007808005902916193     0.1699648499488831     0.7234832644462585
26     -0.462776392698288      0.0009120006579905748     0.1915390640497208     0.6150121688842773
27     -0.4607121348381042      0.0004399979661684483     0.1976289004087448     0.7149600982666016
28     -0.4599199295043945      -0.005907997954636812     0.1966289132833481     0.6246679425239563
29     -0.4612241685390472      0.007024001330137253     0.2077382802963257     0.7076905965805054
30     -0.4620479643344879      -0.009539999067783356     0.2089648395776749     0.7120494842529297
31     -0.4603040814399719      -0.007503999397158623     0.1942382752895355     0.6086265444755554
32     -0.4612719118595123      0.01032800693064928     0.220085933804512     0.6335732936859131
33     -0.4617839455604553      0.003508002497255802     0.1916914135217667     0.5781655311584473
