# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività
1 -0.483153373003006 -0.002265333198010921 0.2022160887718201 1.5172
2 -0.4817236065864563 0.0003986665687989444 0.1976685225963593 1.29261
3 -0.4826716780662537 -0.001051334198564291 0.1843490451574326 1.23527
4 -0.4835933744907379 -0.0003919995506294072 0.192843958735466 1.51875
5 -0.4833504557609558 0.0001293331297347322 0.1975530982017517 1.14125
6 -0.4812880158424377 0.001455333433113992 0.2046860754489899 1.19754
7 -0.4823415875434875 0.003422002075240016 0.2031625211238861 1.35671
8 -0.482152909040451 -0.000503332877997309 0.2308171838521957 1.3852
9 -0.4825785458087921 0.002574666403234005 0.2202677875757217 1.19644
10 -0.4841130077838898 -0.0004839998437091708 0.2153277993202209 1.59303
11 -0.4836890995502472 -0.002421333221718669 0.2116343528032303 1.33748
12 -0.4814402163028717 -0.000256000057561323 0.2015697211027145 1.51309
13 -0.4819850325584412 -2.866654358513188e-05 0.2097876369953156 1.39089
14 -0.4830812215805054 -0.0009100002353079617 0.2162973433732986 1.68308
15 -0.4829546213150024 -0.004150666762143373 0.2060018479824066 1.56694
16 -0.4823907017707825 -0.004041330888867378 0.2134118229150772 1.37787
17 -0.4822518825531006 -0.004014000762254 0.1927054673433304 1.95803
18 -0.4826183617115021 0.003233333583921194 0.2074099779129028 1.69926
19 -0.4826265573501587 0.0005619996227324009 0.230378583073616 1.58635
20 -0.4835733771324158 0.0001259992423001677 0.2108495086431503 1.47432
21 -0.4825876951217651 0.002488667378202081 0.2190904915332794 1.88704
22 -0.4824958443641663 -0.002383332466706634 0.2420360296964645 1.73659
23 -0.4823812544345856 0.0002160002040909603 0.2237073183059692 1.52577
24 -0.4823681116104126 -0.001663333736360073 0.2036703675985336 1.44507
25 -0.4836466610431671 0.000312001327984035 0.233241006731987 1.59976
26 -0.4830785989761353 -0.001908666570670903 0.1786703765392303 1.94747
27 -0.4815492033958435 -0.001074666157364845 0.2007156163454056 1.60842
28 -0.4821987450122833 0.0002166665944969282 0.2333564311265945 1.74847
29 -0.4832823574542999 -0.003207332221791148 0.1920129358768463 1.62959
30 -0.4824598729610443 0.002022667089477181 0.2138273566961288 1.54772
31 -0.4823667109012604 0.0004173338529653847 0.2314404547214508 1.43415
32 -0.4819784760475159 0.0009446674375794828 0.2150508016347885 1.42607
33 -0.4816053509712219 -0.0009686668054200709 0.2003001123666763 1.78752
34 -0.4830079078674316 -0.001729333540424705 0.2086334377527237 1.41647
35 -0.4822425246238708 -0.001859333482570946 0.2317405343055725 1.6581
36 -0.4830251336097717 -0.0003953338600695133 0.2246075868606567 1.56439
37 -0.4823839068412781 0.002588000148534775 0.2085410952568054 1.4295
38 -0.4827238321304321 0.001810665940865874 0.2127423882484436 1.60701
39 -0.4839025735855103 -0.001749999821186066 0.2026315927505493 1.76123
40 -0.483075737953186 -0.0006553332787007093 0.1960295587778091 1.35251
41 -0.4821068942546844 -0.002512000501155853 0.2213065624237061 1.9504
42 -0.482222318649292 0.001237999298609793 0.2397507131099701 1.74728
43 -0.4822213649749756 -0.003400000045076013 0.2158125638961792 1.38572
44 -0.4820958971977234 -0.001527999411337078 0.2049169093370438 1.55593
45 -0.4830998182296753 -0.006683333311229944 0.2032317668199539 1.6181
46 -0.4829745590686798 0.0009006664622575045 0.2346260547637939 1.38771
47 -0.482723742723465 -0.002136000199243426 0.1753462702035904 1.23994
48 -0.4841825664043427 -8.066443842835724e-05 0.1924746036529541 1.62106
49 -0.4810488820075989 -0.0039800014346838 0.2082871645689011 1.46102
50 -0.4833386242389679 0.001423334120772779 0.2128347307443619 1.6911
51 -0.4814530909061432 0.001579332980327308 0.2096722275018692 1.36155
52 -0.4826758503913879 0.0005099991103634238 0.1924977004528046 1.46544
53 -0.4825587272644043 -0.001196000375784934 0.2093028724193573 1.43414
54 -0.4834316372871399 0.0001060001377481967 0.2132502496242523 1.66012
55 -0.4819026291370392 -0.002898002974689007 0.2117959409952164 1.60925
56 -0.4819783568382263 -0.001345332828350365 0.2314635366201401 1.2054
57 -0.4825717806816101 0.002580000320449471 0.1831948459148407 1.57087
58 -0.482142448425293 -0.00193266524001956 0.2139889299869537 1.34177
59 -0.4820531904697418 0.003590001026168466 0.2032548636198044 1.31513
60 -0.4832637906074524 0.002438666298985481 0.2190212458372116 1.52508
61 -0.4836695194244385 0.0007646674057468772 0.2033241242170334 1.60638
62 -0.4823917746543884 -0.00147399993147701 0.2177054584026337 1.40935
63 -0.4832117557525635 0.00243733380921185 0.192843958735466 1.56214
64 -0.482210785150528 0.002073334297165275 0.2134580016136169 1.45974
65 -0.4836572408676147 -0.003013332607224584 0.1951523572206497 1.50657
66 -0.4821730256080627 0.001481333863921463 0.2102031409740448 1.73255
67 -0.4821917414665222 0.000676665804348886 0.1952447146177292 1.58586
68 -0.4818041622638702 -0.0003913326654583216 0.203855037689209 1.40518
69 -0.4822452664375305 0.0016406683716923 0.1967913210391998 1.59585
70 -0.4836732447147369 0.003540667006745934 0.2169898450374603 1.16615
71 -0.4824945032596588 0.002243333030492067 0.2162742465734482 1.52648
72 -0.4823186993598938 0.001605999772436917 0.1959833949804306 1.75186
73 -0.4820574522018433 -0.001530668116174638 0.2153047323226929 1.55798
74 -0.4830918312072754 0.001092666643671691 0.2162511646747589 1.21887
75 -0.4810319542884827 0.005097997840493917 0.2113573551177979 1.49457
76 -0.4816533923149109 -0.0003033328976016492 0.211611270904541 1.747
77 -0.4825381934642792 -0.002735332818701863 0.2135041654109955 1.51131
78 -0.4822864234447479 0.001411999692209065 0.1884810775518417 1.48254
79 -0.4830877184867859 -0.003301333636045456 0.2022160887718201 1.23444
80 -0.4832318127155304 0.003867332125082612 0.2115420401096344 1.46729
81 -0.4822467863559723 -0.001929999561980367 0.2008772045373917 1.45951
82 -0.4832868576049805 -0.002114664763212204 0.1944136768579483 1.79406
83 -0.4813854098320007 0.004050666932016611 0.2252539247274399 1.45349
84 -0.4818704724311829 0.003694000653922558 0.1840951144695282 1.28719
85 -0.4844023883342743 -0.001205999637022614 0.2050784975290298 1.65204
86 -0.4835226237773895 -0.0006473320536315441 0.2123730480670929 1.2098
87 -0.4822344481945038 0.00137399893719703 0.2305632531642914 1.64676
88 -0.4823851585388184 0.004198666196316481 0.1898199468851089 1.26292
89 -0.4824174046516418 0.004985332954674959 0.2260618656873703 1.44984
90 -0.4825558960437775 0.003513999050483108 0.2052170038223267 1.22
91 -0.4828253090381622 -0.00199066661298275 0.2071098834276199 1.41475
92 -0.4823413491249084 -0.002076000673696399 0.2164358347654343 1.47185
93 -0.4815330803394318 -0.0005026661674492061 0.2256925255060196 1.33812
94 -0.4819415211677551 0.00159399991389364 0.2017774879932404 1.51615
95 -0.4819568991661072 0.006559330504387617 0.2214220017194748 1.41632
96 -0.4824504852294922 -0.003851997433230281 0.2176362127065659 1.61818
97 -0.4819212257862091 0.002573334379121661 0.2313481271266937 1.6145
98 -0.4823668301105499 -0.002932667033746839 0.2214450687170029 1.5443
99 -0.4812051653862 0.0003686664567794651 0.2256463617086411 1.40229
100 -0.4825211465358734 -0.003483999986201525 0.2219298332929611 1.43974
101 -0.482629269361496 -0.0006033327663317323 0.2069021463394165 1.32868
102 -0.4818598926067352 0.002308000344783068 0.2221376001834869 1.50834
103 -0.4832651019096375 -0.0005946664023213089 0.2065558731555939 1.28934
104 -0.4815610349178314 0.001154666882939637 0.1896352767944336 1.35345
105 -0.4834997057914734 -0.002922665327787399 0.1982456296682358 1.28115
106 -0.4830452799797058 -0.004854666069149971 0.2156971395015717 1.53901
107 -0.4830599427223206 0.00192866672296077 0.2384118288755417 1.42793
108 -0.4835453629493713 0.0005279999459162354 0.1805170923471451 1.61949
109 -0.4830692112445831 0.003117333631962538 0.1995383352041245 1.22795
110 -0.482221245765686 -0.003007333725690842 0.2216989994049072 1.49847
111 -0.483377069234848 0.002663332736119628 0.2217451632022858 1.67284
112 -0.4817721247673035 0.0007573324837721884 0.2190212458372116 1.57474
113 -0.4821383059024811 -0.001494001597166061 0.2053555101156235 1.40078
114 -0.4813694357872009 -0.0007759996806271374 0.2205678671598434 1.45017
115 -0.4826520681381226 0.004978666082024574 0.2015004605054855 1.65493
116 -0.4825865626335144 -0.002189334016293287 0.2005771100521088 1.59587
117 -0.4823357462882996 -0.001086666132323444 0.2111726850271225 1.50889
118 -0.4822689294815063 -0.0003573338908609003 0.2368421256542206 1.19511
119 -0.4830598831176758 0.0004413329006638378 0.2079870849847794 1.37581
120 -0.4824985861778259 0.001652667066082358 0.207663893699646 1.49797
121 -0.4814333021640778 -0.0009333347552455962 0.2051477432250977 1.4236
122 -0.4830147325992584 -0.002769333776086569 0.2018005549907684 1.51686
123 -0.483245313167572 0.0001326664350926876 0.2011080533266068 1.69482
124 -0.4836159944534302 -0.0003020002332050353 0.2307017594575882 1.30207
125 -0.4826266765594482 0.00482333404943347 0.2276085019111633 1.65463
126 -0.4824396669864655 -0.000914666336029768 0.2128347307443619 1.49333
127 -0.4840148091316223 0.001310000428929925 0.1867959350347519 1.38327
128 -0.4821398258209229 -0.001642000628635287 0.2111034393310547 1.56497
129 -0.4829239547252655 -0.001868667430244386 0.2304247617721558 1.22044
130 -0.4814960956573486 -0.001367334392853081 0.2010849565267563 1.54546
131 -0.4822120070457458 0.002085998421534896 0.2024930864572525 1.44659
132 -0.4826185703277588 -0.001305333455093205 0.2395429462194443 1.4242
133 -0.4818131923675537 -0.0003666665288619697 0.2357109934091568 1.16365
134 -0.4824277460575104 -0.0009319998207502067 0.2035549581050873 1.59925
135 -0.4820437133312225 0.0004486660182010382 0.2051015794277191 1.66694
136 -0.4835812151432037 -0.005188665818423033 0.2103416472673416 1.53306
137 -0.4837826192378998 0.001358000910840929 0.228901207447052 1.80448
138 -0.4823266863822937 -5.466656875796616e-05 0.1938596665859222 1.67306
139 -0.4818687736988068 0.0006733329501003027 0.2138965874910355 1.56063
140 -0.4828574359416962 -0.0001906665711430833 0.2198522686958313 1.5411
141 -0.4821399450302124 0.0007333327666856349 0.2184210568666458 1.71513
142 -0.4835015833377838 0.000951334077399224 0.2016158849000931 1.40196
143 -0.4819252192974091 0.0001693333615548909 0.2171052694320679 1.57748
144 -0.481768012046814 -0.002249999670311809 0.2196214348077774 1.52091
145 -0.4819129705429077 -0.003638665890321136 0.2183748930692673 1.66358
146 -0.4825852513313293 0.003912664949893951 0.201592817902565 1.40101
147 -0.4830275774002075 0.0009180002380162477 0.2077562510967255 1.59153
148 -0.4822547733783722 -0.001890666782855988 0.19803786277771 1.41716
149 -0.4835747182369232 0.00130266509950161 0.224099725484848 1.33346
150 -0.4827465116977692 0.00281533389352262 0.1961218863725662 1.64838
151 -0.4833759367465973 -0.001524666673503816 0.2073868960142136 1.52311
152 -0.4816758632659912 -0.001938667031936347 0.2296629846096039 1.3469
153 -0.4835360646247864 0.0001633328647585586 0.2009233832359314 1.62523
154 -0.4824292361736298 0.00084333261474967 0.2118651866912842 1.51729
155 -0.4830270111560822 -0.004521335009485483 0.2305632531642914 1.39922
156 -0.4826092123985291 0.001496666693128645 0.2200600355863571 1.91287
157 -0.4823156595230103 -0.001781333005055785 0.2243998199701309 1.55667
158 -0.4816851317882538 -0.0007239998085424304 0.2350646555423737 1.55339
159 -0.4823863208293915 0.001095333253033459 0.2111265063285828 1.33781
160 -0.4829931259155273 -0.0004980000667273998 0.2181440591812134 1.61229
161 -0.4826597571372986 0.001317999791353941 0.1880194097757339 1.62244
162 -0.4826798439025879 -0.0001946669653989375 0.2090489566326141 1.37054
163 -0.4819823503494263 0.00185533263720572 0.2148661315441132 1.55816
164 -0.4830650985240936 -1.06658335425891e-05 0.2004155218601227 1.55761
165 -0.4822548031806946 0.000892666750587523 0.2151662260293961 1.63224
166 -0.4834662973880768 -0.002474000211805105 0.2038781344890594 1.32856
167 -0.482595831155777 -0.0001426657108822837 0.2178901433944702 1.55023
168 -0.4824293255805969 0.006566000636667013 0.2224145978689194 1.49364
169 -0.4803852140903473 0.001009333529509604 0.2278162688016891 1.67834
170 -0.483050525188446 -0.0004253333900123835 0.2228993773460388 1.47303
171 -0.4822973310947418 -0.0001386671210639179 0.2330563366413116 1.36945
172 -0.482837438583374 0.001553333131596446 0.1973222643136978 1.3706
173 -0.4828427731990814 0.001215999480336905 0.2009695470333099 1.34803
174 -0.482347697019577 -0.0002753328008111566 0.1890581846237183 1.53399
175 -0.4833492934703827 -0.00165333307813853 0.2108956724405289 1.64055
176 -0.4820947647094727 0.0007559996447525918 0.2102954983711243 1.35135
177 -0.4827799797058105 0.001946668257005513 0.1960757225751877 1.63056
178 -0.4816280901432037 -0.003794000716879964 0.2037627100944519 1.47758
179 -0.4818719029426575 -0.000971998437307775 0.2244229167699814 1.66616
180 -0.4832614660263062 0.001142666442319751 0.2172668725252151 1.18937
181 -0.4820744693279266 8.066737791523337e-05 0.2086334377527237 1.56289
182 -0.4816280603408813 4.666591848945245e-06 0.2218836694955826 1.60471
183 -0.4819760024547577 -0.00226533436216414 0.1825715750455856 1.45543
184 -0.4837401509284973 -0.003511999035254121 0.217405378818512 1.50411
185 -0.4821276366710663 -0.0009873333619907498 0.2043167352676392 1.47165
186 -0.4814732670783997 0.001275999820791185 0.209279790520668 1.70336
187 -0.4833120107650757 -0.0006133330170996487 0.2104340046644211 1.35154
188 -0.4827255308628082 -0.00460200197994709 0.2029547691345215 1.51999
189 -0.4820054173469543 0.004546002019196749 0.1808402687311172 1.32246
190 -0.4825880825519562 -0.002104665385559201 0.2292474806308746 1.61861
191 -0.4827281534671783 0.001450666110031307 0.1938135027885437 1.49891
192 -0.4817504584789276 -0.001942666829563677 0.2042012959718704 1.67496
193 -0.4822987914085388 0.0009666661499068141 0.1957525461912155 1.47302
194 -0.4819106757640839 -0.002330667106434703 0.2322945594787598 1.22667
195 -0.4816185832023621 -0.001731333439238369 0.1932594776153564 1.36016
196 -0.4826264381408691 0.001539332908578217 0.2035780400037766 1.731
197 -0.4830679595470428 0.003439332358539104 0.2123268842697144 1.50009
198 -0.4828920960426331 -0.00262333289720118 0.2161588370800018 1.54069
199 -0.4828883409500122 -0.0009986669756472111 0.197968602180481 1.27134
200 -0.4826172292232513 0.001608666847459972 0.2340720444917679 1.44415
201 -0.4829081296920776 0.0004953331663273275 0.2109880149364471 1.62074
202 -0.4816783964633942 -0.0009626669343560934 0.2095106244087219 1.39528
203 -0.4825102686882019 -0.00447799963876605 0.2094182968139648 1.42691
204 -0.4832305908203125 0.0008093327051028609 0.205401673913002 1.46655
205 -0.48243448138237 0.00102599966339767 0.2303093522787094 1.57252
206 -0.4836998581886292 -0.001000666175968945 0.2125577181577682 1.51923
207 -0.4826292395591736 0.003419332439079881 0.1743767559528351 1.3699
208 -0.4819238781929016 0.0009813331998884678 0.2015466243028641 1.31164
209 -0.4821787476539612 -0.0007640006369911134 0.1898199468851089 1.5897
210 -0.4833987653255463 0.003189333947375417 0.2072483897209167 1.69423
211 -0.4836743474006653 0.002358665922656655 0.2152816355228424 1.72955
212 -0.4840919673442841 -0.00260466686449945 0.1925669610500336 1.44764
213 -0.4820865094661713 -0.001815331634134054 0.2216528356075287 1.18284
214 -0.482465535402298 0.001342001720331609 0.2223915159702301 1.49921
215 -0.4843504726886749 -0.001245335210114717 0.2036472707986832 1.54019
216 -0.4835439920425415 -0.002618666272610426 0.2112650126218796 1.63221
217 -0.4832520484924316 -0.0003593335277400911 0.2240535616874695 1.437
218 -0.4824332594871521 -0.0005553338560275733 0.2382733374834061 1.38778
219 -0.4821612536907196 -0.001244667801074684 0.2072714865207672 1.80736
220 -0.4828426539897919 -0.0003493333351798356 0.2107571661472321 1.66254
221 -0.4826947748661041 0.002314001088961959 0.2172668725252151 1.82061
222 -0.4819169640541077 0.002293332479894161 0.2090027928352356 1.52736
223 -0.4817292392253876 0.003356666304171085 0.2185364812612534 1.46146
224 -0.4827972054481506 0.002635332522913814 0.1970914304256439 1.64976
225 -0.4826570153236389 0.001882667071186006 0.2427516281604767 1.89755
226 -0.4833984076976776 0.0002179997827624902 0.2137119174003601 1.5703
227 -0.4825386703014374 0.004250000696629286 0.2064404487609863 1.32178
228 -0.4833065569400787 0.003010000567883253 0.2058171778917313 1.47728
229 -0.4824824631214142 -0.002987333573400974 0.2162050008773804 1.45174
230 -0.483357310295105 0.001006667502224445 0.2245152443647385 1.5266
231 -0.4833452701568604 -0.002291333628818393 0.2190674245357513 1.69475
232 -0.4820612668991089 0.0009799995459616184 0.2148199528455734 1.64883
233 -0.4811879098415375 0.001651334576308727 0.2122345417737961 1.36454
234 -0.4840888679027557 0.002341998508200049 0.2490304708480835 1.55924
235 -0.4823759794235229 0.001281333155930042 0.1912742555141449 1.59918
236 -0.4824836850166321 -0.00125666637904942 0.2048014998435974 1.30253
237 -0.4826960861682892 0.001525333616882563 0.2070868164300919 1.34752
238 -0.4817411601543427 0.0001973326579900458 0.2155124694108963 1.3976
239 -0.4819038808345795 -7.066701800795272e-05 0.2137119174003601 1.44909
240 -0.4827519655227661 -0.001481333747506142 0.2431209683418274 1.4817
241 -0.481545478105545 -0.002780666342005134 0.2178901433944702 1.58682
242 -0.4826667010784149 -0.0006693328032270074 0.2142890244722366 1.50126
243 -0.4827808737754822 0.001071333768777549 0.2126500606536865 1.66085
244 -0.4827081561088562 0.001157333725132048 0.2422668635845184 1.69374
245 -0.4837226271629333 0.002335999393835664 0.24385966360569 1.30961
246 -0.4822691679000854 -0.0005439998931251466 0.2319252043962479 1.42819
247 -0.4825650751590729 -0.003013333538547158 0.2301708310842514 1.31942
248 -0.4832370281219482 0.003569999942556024 0.2044321447610855 1.50169
249 -0.4837066233158112 0.0005039993557147682 0.2095568031072617 1.20262
250 -0.4826211631298065 0.001291335793212056 0.2114035189151764 1.47378
251 -0.4822119474411011 -0.002814666135236621 0.2069713920354843 1.42257
252 -0.4811346530914307 0.0005406663985922933 0.2174746096134186 1.22116
253 -0.4821557998657227 -0.0003439999709371477 0.2179362922906876 1.32717
254 -0.4815772175788879 5.550682691257691e-10 0.2238919883966446 1.4668
255 -0.482166588306427 8.933358185458928e-05 0.2119113802909851 1.71834
256 -0.4824720919132233 -0.004294665530323982 0.1786472797393799 1.42327
257 -0.4820958375930786 0.0009639998315833509 0.2224607765674591 1.52191
258 -0.4829317927360535 0.001407333882525563 0.2215604931116104 1.64301
259 -0.4826174676418304 -0.002351999282836914 0.2123499512672424 1.35041
260 -0.4835120737552643 -0.004182665608823299 0.2141274362802505 1.37039
261 -0.4820133149623871 -0.0005600006552413106 0.206948310136795 1.28503
262 -0.4807973206043243 0.0007459995686076581 0.1933518052101135 1.42307
263 -0.4834610521793365 0.001814667019061744 0.2117728739976883 1.56292
264 -0.4825907051563263 0.002134664915502071 0.213065579533577 1.50802
265 -0.4819077849388123 -0.0003139990440104157 0.2069713920354843 1.69172
266 -0.4826920032501221 0.0003260008525103331 0.2378578037023544 1.45641
267 -0.4824636280536652 0.003994666505604982 0.1980147957801819 1.45774
268 -0.4817932546138763 0.002410666784271598 0.2328485697507858 1.30653
269 -0.4829160869121552 0.001025999430567026 0.2252539247274399 1.55229
270 -0.4828065633773804 -0.003259999910369515 0.2052631676197052 1.48579
271 -0.4814957976341248 0.001535333460196853 0.1891966909170151 1.3086
272 -0.4833439588546753 -6.933453551027924e-05 0.2074330598115921 1.52888
273 -0.4834717214107513 0.001105333911255002 0.2122345417737961 1.36892
274 -0.4829517006874084 -0.002694665687158704 0.2090951204299927 1.4069
275 -0.4827412962913513 0.001679999171756208 0.1984302997589111 1.56629
276 -0.4823573529720306 0.0002873336488846689 0.2128116488456726 1.33013
277 -0.4831798076629639 -0.003264665370807052 0.2135272473096848 1.39454
278 -0.4828170835971832 -0.002105334075167775 0.205863356590271 1.42366
279 -0.4835345149040222 -0.001406667055562139 0.2366574555635452 1.40556
280 -0.4825051128864288 -0.002131999004632235 0.2211680710315704 1.49621
281 -0.4827426671981812 0.002060000319033861 0.2231763750314713 1.33546
282 -0.4826797246932983 -0.003626667428761721 0.2156509757041931 1.74073
