# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione
1     -1.898048043251038      0.9721199870109558
2     -1.84332799911499      0.9543120265007019
3     -1.811295986175537      0.9434080123901367
4     -1.792816042900085      0.9355679750442505
5     -1.782703995704651      0.9313600063323975
6     -1.778031945228577      0.9287040233612061
7     -1.769567966461182      0.9256079792976379
8     -1.761728048324585      0.9218559861183167
9     -1.754591941833496      0.9196159839630127
10     -1.755424022674561      0.9187920093536377
11     -1.753535985946655      0.9173200130462646
12     -1.752400040626526      0.9167519807815552
13     -1.753311991691589      0.9174879789352417
14     -1.754063963890076      0.9169999957084656
15     -1.753631949424744      0.9169920086860657
16     -1.751055955886841      0.9159119725227356
17     -1.749008059501648      0.9138720035552979
18     -1.748783946037292      0.9144160151481628
19     -1.74945604801178      0.914463996887207
20     -1.750576019287109      0.9152399897575378
21     -1.749727964401245      0.9151600003242493
22     -1.749616026878357      0.9145519733428955
23     -1.746943950653076      0.9135119915008545
24     -1.750512003898621      0.914903998374939
25     -1.744207978248596      0.9126960039138794
26     -1.741183996200562      0.9116160273551941
27     -1.744256019592285      0.912335991859436
28     -1.742815971374512      0.9128479957580566
29     -1.745023965835571      0.9135199785232544
30     -1.748736023902893      0.9142240285873413
31     -1.74835205078125      0.913856029510498
32     -1.748224020004272      0.9133679866790771
33     -1.748543977737427      0.913703978061676
34     -1.749184012413025      0.9140959978103638
35     -1.75052797794342      0.9143440127372742
36     -1.747024059295654      0.9135760068893433
37     -1.746544003486633      0.9128000140190125
38     -1.744863986968994      0.9117040038108826
39     -1.745519995689392      0.9113439917564392
40     -1.749184012413025      0.9130480289459229
41     -1.747071981430054      0.9118959903717041
42     -1.748191952705383      0.9123439788818359
43     -1.748800039291382      0.912992000579834
44     -1.74835205078125      0.9125440120697021
45     -1.747599959373474      0.9121519923210144
46     -1.747663974761963      0.9128400087356567
47     -1.743728041648865      0.9114639759063721
48     -1.745504021644592      0.9117760062217712
49     -1.744976043701172      0.9123119711875916
50     -1.747696042060852      0.9129999876022339
51     -1.746960043907166      0.9129520058631897
52     -1.743504047393799      0.9126480221748352
53     -1.743023991584778      0.9116960167884827
54     -1.747007966041565      0.9130560159683228
55     -1.748672008514404      0.913968026638031
56     -1.751248002052307      0.9148240089416504
