# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Dimensione cluster
42     -1.357520461082458      -0.0330190435051918       2145.761962890625
78     -1.357244491577148      -0.02914568409323692     2517.25
122     -1.345970988273621      0.0004348488582763821     2052.022705078125
191     -1.340809106826782      0.08912076056003571     1310.59423828125
241     -1.340706944465637      0.1341653317213058     1830.079956054688
337     -1.335465908050537      -0.06769352406263351     951.53125
397     -1.336496949195862      0.0618337020277977     1565.75
441     -1.327088713645935      0.04264898598194122     2051.431884765625
487     -1.330976843833923      -0.02899516187608242     2008.760864257812
543     -1.332666039466858      0.02275475673377514     1609.178588867188
601     -1.333692789077759      0.05869884788990021     1577.655151367188
680     -1.327232718467712      0.05998930707573891     1243.620239257812
731     -1.341981649398804      0.05451417341828346     1782.568603515625
806     -1.338169932365417      -0.01916859298944473     1277.773315429688
876     -1.3478684425354      -0.09283777326345444     1385.199951171875
932     -1.348080277442932      7.06339706084691e-05     1632.321411132812
998     -1.333874940872192      0.0254084151238203     1392.772705078125
1100     -1.329979062080383      0.07447799295186996     929.186279296875
1169     -1.332104206085205      0.00847052875906229     1305.130493164062
1194     -1.344367980957031      -0.1321520060300827     3733.56005859375
1260     -1.345383048057556      -0.03421920537948608     1382.424194335938
1306     -1.345855116844177      0.1751013994216919     1960.347778320312
1357     -1.339285612106323      -0.07648409903049469     1873.470581054688
1423     -1.338429689407349      0.009780470281839371     1401.0
1487     -1.349112629890442      0.07784374058246613     1416.296875
1545     -1.354061007499695      -0.08474215120077133     1732.137939453125
1599     -1.333545207977295      0.08911605179309845     1738.611083984375
1680     -1.343285322189331      0.09825323522090912     1198.987670898438
1736     -1.34475302696228      -0.06149245053529739     1621.107177734375
1772     -1.334091305732727      0.01956728845834732     2506.388916015625
1835     -1.33466374874115      0.02933827973902225     1706.96826171875
1872     -1.344834804534912      0.01766666769981384     2707.78369140625
1922     -1.335176944732666      0.1075857803225517     1817.97998046875
1967     -1.338926553726196      -0.08023802191019058     2006.77783203125
2030     -1.336112260818481      -0.04200000688433647     1449.333374023438
2109     -1.330435991287231      0.07195667922496796     1146.607543945312
2156     -1.345230221748352      -0.01000141818076372     1915.55322265625
2175     -1.351597666740417      -0.04738830402493477     5037.21044921875
2217     -1.357492208480835      -0.03159100562334061     2621.47607421875
2266     -1.35470724105835      -0.07692472636699677     1918.448974609375
2318     -1.351047039031982      0.138003408908844     1917.365356445312
2399     -1.343422651290894      -0.06138189509510994     1205.39501953125
2442     -1.343970894813538      0.1708061844110489     2352.581298828125
2483     -1.354242920875549      -0.02360054664313793     2457.219482421875
2541     -1.339466214179993      -3.066556246267282e-06     1580.034423828125
2608     -1.341790914535522      -0.07580266147851944     1579.731323242188
