# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Dimensione cluster
1     -1.666599988937378      0.873449981212616       69431.0
3     -1.650200009346008      0.86285001039505     34638.5
5     -1.654799938201904      0.8675999641418457     34639.0
7     -1.652699947357178      0.8671250343322754     34729.5
10     -1.653699994087219      0.8647500872612     23084.0
12     -1.64425003528595      0.8641250133514404     34574.5
14     -1.662899971008301      0.8698999881744385     34638.0
16     -1.665250062942505      0.869225025177002     34866.0
18     -1.667950034141541      0.8693499565124512     34718.5
20     -1.661200046539307      0.8735250234603882     34932.0
22     -1.658349990844727      0.8685749769210815     34847.5
24     -1.666100025177002      0.8724250197410583     34756.5
26     -1.654200077056885      0.8673250079154968     34869.0
28     -1.649350047111511      0.8639500141143799     34529.5
30     -1.656349897384644      0.8691749572753906     34654.5
34     -1.658824920654297      0.8669625520706177     17341.75
36     -1.665300011634827      0.8719249963760376     34849.5
38     -1.681699991226196      0.8759999871253967     34997.0
40     -1.66824996471405      0.8743250370025635     35065.0
43     -1.66456663608551      0.8692666888237     23199.0
45     -1.66414999961853      0.8731249570846558     34875.0
47     -1.663650035858154      0.8668249845504761     34745.5
49     -1.664350032806396      0.8707749843597412     34724.0
51     -1.659800052642822      0.8708750009536743     34948.5
55     -1.653625011444092      0.8642125129699707     17320.5
57     -1.663700103759766      0.8672250509262085     34765.0
60     -1.66646671295166      0.8750166893005371     23289.666015625
62     -1.681699991226196      0.8816999793052673     35300.5
65     -1.677766680717468      0.8808166980743408     23455.666015625
68     -1.659033298492432      0.8681333065032959     23262.666015625
70     -1.660300016403198      0.865399956703186     34686.0
72     -1.671000003814697      0.8675000071525574     34677.5
75     -1.67353343963623      0.8714333176612854     23195.0
78     -1.670766711235046      0.8708000183105469     23220.666015625
80     -1.661700010299683      0.8674499988555908     34668.5
82     -1.670600056648254      0.8696749806404114     34781.5
84     -1.664749979972839      0.869225025177002     34791.5
86     -1.67739999294281      0.8762749433517456     34990.0
88     -1.666800022125244      0.8704500198364258     34964.5
91     -1.657333374023438      0.8649500012397766     23048.333984375
94     -1.660866737365723      0.8695166707038879     23196.333984375
96     -1.654799938201904      0.8676249980926514     34624.0
98     -1.653149962425232      0.8654000163078308     34709.5
100     -1.652649998664856      0.8557250499725342     34254.5
102     -1.678149938583374      0.875124990940094     34817.0
104     -1.662199974060059      0.8712999820709229     34876.0
107     -1.661166667938232      0.8675833344459534     23200.333984375
110     -1.667933344841003      0.8726000189781189     23215.666015625
113     -1.666233420372009      0.8717666268348694     23204.333984375
115     -1.662999987602234      0.868025004863739     34643.0
118     -1.665599942207336      0.8704333305358887     23166.666015625
120     -1.671200037002563      0.8776500225067139     35110.5
122     -1.660549998283386      0.8707749843597412     34806.0
124     -1.670899987220764      0.8747999668121338     35028.0
126     -1.669600009918213      0.8675249814987183     34637.5
128     -1.665899991989136      0.8681250214576721     34807.5
130     -1.648800015449524      0.8602499961853027     34576.0
132     -1.658349990844727      0.8715749979019165     34657.5
135     -1.670533299446106      0.8758333325386047     23387.666015625
137     -1.663500070571899      0.87152498960495     34805.0
139     -1.661949992179871      0.8716999888420105     34889.5
142     -1.666233420372009      0.8703999519348145     23252.0
144     -1.666000008583069      0.8720499873161316     34943.5
147     -1.641066670417786      0.8556499481201172     22901.0
149     -1.656650066375732      0.8661500215530396     34419.5
151     -1.652499914169312      0.8597249984741211     34441.5
154     -1.660900115966797      0.8636667132377625     23022.333984375
159     -1.653860092163086      0.8640600442886353     13832.7998046875
162     -1.66973340511322      0.872450053691864     23242.333984375
164     -1.660899996757507      0.8708249926567078     34898.0
166     -1.665450096130371      0.8691499829292297     34760.5
168     -1.662750005722046      0.8701750040054321     34771.5
171     -1.660566687583923      0.8691666722297668     23194.666015625
173     -1.655900001525879      0.8676999807357788     34674.5
175     -1.659600019454956      0.8625999689102173     34599.0
178     -1.659266591072083      0.8637833595275879     23055.333984375
180     -1.667649984359741      0.8683000206947327     34668.0
183     -1.666399955749512      0.8718666434288025     23248.0
185     -1.657449960708618      0.8650000095367432     34649.5
187     -1.659849882125854      0.8678250312805176     34627.0
189     -1.662600040435791      0.871399998664856     34824.0
191     -1.66129994392395      0.8687000274658203     34802.5
194     -1.675933361053467      0.8784832954406738     23359.666015625
196     -1.680350065231323      0.8795750141143799     35154.5
198     -1.663800001144409      0.8744750022888184     35139.0
200     -1.672150015830994      0.8737000226974487     34938.5
202     -1.662349939346313      0.8672499656677246     34754.5
204     -1.661649942398071      0.8726249933242798     34738.5
206     -1.667750000953674      0.8756250143051147     35090.0
208     -1.664049983024597      0.8714749813079834     34904.0
210     -1.668699979782104      0.8727250099182129     34796.5
212     -1.663500070571899      0.8668249845504761     34850.0
214     -1.653349995613098      0.8627499938011169     34535.5
216     -1.658250093460083      0.8679499626159668     34614.0
218     -1.669700026512146      0.8721749782562256     34881.0
220     -1.661499977111816      0.8655750155448914     34666.5
222     -1.656450033187866      0.8666999936103821     34732.5
224     -1.657050013542175      0.8729749917984009     34810.5
226     -1.656150102615356      0.8627499938011169     34631.0
228     -1.664550065994263      0.8666999936103821     34580.0
230     -1.660449981689453      0.8687999844551086     34749.5
232     -1.665149927139282      0.8731750249862671     34851.0
234     -1.659899950027466      0.8668999671936035     34802.0
236     -1.667899966239929      0.8678749799728394     34700.5
238     -1.667899966239929      0.8668249845504761     34745.5
240     -1.661750078201294      0.8693749904632568     34655.0
242     -1.652450084686279      0.863224983215332     34676.0
244     -1.659350037574768      0.8693749904632568     34681.0
247     -1.661333203315735      0.8688166737556458     23136.666015625
250     -1.674900054931641      0.8747166991233826     23319.0
252     -1.673949956893921      0.8756999969482422     34955.5
254     -1.67674994468689      0.8797000050544739     35236.0
256     -1.664799928665161      0.8686000108718872     34837.0
258     -1.657550096511841      0.8690999746322632     34732.0
260     -1.647850036621094      0.8614000082015991     34494.5
263     -1.675600051879883      0.878000020980835     23334.0
265     -1.656100034713745      0.8618000149726868     34727.0
267     -1.665499925613403      0.8716999888420105     34725.5
269     -1.658200025558472      0.8690249919891357     34780.5
271     -1.672399997711182      0.8737000226974487     34870.0
273     -1.660399913787842      0.8654500246047974     34741.0
275     -1.66949999332428      0.8755500316619873     34891.5
277     -1.655050039291382      0.8596000075340271     34564.5
280     -1.661900043487549      0.8668000102043152     23169.0
282     -1.664649963378906      0.8717750310897827     34828.5
284     -1.660850048065186      0.8716499805450439     34869.5
287     -1.651999950408936      0.8605833053588867     23018.333984375
289     -1.659150004386902      0.8659000396728516     34532.5
291     -1.664700031280518      0.8672250509262085     34667.0
293     -1.666599988937378      0.8724750280380249     34840.0
295     -1.65939998626709      0.8698499798774719     34870.0
297     -1.65149998664856      0.8592000007629395     34447.5
299     -1.655799984931946      0.8697500228881836     34647.0
301     -1.652549982070923      0.8613749742507935     34590.0
304     -1.650033354759216      0.862416684627533     22966.666015625
307     -1.659533381462097      0.8679166436195374     23140.666015625
309     -1.658650040626526      0.8648500442504883     34570.5
311     -1.663850069046021      0.8682500123977661     34770.5
313     -1.657949924468994      0.8677999973297119     34742.5
316     -1.658699989318848      0.8670000433921814     23107.0
318     -1.669399976730347      0.873075008392334     34976.0
321     -1.66896665096283      0.873116672039032     23262.0
323     -1.671999931335449      0.8753249645233154     34941.5
326     -1.685400009155273      0.8780999779701233     23439.666015625
329     -1.677899956703186      0.8768666386604309     23358.666015625
333     -1.665449976921082      0.8729875087738037     17479.5
335     -1.65149998664856      0.8597750067710876     34582.5
