

396 atoms
3 atom types

    0 54.9436 xlo xhi
    0 51.9083 ylo yhi
    0 50      zlo zhi


Atoms

1 1300 3 0.0 0 0.0     3 0 0 0
2 1300 3 0.0 0 2.88379 3 0 0 0
3 1300 3 0.0 0 5.76759 3 0 0 0
4 1300 3 0.0 0 8.65138 3 0 0 0
5 1300 3 0.0 0 11.5352 3 0 0 0
6 1300 3 0.0 0 14.419 3 0 0 0
7 1300 3 0.0 0 17.3028 3 0 0 0
8 1300 3 0.0 0 20.1866 3 0 0 0
9 1300 3 0.0 0 23.0703 3 0 0 0
10 1300 3 0.0 0 25.9541 3 0 0 0
11 1300 3 0.0 0 28.8379 3 0 0 0
12 1300 3 0.0 0 31.7217 3 0 0 0
13 1300 3 0.0 0 34.6055 3 0 0 0
14 1300 3 0.0 0 37.4893 3 0 0 0
15 1300 3 0.0 0 40.3731 3 0 0 0
16 1300 3 0.0 0 43.2569 3 0 0 0
17 1300 3 0.0 0 46.1407 3 0 0 0
18 1300 3 0.0 0 49.0245 3 0 0 0
19 1300 3 0.0 2.49744 1.4419 3 0 0 0
20 1300 3 0.0 2.49744 4.32569 3 0 0 0
21 1300 3 0.0 2.49744 7.20948 3 0 0 0
22 1300 3 0.0 2.49744 10.0933 3 0 0 0
23 1300 3 0.0 2.49744 12.9771 3 0 0 0
24 1300 3 0.0 2.49744 15.8609 3 0 0 0
25 1300 3 0.0 2.49744 18.7447 3 0 0 0
26 1300 3 0.0 2.49744 21.6285 3 0 0 0
27 1300 3 0.0 2.49744 24.5122 3 0 0 0
28 1300 3 0.0 2.49744 27.396 3 0 0 0
29 1300 3 0.0 2.49744 30.2798 3 0 0 0
30 1300 3 0.0 2.49744 33.1636 3 0 0 0
31 1300 3 0.0 2.49744 36.0474 3 0 0 0
32 1300 3 0.0 2.49744 38.9312 3 0 0 0
33 1300 3 0.0 2.49744 41.815 3 0 0 0
34 1300 3 0.0 2.49744 44.6988 3 0 0 0
35 1300 3 0.0 2.49744 47.5826 3 0 0 0
36 1300 3 0.0 2.49744 50.4664 3 0 0 0
37 1300 3 0.0 4.99488 0 3 0 0 0
38 1300 3 0.0 4.99488 2.88379 3 0 0 0
39 1300 3 0.0 4.99488 5.76759 3 0 0 0
40 1300 3 0.0 4.99488 8.65138 3 0 0 0
41 1300 3 0.0 4.99488 11.5352 3 0 0 0
42 1300 3 0.0 4.99488 14.419 3 0 0 0
43 1300 3 0.0 4.99488 17.3028 3 0 0 0
44 1300 3 0.0 4.99488 20.1866 3 0 0 0
45 1300 3 0.0 4.99488 23.0703 3 0 0 0
46 1300 3 0.0 4.99488 25.9541 3 0 0 0
47 1300 3 0.0 4.99488 28.8379 3 0 0 0
48 1300 3 0.0 4.99488 31.7217 3 0 0 0
49 1300 3 0.0 4.99488 34.6055 3 0 0 0
50 1300 3 0.0 4.99488 37.4893 3 0 0 0
51 1300 3 0.0 4.99488 40.3731 3 0 0 0
52 1300 3 0.0 4.99488 43.2569 3 0 0 0
53 1300 3 0.0 4.99488 46.1407 3 0 0 0
54 1300 3 0.0 4.99488 49.0245 3 0 0 0
55 1300 3 0.0 7.49232 1.4419 3 0 0 0
56 1300 3 0.0 7.49232 4.32569 3 0 0 0
57 1300 3 0.0 7.49232 7.20948 3 0 0 0
58 1300 3 0.0 7.49232 10.0933 3 0 0 0
59 1300 3 0.0 7.49232 12.9771 3 0 0 0
60 1300 3 0.0 7.49232 15.8609 3 0 0 0
61 1300 3 0.0 7.49232 18.7447 3 0 0 0
62 1300 3 0.0 7.49232 21.6285 3 0 0 0
63 1300 3 0.0 7.49232 24.5122 3 0 0 0
64 1300 3 0.0 7.49232 27.396 3 0 0 0
65 1300 3 0.0 7.49232 30.2798 3 0 0 0
66 1300 3 0.0 7.49232 33.1636 3 0 0 0
67 1300 3 0.0 7.49232 36.0474 3 0 0 0
68 1300 3 0.0 7.49232 38.9312 3 0 0 0
69 1300 3 0.0 7.49232 41.815 3 0 0 0
70 1300 3 0.0 7.49232 44.6988 3 0 0 0
71 1300 3 0.0 7.49232 47.5826 3 0 0 0
72 1300 3 0.0 7.49232 50.4664 3 0 0 0
73 1300 3 0.0 9.98975 0 3 0 0 0
74 1300 3 0.0 9.98975 2.88379 3 0 0 0
75 1300 3 0.0 9.98975 5.76759 3 0 0 0
76 1300 3 0.0 9.98975 8.65138 3 0 0 0
77 1300 3 0.0 9.98975 11.5352 3 0 0 0
78 1300 3 0.0 9.98975 14.419 3 0 0 0
79 1300 3 0.0 9.98975 17.3028 3 0 0 0
80 1300 3 0.0 9.98975 20.1866 3 0 0 0
81 1300 3 0.0 9.98975 23.0703 3 0 0 0
82 1300 3 0.0 9.98975 25.9541 3 0 0 0
83 1300 3 0.0 9.98975 28.8379 3 0 0 0
84 1300 3 0.0 9.98975 31.7217 3 0 0 0
85 1300 3 0.0 9.98975 34.6055 3 0 0 0
86 1300 3 0.0 9.98975 37.4893 3 0 0 0
87 1300 3 0.0 9.98975 40.3731 3 0 0 0
88 1300 3 0.0 9.98975 43.2569 3 0 0 0
89 1300 3 0.0 9.98975 46.1407 3 0 0 0
90 1300 3 0.0 9.98975 49.0245 3 0 0 0
91 1300 3 0.0 12.4872 1.4419 3 0 0 0
92 1300 3 0.0 12.4872 4.32569 3 0 0 0
93 1300 3 0.0 12.4872 7.20948 3 0 0 0
94 1300 3 0.0 12.4872 10.0933 3 0 0 0
95 1300 3 0.0 12.4872 12.9771 3 0 0 0
96 1300 3 0.0 12.4872 15.8609 3 0 0 0
97 1300 3 0.0 12.4872 18.7447 3 0 0 0
98 1300 3 0.0 12.4872 21.6285 3 0 0 0
99 1300 3 0.0 12.4872 24.5122 3 0 0 0
100 1300 3 0.0 12.4872 27.396 3 0 0 0
101 1300 3 0.0 12.4872 30.2798 3 0 0 0
102 1300 3 0.0 12.4872 33.1636 3 0 0 0
103 1300 3 0.0 12.4872 36.0474 3 0 0 0
104 1300 3 0.0 12.4872 38.9312 3 0 0 0
105 1300 3 0.0 12.4872 41.815 3 0 0 0
106 1300 3 0.0 12.4872 44.6988 3 0 0 0
107 1300 3 0.0 12.4872 47.5826 3 0 0 0
108 1300 3 0.0 12.4872 50.4664 3 0 0 0
109 1300 3 0.0 14.9846 0 3 0 0 0
110 1300 3 0.0 14.9846 2.88379 3 0 0 0
111 1300 3 0.0 14.9846 5.76759 3 0 0 0
112 1300 3 0.0 14.9846 8.65138 3 0 0 0
113 1300 3 0.0 14.9846 11.5352 3 0 0 0
114 1300 3 0.0 14.9846 14.419 3 0 0 0
115 1300 3 0.0 14.9846 17.3028 3 0 0 0
116 1300 3 0.0 14.9846 20.1866 3 0 0 0
117 1300 3 0.0 14.9846 23.0703 3 0 0 0
118 1300 3 0.0 14.9846 25.9541 3 0 0 0
119 1300 3 0.0 14.9846 28.8379 3 0 0 0
120 1300 3 0.0 14.9846 31.7217 3 0 0 0
121 1300 3 0.0 14.9846 34.6055 3 0 0 0
122 1300 3 0.0 14.9846 37.4893 3 0 0 0
123 1300 3 0.0 14.9846 40.3731 3 0 0 0
124 1300 3 0.0 14.9846 43.2569 3 0 0 0
125 1300 3 0.0 14.9846 46.1407 3 0 0 0
126 1300 3 0.0 14.9846 49.0245 3 0 0 0
127 1300 3 0.0 17.4821 1.4419 3 0 0 0
128 1300 3 0.0 17.4821 4.32569 3 0 0 0
129 1300 3 0.0 17.4821 7.20948 3 0 0 0
130 1300 3 0.0 17.4821 10.0933 3 0 0 0
131 1300 3 0.0 17.4821 12.9771 3 0 0 0
132 1300 3 0.0 17.4821 15.8609 3 0 0 0
133 1300 3 0.0 17.4821 18.7447 3 0 0 0
134 1300 3 0.0 17.4821 21.6285 3 0 0 0
135 1300 3 0.0 17.4821 24.5122 3 0 0 0
136 1300 3 0.0 17.4821 27.396 3 0 0 0
137 1300 3 0.0 17.4821 30.2798 3 0 0 0
138 1300 3 0.0 17.4821 33.1636 3 0 0 0
139 1300 3 0.0 17.4821 36.0474 3 0 0 0
140 1300 3 0.0 17.4821 38.9312 3 0 0 0
141 1300 3 0.0 17.4821 41.815 3 0 0 0
142 1300 3 0.0 17.4821 44.6988 3 0 0 0
143 1300 3 0.0 17.4821 47.5826 3 0 0 0
144 1300 3 0.0 17.4821 50.4664 3 0 0 0
145 1300 3 0.0 19.9795 0 3 0 0 0
146 1300 3 0.0 19.9795 2.88379 3 0 0 0
147 1300 3 0.0 19.9795 5.76759 3 0 0 0
148 1300 3 0.0 19.9795 8.65138 3 0 0 0
149 1300 3 0.0 19.9795 11.5352 3 0 0 0
