2.71935 0.000537915
5.53584 0.0037453
8.35233 0.00840807
11.1688 0.0156448
13.9853 0.0222631
16.8018 0.0271195
19.6183 0.0316792
22.4348 0.0342908
25.2513 0.0371312
28.0677 0.0389838
30.8842 0.0393206
33.7007 0.0383403
36.5172 0.0369126
39.3337 0.0343436
42.1502 0.0288589
44.9667 0.0236255
47.7832 0.019845
50.5997 0.015597
53.4161 0.0126335
56.2326 0.0111555
59.0491 0.00762382
61.8656 0.00499206
64.6821 0.00311186
67.4986 0.00160118
70.3151 0.00106578
73.1316 0.000706327
75.9481 0.000155845
78.7645 0.000226226
81.581 0.000216171
84.3975 7.28951e-05
