Simulazione modello di Ising2D
# mossa   Energia    Magnetizzazione
1 -1.10854 -0.015471
2 -1.10534 0.00195711
3 -1.10513 -0.00165993
4 -1.10604 -0.00272796
5 -1.10424 -0.010247
6 -1.10518 -0.015383
7 -1.10655 -0.00437563
8 -1.10727 -0.0341367
9 -1.10817 0.00352222
10 -1.10407 0.000539741
11 -1.10414 -0.0153958
12 -1.10678 -0.0187147
13 -1.10554 0.00555174
14 -1.10536 -0.0163347
15 -1.10782 0.0149985
16 -1.10406 -0.0102209
17 -1.10342 0.00440011
18 -1.1073 -0.0229571
19 -1.10586 -0.00936233
20 -1.10807 -0.0336574
21 -1.1053 0.00563493
22 -1.1062 -0.000330074
23 -1.10551 0.0232433
24 -1.10506 0.0155079
25 -1.10636 0.00926019
26 -1.10856 -0.00247782
27 -1.10675 0.00475359
28 -1.10613 0.013322
29 -1.10713 0.00966922
30 -1.10575 0.0011053
31 -1.10539 0.0167755
32 -1.10814 0.0222338
33 -1.10855 -0.00886004
34 -1.10601 -0.00300645
35 -1.10684 -0.0091229
36 -1.10371 0.0296456
37 -1.10684 0.0163786
38 -1.10735 0.023363
39 -1.10733 0.00751367
40 -1.1067 0.00857863
41 -1.10547 -0.00336585
42 -1.10798 -0.00306689
43 -1.1064 -0.00563081
44 -1.10626 0.009935
45 -1.10707 -0.0192761
46 -1.10552 0.0104461
47 -1.10679 -0.0112624
48 -1.10678 0.0140516
49 -1.10435 0.00598541
50 -1.10693 0.00745152
51 -1.10614 -0.00384863
52 -1.10563 -0.0185959
53 -1.1058 0.0130957
54 -1.10779 -0.00394511
55 -1.10489 0.00359881
56 -1.10808 0.0130357
57 -1.10786 -0.0159234
58 -1.10491 -0.00440104
59 -1.10863 -0.000880179
60 -1.10687 -0.00491615
61 -1.10501 -0.0165957
62 -1.10749 -0.0118897
63 -1.10811 0.0125432
64 -1.10505 -0.0206445
65 -1.10715 0.0118176
66 -1.10434 -0.00265989
67 -1.1066 0.0154983
68 -1.10692 0.00419278
69 -1.10387 -0.0117644
70 -1.10677 0.0035773
71 -1.10534 0.0191843
72 -1.10621 -0.0037633
73 -1.10572 0.00457322
74 -1.10438 -0.00775315
75 -1.105 -0.0159069
76 -1.10428 0.00783885
77 -1.10738 0.00919693
78 -1.10768 0.00788666
79 -1.10699 0.00542478
80 -1.10709 -0.00815444
81 -1.10486 -0.0128706
82 -1.10704 -0.000107406
83 -1.10702 -0.0155581
84 -1.10468 0.00336456
85 -1.10655 0.0137076
86 -1.10399 -0.0138745
