Simulazione modello di Ising2D
# mossa   Energia    Magnetizzazione
1 -0.659735 -4.49737e-05
2 -0.659893 -0.00116485
3 -0.659997 -0.00142956
4 -0.6601 -0.000782267
5 -0.660659 -7.05867e-05
6 -0.660288 -9.112e-05
7 -0.660193 7.21067e-05
8 -0.660176 0.000625933
9 -0.660024 -0.0004978
10 -0.660082 0.000154787
11 -0.660212 -0.00024448
12 -0.660041 0.000414947
13 -0.660144 -3.88665e-05
14 -0.660195 -0.000918187
15 -0.6602 -5.44264e-05
16 -0.660102 -0.00065244
17 -0.659953 -0.000664147
18 -0.660431 -0.00120015
19 -0.659719 0.000998014
20 -0.659902 0.00085416
21 -0.66001 -0.000243307
22 -0.660072 0.00015468
23 -0.66006 -9.14134e-05
24 -0.66021 0.0006508
25 -0.660439 0.00113631
26 -0.660028 -2.55333e-05
27 -0.660125 -0.000263973
28 -0.66007 0.0003162
29 -0.660064 0.0002982
30 -0.660199 -0.000167426
31 -0.65994 -0.000885386
32 -0.660346 -0.0004764
33 -0.659865 0.00111395
34 -0.659928 0.000279613
35 -0.660148 0.000435
36 -0.660089 -0.000485053
37 -0.659789 -0.000261226
38 -0.660096 0.00105957
39 -0.660428 -0.0005168
40 -0.660181 3.94001e-05
41 -0.660006 -0.00028744
42 -0.660452 -0.00068508
43 -0.66002 3.33467e-05
44 -0.660273 -0.000160613
45 -0.660291 -0.000718786
46 -0.660309 0.000577867
47 -0.659911 -0.000410561
48 -0.660187 0.000166613
49 -0.660109 -0.000776093
50 -0.660138 -0.000484667
51 -0.660586 -9.16007e-06
52 -0.660057 -0.00111939
53 -0.659865 -0.000182493
54 -0.660332 -0.00041816
55 -0.660072 -0.0002526
56 -0.6604 0.00125377
57 -0.659875 -0.000236733
58 -0.660067 -0.000181907
59 -0.659898 -0.0005368
60 -0.660162 0.00154521
61 -0.660043 -0.000426147
62 -0.660155 0.00018684
63 -0.660214 0.000691853
64 -0.660366 -0.00106239
65 -0.660157 0.00039408
66 -0.660224 -0.00123352
67 -0.660364 0.000802414
68 -0.659881 0.000105787
69 -0.659716 0.000466173
70 -0.66017 0.00082932
71 -0.660473 0.00040244
72 -0.659814 0.00062296
73 -0.659676 0.000146827
74 -0.659859 -0.00075016
75 -0.660106 -0.00090092
76 -0.660188 0.0011992
77 -0.660138 0.000597987
78 -0.660223 0.00027452
79 -0.659761 2.77065e-05
80 -0.660253 0.0005068
81 -0.660549 0.00028108
82 -0.659705 0.00134772
83 -0.660233 -7.37999e-05
84 -0.660258 -0.000180187
85 -0.66019 -0.00089548
86 -0.659592 -0.000354827
87 -0.660212 -0.00078436
88 -0.660116 0.00052372
89 -0.660483 0.00123907
90 -0.660256 -0.00045668
91 -0.659766 0.00023724
92 -0.660487 0.00098812
93 -0.660188 -0.000642547
94 -0.659952 -0.000413547
95 -0.660116 -0.00029744
96 -0.660474 -0.000463387
97 -0.660439 -0.000135627
98 -0.6603 0.000633413
99 -0.659998 -0.00081468
100 -0.660412 0.00036968
101 -0.659764 0.00011308
102 -0.660112 0.00117873
103 -0.660007 0.000343053
104 -0.660658 -0.00010292
105 -0.66024 0.000127453
106 -0.659935 0.000792933
107 -0.660006 -0.000242027
108 -0.659868 0.000305067
109 -0.659967 -0.00138595
110 -0.660167 0.00158205
111 -0.65988 -0.00050088
112 -0.660406 0.000559374
113 -0.660236 -0.000250839
114 -0.65989 -0.000360294
115 -0.660049 -3.74932e-05
116 -0.660624 0.00052404
117 -0.660157 -0.00030424
118 -0.659951 -0.000521973
119 -0.659707 0.000259534
120 -0.660023 -0.00039568
121 -0.660297 0.000254294
122 -0.659923 -0.00123547
123 -0.660281 -0.000407306
124 -0.660515 -0.000559307
125 -0.6601 9.32935e-05
126 -0.659996 -0.000294853
127 -0.660335 -8.91599e-05
128 -0.659781 0.000292626
129 -0.659895 0.0010128
130 -0.660511 -0.00098608
131 -0.660229 0.000325467
132 -0.659823 0.000364146
133 -0.659955 0.00038492
134 -0.660356 0.000996306
135 -0.659567 3.08534e-05
136 -0.660315 -0.00020604
137 -0.659853 -0.000339627
138 -0.660289 -0.00014068
