Simulazione modello di Ising2D
# mossa   Energia    Magnetizzazione
1 -1.10365 0.00934384
2 -1.10502 -0.0201317
3 -1.10597 -0.0316649
4 -1.10841 -0.0388975
5 -1.10965 -0.00462758
6 -1.10469 0.00939276
7 -1.10442 0.00417476
8 -1.10189 -0.0246335
9 -1.10483 -0.0106189
10 -1.10696 0.0167168
11 -1.10436 -0.0230112
12 -1.10477 -0.00519883
13 -1.10337 0.02359
14 -1.10661 -0.0393424
15 -1.1028 -0.0205172
16 -1.10607 -0.00938717
17 -1.10549 0.0569744
18 -1.10641 0.023532
19 -1.10454 -0.0058005
20 -1.10824 0.0121987
21 -1.1056 0.0126792
22 -1.1047 -0.0445336
23 -1.10895 -0.0219478
24 -1.10374 0.00686025
25 -1.10729 0.021484
26 -1.10835 0.00570593
27 -1.10696 -0.0484613
28 -1.10755 -0.0157479
29 -1.1061 -0.0083675
30 -1.10623 -0.0296139
31 -1.10629 0.0281407
32 -1.112 -0.0724617
33 -1.10581 -0.0169928
34 -1.10819 -0.000718333
35 -1.10608 -0.0112992
36 -1.10558 -0.0172191
37 -1.10415 0.00333433
38 -1.10536 0.00793434
39 -1.10581 -0.007633
40 -1.10479 -0.0293713
41 -1.10518 -0.0348728
42 -1.10634 0.0367514
43 -1.09978 -0.0129902
44 -1.10632 0.0324195
45 -1.10327 -0.0168895
46 -1.10677 0.0270216
47 -1.10479 -0.000241333
48 -1.10832 0.0164486
49 -1.10695 -0.00696342
50 -1.1086 -0.0511914
51 -1.10712 0.0256167
52 -1.10637 0.0142645
53 -1.10578 0.000778167
54 -1.10201 0.0113046
55 -1.10388 -0.00325058
56 -1.10456 -0.0170292
57 -1.10615 -0.0210673
58 -1.10534 0.0124563
59 -1.10469 0.0202113
60 -1.1077 0.0547006
61 -1.10578 -0.00231034
62 -1.11122 -0.0129712
63 -1.10733 0.0416641
64 -1.10399 0.0120102
65 -1.10426 -0.000162911
66 -1.10058 0.0136413
67 -1.10567 -0.0249642
68 -1.10453 0.012181
69 -1.10603 -0.0165282
70 -1.10509 0.001165
71 -1.1051 -0.0264367
72 -1.10809 -0.00803809
73 -1.10637 0.0182498
74 -1.11025 -0.00276567
75 -1.10626 -0.00494117
76 -1.10248 -0.00575267
77 -1.11025 -0.0177468
78 -1.10411 -0.024241
79 -1.10449 -0.0276967
80 -1.1084 -0.012871
81 -1.10269 0.0431538
82 -1.10516 0.00418567
83 -1.10699 0.0623357
84 -1.10539 -0.0127807
85 -1.10919 -0.0196242
86 -1.10429 -0.018349
87 -1.10786 -0.000856168
88 -1.10399 -0.03053
89 -1.10454 0.00934683
90 -1.10667 -0.002092
91 -1.10469 0.0312718
92 -1.1091 0.0139394
93 -1.10918 0.0105898
94 -1.10166 -0.00749625
95 -1.10907 -0.0116937
96 -1.10732 -0.058667
97 -1.10431 0.0027665
98 -1.10509 0.0355305
99 -1.10643 -0.0216118
100 -1.10502 -0.0254007
101 -1.1082 0.0305263
102 -1.1044 -0.0554436
103 -1.11116 0.0227972
104 -1.10575 -0.0129855
105 -1.10493 -0.00788658
106 -1.1083 -0.0437939
107 -1.10846 -0.0106965
108 -1.10664 0.0121047
109 -1.10392 -0.0149366
110 -1.10682 0.000924084
111 -1.10451 0.00180667
112 -1.10674 -0.00075808
113 -1.11002 -0.0143903
114 -1.10738 0.0235025
115 -1.10483 -0.0360532
116 -1.10788 0.0186498
117 -1.10617 0.0384437
118 -1.10701 0.00912142
119 -1.10977 0.0134001
120 -1.1056 -0.00470084
121 -1.10561 0.0350946
122 -1.10878 -0.0173532
123 -1.10302 0.00873152
124 -1.10449 -0.0355164
125 -1.1034 0.0121073
126 -1.10453 -0.000894916
127 -1.10533 -0.0340208
128 -1.10252 -0.0282203
129 -1.10449 0.0101769
130 -1.10366 0.0368951
131 -1.10539 0.0409908
132 -1.10804 -0.0212037
133 -1.10576 -0.0447368
134 -1.10497 -0.0497456
135 -1.10737 -0.0364843
136 -1.10468 -0.0129408
137 -1.109 0.00976667
138 -1.10262 0.0167836
139 -1.10633 -0.0222526
140 -1.10388 -0.0454428
141 -1.10692 0.0151515
142 -1.10538 -0.00926982
143 -1.10397 0.0156706
144 -1.10976 -0.0149726
145 -1.10604 0.0148699
146 -1.10235 -0.00642858
147 -1.106 0.0133602
148 -1.10219 -0.00522558
149 -1.10836 -0.00607141
150 -1.11073 -0.00375883
151 -1.10696 0.007582
152 -1.10595 -0.0230446
153 -1.10504 -0.0147768
154 -1.10366 0.00514458
155 -1.10489 -0.0137322
156 -1.10584 -0.0263114
157 -1.10412 -0.0167947
158 -1.10517 0.00961691
159 -1.10646 -0.00126857
