# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività
1 -0.584628164768219 0.03763001039624214 0.2828750014305115 2.54604
2 -0.5848854184150696 0.04887799173593521 0.2677222192287445 2.5637
3 -0.5848495364189148 0.054880041629076 0.3172222375869751 2.32701
4 -0.5866216421127319 0.06647806614637375 0.2865416705608368 2.11106
5 -0.5842939019203186 0.05390199646353722 0.2870972156524658 2.7965
6 -0.5862268805503845 0.05597202479839325 0.2969444692134857 2.33762
7 -0.5845826864242554 0.04513797909021378 0.3115000128746033 2.57214
8 -0.5855981111526489 0.05630595609545708 0.2904444634914398 2.60051
9 -0.5861137509346008 0.05729996785521507 0.3172361254692078 2.65849
10 -0.5842705368995667 0.04933603852987289 0.3090416491031647 2.26476
11 -0.5844991207122803 0.04735198244452477 0.3209722340106964 2.56863
12 -0.5842779278755188 0.05370604246854782 0.2925694584846497 2.55445
13 -0.5844140648841858 0.0546879731118679 0.2857638895511627 2.60933
14 -0.5857335329055786 0.05689601972699165 0.2859722375869751 3.09518
15 -0.5848602056503296 0.04700202122330666 0.2819166481494904 2.42611
16 -0.5861443877220154 0.05344397947192192 0.3102916479110718 2.07729
17 -0.5844954252243042 0.05599603056907654 0.2792361080646515 2.44268
18 -0.5819283127784729 0.04921598732471466 0.3151527643203735 2.40756
19 -0.5840611457824707 0.05306797474622726 0.2856388986110687 2.26731
20 -0.5835528969764709 0.04425598308444023 0.2946388721466064 2.89529
21 -0.5841637849807739 0.04357601702213287 0.2834444642066956 2.74555
22 -0.584355890750885 0.04579801857471466 0.2572500109672546 2.23282
23 -0.5880142450332642 0.0613119974732399 0.3010416626930237 2.85371
24 -0.5846134424209595 0.0634639710187912 0.2958472371101379 2.17343
25 -0.5855599045753479 0.0657779797911644 0.3099583387374878 1.94019
26 -0.5846189260482788 0.05295003205537796 0.3002222180366516 2.57621
27 -0.5829600691795349 0.05102801695466042 0.3056944608688354 2.39767
28 -0.5842870473861694 0.05474795401096344 0.3198055624961853 1.90935
29 -0.5846699476242065 0.04869602248072624 0.289638876914978 2.27006
30 -0.5861872434616089 0.05397998914122581 0.2992083430290222 2.37302
31 -0.584539532661438 0.06058403104543686 0.2617500126361847 2.30327
32 -0.5853105783462524 0.04715799912810326 0.2817499935626984 2.88369
33 -0.5837280750274658 0.05362197384238243 0.2876388728618622 2.37424
34 -0.5840786099433899 0.05432397499680519 0.2974305748939514 2.48108
35 -0.5847231149673462 0.0557580441236496 0.3068888783454895 2.27612
36 -0.5829231739044189 0.04534200578927994 0.2997222244739532 2.23394
37 -0.5842246413230896 0.05261403322219849 0.2978055775165558 2.11369
38 -0.5834082365036011 0.052606001496315 0.2884027659893036 2.81072
39 -0.5844321846961975 0.05160605162382126 0.292555570602417 2.43117
40 -0.5852638483047485 0.04197797179222107 0.2785277664661407 2.96299
