# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività
1 -0.7672517895698547 0.1409519463777542 0.4215624928474426 5.77976
2 -0.7648619413375854 0.1389059871435165 0.4656875133514404 5.73232
3 -0.7693690061569214 0.1406520009040833 0.3747499883174896 7.86976
4 -0.7666478157043457 0.1395499706268311 0.4405624866485596 6.40399
5 -0.7669050097465515 0.1364080756902695 0.3971875011920929 7.03195
6 -0.766456127166748 0.1511778682470322 0.4335624873638153 6.95215
7 -0.7630313634872437 0.1455400735139847 0.4475624859333038 9.69177
8 -0.7624645233154297 0.1341900527477264 0.4329375028610229 7.89588
9 -0.7691952586174011 0.1401520371437073 0.4311875104904175 7.19499
10 -0.7663310170173645 0.1537540405988693 0.5475624799728394 9.49262
11 -0.7683305144309998 0.1600921154022217 0.5153124928474426 7.71395
12 -0.7687884569168091 0.1594239622354507 0.4129374921321869 7.1823
13 -0.7677867412567139 0.1135439351201057 0.4228124916553497 7.40766
14 -0.7649437189102173 0.1497540771961212 0.4036250114440918 7.37243
15 -0.7641428709030151 0.1447240859270096 0.4558125138282776 4.72243
16 -0.7656990885734558 0.147318035364151 0.4257499873638153 7.37462
17 -0.7671566009521484 0.1470338851213455 0.4550000131130219 7.83164
18 -0.7658385634422302 0.1463019996881485 0.3910624980926514 7.56773
19 -0.7661610245704651 0.1402180045843124 0.3878749907016754 6.56814
20 -0.768741250038147 0.1534460037946701 0.3878749907016754 7.11052
21 -0.7707491517066956 0.1490339636802673 0.379624992609024 6.13943
22 -0.7666723728179932 0.1494039744138718 0.4839375019073486 7.51249
23 -0.7661226987838745 0.1378880143165588 0.4183124899864197 6.11817
24 -0.7694380283355713 0.1530980467796326 0.3960624933242798 5.83534
25 -0.7694068551063538 0.173693984746933 0.4526875019073486 5.50701
26 -0.7696630358695984 0.1603400856256485 0.3891249895095825 5.70108
27 -0.7679247260093689 0.1425779759883881 0.46875 6.62306
28 -0.7679826617240906 0.1471239477396011 0.4253124892711639 6.84639
29 -0.7651164531707764 0.1380240172147751 0.4916875064373016 5.94778
30 -0.7694846987724304 0.1230439692735672 0.4356249868869781 7.00997
31 -0.7702875733375549 0.1463279575109482 0.4168750047683716 5.61777
32 -0.7694477438926697 0.1699680984020233 0.4361875057220459 6.62915
33 -0.7663500905036926 0.1082739233970642 0.3869999945163727 7.769
34 -0.7670400142669678 0.1487720310688019 0.374812513589859 6.83465
35 -0.7656673789024353 0.1593619883060455 0.4717499911785126 5.77456
36 -0.7674005627632141 0.1441960334777832 0.4177500009536743 6.60405
37 -0.7657763957977295 0.1235780119895935 0.5090000033378601 7.11676
38 -0.7648880481719971 0.1451820433139801 0.4642499983310699 4.49525
39 -0.7693160772323608 0.1615679264068604 0.4621874988079071 5.70103
40 -0.7688860893249512 0.1488781124353409 0.4160000085830688 6.84278
41 -0.7673763632774353 0.1547679305076599 0.4564999938011169 6.21718
42 -0.7654262781143188 0.1313199549913406 0.422062486410141 5.94016
43 -0.768254816532135 0.1495179682970047 0.4729999899864197 6.2347
44 -0.76736980676651 0.1800200045108795 0.4850625097751617 7.42653
45 -0.7669758796691895 0.13521808385849 0.4331249892711639 6.85263
46 -0.7668572664260864 0.1260538548231125 0.4758749902248383 7.20538
47 -0.7665683627128601 0.1527920365333557 0.4082500040531158 6.92244
48 -0.7705796957015991 0.1571879535913467 0.4263750016689301 7.90039
49 -0.7671302556991577 0.1371059417724609 0.390437513589859 5.62033
50 -0.7678644061088562 0.1388019174337387 0.3984375 6.65195
51 -0.7649286389350891 0.1408158540725708 0.4566250145435333 7.31107
52 -0.7665242552757263 0.1282199919223785 0.4858124852180481 9.31138
53 -0.7653115391731262 0.1131439357995987 0.4136250019073486 8.17956
54 -0.7657590508460999 0.1514779627323151 0.4305624961853027 5.98104
55 -0.7663192749023438 0.1489620208740234 0.4474374949932098 8.12998
56 -0.7675386071205139 0.1286720484495163 0.492125004529953 8.21778
57 -0.7658549547195435 0.1509420424699783 0.4600000083446503 6.46411
58 -0.7708710432052612 0.1317439824342728 0.442124992609024 9.45904
59 -0.7653182148933411 0.1458740681409836 0.4278124868869781 4.35903
60 -0.7686456441879272 0.1312999427318573 0.4618749916553497 6.62566
61 -0.769048273563385 0.1608119606971741 0.3694374859333038 6.67959
62 -0.7700700163841248 0.135476142168045 0.5213124752044678 8.09709
63 -0.7683578729629517 0.1710600852966309 0.4324375092983246 6.41686
64 -0.7657468914985657 0.1382940858602524 0.4106875061988831 8.47011
65 -0.7666788697242737 0.1582940518856049 0.429749995470047 5.83907
