# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Calore specifico 	 Suscettività
1 -0.6847619414329529 0.08580798655748367 0.4000000059604645 4.07654
2 -0.6859503388404846 0.08505036681890488 0.3687500059604645 4.20518
3 -0.6851329207420349 0.09228236228227615 0.3574073910713196 4.36634
4 -0.6846144199371338 0.088022381067276 0.371527761220932 5.66364
5 -0.6849852800369263 0.08819974958896637 0.3354166448116302 4.37283
6 -0.685549259185791 0.08846903592348099 0.3643518388271332 4.57711
7 -0.6848456859588623 0.08721999824047089 0.3807870149612427 3.95273
8 -0.6847583055496216 0.08761995285749435 0.3967592418193817 3.80238
9 -0.6853908896446228 0.09059936553239822 0.3861110806465149 3.32927
10 -0.6859355568885803 0.07880369573831558 0.3967592418193817 4.10331
11 -0.6860073804855347 0.09211632609367371 0.3513888716697693 4.97026
12 -0.685494065284729 0.08843501657247543 0.393750011920929 4.29412
13 -0.6849011778831482 0.08760833740234375 0.3842592239379883 3.62116
14 -0.685033917427063 0.09082158654928207 0.4138888716697693 5.76932
15 -0.6849510669708252 0.09110400080680847 0.4000000059604645 4.41342
16 -0.6845349073410034 0.09008362889289856 0.3365740478038788 4.59122
17 -0.6845954060554504 0.08605694770812988 0.3662036955356598 4.24504
18 -0.6865321397781372 0.08979371935129166 0.3710648119449615 4.30322
19 -0.6855815649032593 0.08629164844751358 0.3833333253860474 4.97459
20 -0.6842989325523376 0.08609501272439957 0.4131944179534912 4.15869
21 -0.6857264041900635 0.08243828266859055 0.3800925612449646 3.53632
22 -0.6851227879524231 0.08550534397363663 0.3724536895751953 4.43424
23 -0.6841386556625366 0.08976001292467117 0.3592592477798462 4.17386
24 -0.6851996183395386 0.08671071380376816 0.3641203641891479 5.12443
25 -0.6854152083396912 0.08780661970376968 0.3928240537643433 3.37137
26 -0.6848492622375488 0.08729631453752518 0.362962931394577 4.145
27 -0.6860904693603516 0.08791499584913254 0.3953703641891479 5.00286
28 -0.6846292614936829 0.09102532267570496 0.3400462865829468 3.70028
29 -0.6859032511711121 0.09841233491897583 0.3509258925914764 3.83384
30 -0.6852590441703796 0.08720841258764267 0.3995370268821716 4.97993
31 -0.6874315738677979 0.09378265589475632 0.3979166746139526 5.64785
32 -0.6853584051132202 0.08842574805021286 0.3854166567325592 4.05959
33 -0.6853471398353577 0.08287367224693298 0.3740740418434143 4.86735
34 -0.6849356889724731 0.08761364966630936 0.3953703641891479 4.65273
35 -0.6847442388534546 0.08634264022111893 0.4043981432914734 3.33232
36 -0.6856560707092285 0.08883697539567947 0.3974536955356598 4.53141
37 -0.6848917007446289 0.08559035509824753 0.3902777433395386 4.67502
38 -0.6854587197303772 0.08506403863430023 0.3759258985519409 4.90777
39 -0.6860158443450928 0.0880323052406311 0.3814814984798431 3.96963
40 -0.6849186420440674 0.08545497804880142 0.394212931394577 4.66717
41 -0.6852545738220215 0.08483605831861496 0.3863425552845001 3.87199
42 -0.6861594319343567 0.08838167041540146 0.4375 4.5164
43 -0.6844577789306641 0.0911710187792778 0.3921296000480652 4.81434
44 -0.684445321559906 0.08243060111999512 0.3687500059604645 3.3093
45 -0.6858776807785034 0.09418832510709763 0.4196759164333344 4.42724
46 -0.6843567490577698 0.09115664660930634 0.3819444179534912 3.45145
47 -0.6844735741615295 0.0889173150062561 0.4039351940155029 4.46238
48 -0.6860089302062988 0.08864089846611023 0.386805534362793 5.74056
49 -0.6858503222465515 0.08641096204519272 0.393750011920929 4.34904
50 -0.6853285431861877 0.09463462233543396 0.3729166686534882 3.86429
51 -0.6858948469161987 0.0867893248796463 0.4208333194255829 5.33436
52 -0.6866044402122498 0.08796127140522003 0.3837962746620178 4.84247
53 -0.6860567927360535 0.08379832655191422 0.3717592358589172 3.68572
54 -0.6846047639846802 0.08529601246118546 0.4074074029922485 3.74127
55 -0.6861973404884338 0.08928398787975311 0.3497685194015503 3.77207
56 -0.6865233778953552 0.09645865857601166 0.418055534362793 4.90462
57 -0.6863492131233215 0.09667738527059555 0.3601851761341095 4.34089
58 -0.6851245164871216 0.0894063338637352 0.3543981611728668 5.30719
59 -0.6855379939079285 0.08663500100374222 0.4740740656852722 4.47702
60 -0.684938371181488 0.08441197127103806 0.4303240478038788 4.66243
61 -0.6857382655143738 0.08574238419532776 0.3641203641891479 5.04488
62 -0.6859607100486755 0.08849161863327026 0.4074074029922485 5.22499
63 -0.6857326030731201 0.09099223464727402 0.4206018447875977 5.61697
64 -0.6839989423751831 0.08517831563949585 0.3900462687015533 4.2902
65 -0.6842722296714783 0.07715796679258347 0.3756944239139557 4.57335
66 -0.6856054067611694 0.08622933179140091 0.3710648119449615 3.75189
67 -0.6863817572593689 0.08929070085287094 0.3340277671813965 3.89033
68 -0.6846485733985901 0.08636263757944107 0.3756944239139557 4.07557
69 -0.6852869987487793 0.08348769694566727 0.3659722208976746 4.49792
70 -0.6863089799880981 0.08822669833898544 0.3650462627410889 4.39169
71 -0.6861360669136047 0.08988528698682785 0.3745370209217072 4.50485
72 -0.6852089762687683 0.08402161300182343 0.3657407164573669 3.95082
73 -0.6855850219726562 0.08304599672555923 0.3694444298744202 3.96504
74 -0.6848016977310181 0.0897933691740036 0.3752314746379852 4.80199
75 -0.6867424845695496 0.0887163057923317 0.362500011920929 3.95276
76 -0.6856397390365601 0.08760499954223633 0.3638888895511627 4.81443
77 -0.6863833069801331 0.09600558131933212 0.3449074029922485 3.42372
78 -0.6851198077201843 0.08765327930450439 0.362962931394577 4.05141
79 -0.6855012774467468 0.08354067802429199 0.392592579126358 4.26921
80 -0.6855541467666626 0.08463030308485031 0.4023148119449615 4.57696
81 -0.6849181056022644 0.08562536537647247 0.3747685253620148 3.55957
82 -0.6864436268806458 0.08780068904161453 0.3898148238658905 4.50182
83 -0.6842988133430481 0.08517605066299438 0.3770833313465118 4.33534
84 -0.685027003288269 0.08625365048646927 0.375 4.1914
85 -0.6846125721931458 0.08264998346567154 0.3219907283782959 3.57514
86 -0.6850082278251648 0.08633973449468613 0.3780092298984528 4.3576
87 -0.6847839951515198 0.0913660079240799 0.3462962508201599 5.74931
88 -0.684630274772644 0.08224095404148102 0.3733795881271362 4.09267
89 -0.6857396364212036 0.08569365739822388 0.3796296119689941 4.50449
90 -0.6859118938446045 0.08917732536792755 0.3731481432914734 5.00107
91 -0.6852343678474426 0.09050369262695312 0.3546296060085297 3.76283
92 -0.6849960088729858 0.07927463948726654 0.352314829826355 5.15309
93 -0.6858983039855957 0.08418300747871399 0.4101851880550385 3.88018
94 -0.6860179901123047 0.09048765897750854 0.3682870268821716 4.13115
95 -0.6848316788673401 0.08919934183359146 0.3777777552604675 3.47482
96 -0.6872328519821167 0.09503834694623947 0.3506944179534912 5.36737
97 -0.6856520175933838 0.0941883847117424 0.3604166805744171 4.64187
98 -0.6851133108139038 0.08160101622343063 0.3916666805744171 3.12257
99 -0.6867709159851074 0.08943768590688705 0.3791666626930237 4.49513
100 -0.6849542856216431 0.09039627015590668 0.416898101568222 3.3141
101 -0.6852739453315735 0.0887276828289032 0.3967592418193817 5.1186
102 -0.6849305629730225 0.09201999008655548 0.3699073791503906 4.77405
103 -0.6848601102828979 0.08411433547735214 0.3687500059604645 4.08112
104 -0.6853330731391907 0.0901983305811882 0.3775462508201599 4.45368
105 -0.685414731502533 0.08906568586826324 0.4307870268821716 4.35955
106 -0.6855868101119995 0.09049403667449951 0.3780092298984528 4.18969
107 -0.685312807559967 0.08893030881881714 0.3736110925674438 4.34412
108 -0.6855600476264954 0.08428961038589478 0.350462943315506 4.022
109 -0.6855305433273315 0.08422134071588516 0.3990740478038788 4.35594
110 -0.6851171851158142 0.08904597908258438 0.3719907104969025 4.92441
111 -0.6852422952651978 0.08895061165094376 0.394212931394577 4.61711
112 -0.6856127977371216 0.08556102216243744 0.3400462865829468 4.73933
113 -0.6848332285881042 0.08720370382070541 0.3877314925193787 3.97131
114 -0.6848556399345398 0.08467500656843185 0.3780092298984528 4.46289
115 -0.6852105259895325 0.08369368314743042 0.3620370328426361 4.2377
