# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Dimensione cluster
1     -1.727231979370117      -0.9061440229415894       238268.0
2     -1.653295993804932      0.8642799854278564     221303.0
3     -1.634335994720459      -0.8555840253829956     214983.0
4     -1.624608039855957      0.8475840091705322     212896.0
5     -1.615087985992432      -0.843671977519989     211407.0
6     -1.618127942085266      0.8427839875221252     210807.0
7     -1.61844801902771      -0.840391993522644     210397.0
8     -1.61847996711731      -0.8403999805450439     1.0
9     -1.623695969581604      0.8435760140419006     210497.0
10     -1.613456010818481      -0.8363999724388123     209997.0
11     -1.616768002510071      0.8400239944458008     209553.0
12     -1.609951972961426      -0.8337600231170654     209223.0
13     -1.610656023025513      0.8371120095252991     208859.0
14     -1.60968005657196      -0.8361520171165466     209158.0
15     -1.609823942184448      -0.8364959955215454     43.0
16     -1.611232042312622      0.8366720080375671     209146.0
17     -1.613487958908081      -0.8410239815711975     209712.0
18     -1.610159993171692      0.8381040096282959     209891.0
19     -1.618528008460999      -0.844327986240387     210304.0
20     -1.609807968139648      0.8361920118331909     210065.0
21     -1.604400038719177      -0.8299199938774109     208264.0
22     -1.607264041900635      0.8352800011634827     208150.0
23     -1.607391953468323      0.8353599905967712     10.0
24     -1.60862398147583      -0.8359919786453247     208919.0
25     -1.603904008865356      0.8297119736671448     208213.0
26     -1.600767970085144      -0.8276320099830627     207168.0
27     -1.606223940849304      0.8329839706420898     207577.0
28     -1.603631973266602      -0.831824004650116     208101.0
29     -1.607983946800232      0.8399919867515564     208977.0
30     -1.609519958496094      -0.8314399719238281     208929.0
31     -1.613136053085327      0.8351519703865051     208324.0
32     -1.613119959831238      0.8351359963417053     2.0
33     -1.607663989067078      -0.834231972694397     208671.0
34     -1.607728004455566      -0.8342959880828857     8.0
35     -1.607712030410767      0.8324159979820251     208339.0
36     -1.607792019844055      -0.8337439894676208     208270.0
37     -1.612352013587952      0.8374559879302979     208900.0
38     -1.610479950904846      -0.838424026966095     209485.0
39     -1.611600041389465      0.8368639945983887     209411.0
40     -1.612751960754395      -0.8393359780311584     209525.0
41     -1.602800011634827      0.8335279822349548     209108.0
42     -1.601951956748962      -0.8325520157814026     208260.0
43     -1.607328057289124      0.8382719755172729     208853.0
44     -1.606080055236816      -0.8353679776191711     209205.0
45     -1.609264016151428      0.8330559730529785     208553.0
46     -1.604671955108643      -0.8344240188598633     208435.0
47     -1.600864052772522      0.8223279714584351     207094.0
48     -1.607983946800232      -0.8307600021362305     206636.0
49     -1.60808002948761      -0.8308240175247192     8.0
50     -1.597632050514221      0.825872004032135     207087.0
51     -1.597663998603821      0.8259040117263794     4.0
52     -1.597808003425598      0.826088011264801     23.0
53     -1.6042720079422      -0.8326560258865356     207343.0
54     -1.606511950492859      0.8349599838256836     208452.0
55     -1.606688022613525      -0.8292719721794128     208029.0
56     -1.606703996658325      0.8328880071640015     207770.0
57     -1.606624007225037      0.8328400254249573     6.0
58     -1.606464028358459      -0.8350239992141724     208483.0
59     -1.609807968139648      0.8362159729003906     208905.0
60     -1.608832001686096      -0.8361920118331909     209051.0
61     -1.605327963829041      0.8295680284500122     208220.0
62     -1.609375953674316      -0.8351439833641052     208089.0
63     -1.606863975524902      0.8362399935722351     208923.0
64     -1.607823967933655      -0.8310319781303406     208409.0
65     -1.605008006095886      0.8312720060348511     207788.0
66     -1.607023954391479      -0.833952009677887     208153.0
67     -1.607903957366943      0.8377040028572083     208957.0
68     -1.609439969062805      -0.8345760107040405     209035.0
69     -1.606896042823792      0.8362640142440796     208855.0
70     -1.606927990913391      -0.83024001121521     208313.0
71     -1.606896042823792      -0.8302320241928101     1.0
72     -1.606464028358459      0.8340479731559753     208035.0
73     -1.605808019638062      -0.8301039934158325     208019.0
74     -1.609935998916626      0.834991991519928     208137.0
75     -1.611168026924133      -0.8363999724388123     208924.0
76     -1.611215949058533      -0.8365359902381897     17.0
77     -1.614016056060791      0.8393759727478027     209489.0
78     -1.610448002815247      -0.8380560278892517     209679.0
79     -1.611631989479065      0.8407760262489319     209854.0
80     -1.606608033180237      -0.8355839848518372     209545.0
81     -1.598912000656128      0.8278319835662842     207927.0
82     -1.601055979728699      -0.8295999765396118     207179.0
83     -1.6042560338974      0.8355039954185486     208138.0
84     -1.604223966598511      0.8354960083961487     1.0
85     -1.608191967010498      -0.8371999859809875     209087.0
86     -1.607967972755432      -0.8369439840316772     32.0
87     -1.612367987632751      0.8366879820823669     209204.0
88     -1.608543992042542      -0.8320800065994263     208596.0
89     -1.601263999938965      0.8317360281944275     207977.0
90     -1.603808045387268      -0.8291839957237244     207615.0
91     -1.606480002403259      0.83405601978302     207905.0
92     -1.613999962806702      -0.8440560102462769     209764.0
93     -1.60916805267334      0.8366720080375671     210091.0
94     -1.609215974807739      0.8366960287094116     3.0
95     -1.609264016151428      0.8367199897766113     3.0
96     -1.609215974807739      -0.8356879949569702     209051.0
97     -1.605792045593262      0.8309440016746521     208329.0
98     -1.605759978294373      0.8307999968528748     18.0
99     -1.604688048362732      -0.8311759829521179     207747.0
100     -1.604655981063843      -0.831167995929718     1.0
101     -1.603471994400024      0.8326079845428467     207972.0
102     -1.600047945976257      -0.8273760080337524     207498.0
103     -1.600208044052124      0.8244079947471619     206473.0
104     -1.60369598865509      -0.8309680223464966     206922.0
105     -1.603631973266602      -0.8309360146522522     4.0
106     -1.609647989273071      0.8340079784393311     208118.0
107     -1.609616041183472      0.8339920043945312     2.0
108     -1.609663963317871      0.8340160250663757     3.0
109     -1.61241602897644      -0.8372719883918762     208911.0
110     -1.608911991119385      0.8344159722328186     208961.0
111     -1.606575965881348      -0.8347039818763733     208640.0
112     -1.610640048980713      0.8368800282478333     208948.0
113     -1.609120011329651      -0.8294159770011902     208287.0
114     -1.608207941055298      0.8313999772071838     207602.0
115     -1.605695962905884      -0.8320879936218262     207936.0
116     -1.608911991119385      0.8349840044975281     208384.0
117     -1.609439969062805      -0.8329280018806458     208489.0
118     -1.609344005584717      -0.832863986492157     8.0
119     -1.603775978088379      0.8292800188064575     207768.0
120     -1.612912058830261      -0.840503990650177     208723.0
121     -1.616080045700073      0.8427519798278809     210407.0
122     -1.612048029899597      -0.8391680121421814     210240.0
123     -1.612511992454529      0.8375359773635864     209588.0
124     -1.617663979530334      -0.8411759734153748     209839.0
125     -1.615488052368164      0.8394320011138916     210076.0
126     -1.605216026306152      -0.8364319801330566     209483.0
127     -1.608880043029785      0.8357679843902588     209025.0
128     -1.606464028358459      -0.8339759707450867     208718.0
129     -1.608448028564453      0.8384559750556946     209054.0
130     -1.606080055236816      -0.8350880146026611     209193.0
131     -1.612272024154663      0.8416399955749512     209591.0
132     -1.612303972244263      0.8416479825973511     1.0
133     -1.612383961677551      0.8416799902915955     4.0
134     -1.611152052879333      -0.8369359970092773     209827.0
135     -1.608911991119385      0.8332800269126892     208777.0
136     -1.599503993988037      -0.8270800113677979     207545.0
137     -1.602975964546204      0.826960027217865     206755.0
138     -1.611775994300842      -0.8367679715156555     207966.0
139     -1.605952024459839      0.8355200290679932     209036.0
140     -1.603263974189758      -0.8292400240898132     208095.0
