# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione 	 Dimensione cluster
1     -1.63921594619751      -0.8617439866065979       232718.0
2     -1.63919997215271      -0.861735999584198     1.0
3     -1.520367980003357      0.7648720145225525     203326.0
4     -1.4650559425354      -0.6909760236740112     181981.0
5     -1.428112030029297      0.5841839909553528     159395.0
6     -1.42796802520752      0.5847359895706177     69.0
7     -1.426447987556458      0.5709919929504395     1718.0
8     -1.409680008888245      -0.4143759906291962     123171.0
9     -1.398591995239258      0.3162479996681213     91328.0
10     -1.398607969284058      0.3161680102348328     10.0
11     -1.398576021194458      0.3162640035152435     12.0
12     -1.391824007034302      -0.3977119922637939     89247.0
13     -1.391695976257324      -0.39792799949646     27.0
14     -1.387920022010803      -0.09257599711418152     38169.0
15     -1.387760043144226      -0.09189599752426147     85.0
16     -1.387807965278625      -0.09191200137138367     2.0
17     -1.387791991233826      -0.09188000112771988     4.0
18     -1.387423992156982      -0.04460800066590309     5909.0
19     -1.386736035346985      -0.07199200242757797     3423.0
20     -1.386656045913696      -0.07254400104284286     69.0
21     -1.386576056480408      -0.07250399887561798     5.0
22     -1.384896039962769      0.143312007188797     26977.0
23     -1.384863972663879      0.1435520052909851     30.0
24     -1.383296012878418      0.08972799777984619     6728.0
25     -1.382688045501709      0.06314399838447571     3323.0
26     -1.384304046630859      0.001760000013746321     7673.0
27     -1.383488059043884      0.08092000335454941     9895.0
28     -1.383471965789795      0.08090399950742722     2.0
29     -1.383488059043884      0.08092000335454941     2.0
30     -1.382495999336243      0.03552800044417381     5674.0
31     -1.380527973175049      -0.1063999980688095     17741.0
32     -1.380576014518738      -0.1065839976072311     23.0
33     -1.380656003952026      -0.112576000392437     749.0
34     -1.380671977996826      -0.1125679984688759     1.0
35     -1.38102400302887      -0.1103919968008995     272.0
36     -1.380704045295715      0.04602399840950966     19552.0
37     -1.380751967430115      0.04596000164747238     8.0
38     -1.380784034729004      0.05461600050330162     1082.0
39     -1.383391976356506      -0.06593599915504456     15069.0
40     -1.383311986923218      -0.06589599698781967     5.0
41     -1.380383968353271      0.2064159959554672     34039.0
42     -1.377231955528259      0.02288799919188023     22941.0
43     -1.377040028572083      0.008944000117480755     1743.0
44     -1.377120018005371      0.006031999830156565     364.0
45     -1.377087950706482      0.006552000064402819     65.0
46     -1.377120018005371      0.006544000003486872     1.0
47     -1.380031943321228      0.03566399961709976     3640.0
