# Simulazione modello di Ising 1D
# Mossa 	 Energia 	 Magnetizzazione
0     -3010.3212890625      0.9046666622161865
1     -3014.2412109375      0.903333306312561
2     -3026.3212890625      0.9046666622161865
3     -3026.28125      0.9039999842643738
4     -3026.041015625      0.8999999761581421
5     -3026.28125      0.9039999842643738
6     -3018.1611328125      0.9020000100135803
7     -3018.28125      0.9039999842643738
8     -3014.201171875      0.9026666879653931
9     -3013.921142578125      0.8980000019073486
10     -3018.201171875      0.9026666879653931
11     -3018.201171875      0.9026666879653931
12     -3013.5205078125      0.8913333415985107
13     -3005.0      0.8826666474342346
14     -3004.8798828125      0.8806666731834412
15     -3005.159912109375      0.8853333592414856
16     -3001.240234375      0.8866666555404663
17     -3008.919921875      0.8813333511352539
18     -3013.119873046875      0.8846666812896729
19     -3016.999755859375      0.8826666474342346
20     -3012.919677734375      0.8813333511352539
21     -3013.360107421875      0.8886666893959045
22     -3017.159912109375      0.8853333592414856
23     -3013.360107421875      0.8886666893959045
24     -3013.239990234375      0.8866666555404663
25     -3009.280029296875      0.8873333334922791
26     -3009.360107421875      0.8886666893959045
27     -3009.199951171875      0.8859999775886536
28     -3005.440185546875      0.8899999856948853
29     -3001.440185546875      0.8899999856948853
30     -3001.280029296875      0.8873333334922791
31     -3001.159912109375      0.8853333592414856
32     -2993.079833984375      0.8840000033378601
33     -2993.03955078125      0.8833333253860474
34     -3001.440185546875      0.8899999856948853
35     -3005.560302734375      0.8920000195503235
36     -3009.440185546875      0.8899999856948853
37     -3009.2001953125      0.8859999775886536
38     -3008.840087890625      0.8799999952316284
39     -3008.84033203125      0.8799999952316284
40     -3008.719970703125      0.878000020980835
41     -3008.800048828125      0.8793333172798157
42     -3004.840087890625      0.8799999952316284
43     -2992.840087890625      0.8799999952316284
44     -2992.9599609375      0.8820000290870667
45     -2988.31982421875      0.8713333606719971
46     -2984.679931640625      0.8773333430290222
47     -2996.520263671875      0.874666690826416
48     -2996.47998046875      0.8740000128746033
49     -2992.39990234375      0.8726666569709778
50     -2992.16015625      0.8686666488647461
51     -2992.280029296875      0.8706666827201843
52     -2992.400146484375      0.8726666569709778
53     -2984.720458984375      0.878000020980835
54     -2993.00048828125      0.8826666474342346
55     -3001.321044921875      0.8880000114440918
56     -3005.321044921875      0.8880000114440918
57     -3001.481201171875      0.890666663646698
58     -3001.761474609375      0.8953333497047424
59     -3005.721435546875      0.8946666717529297
60     -3005.441162109375      0.8899999856948853
61     -2997.281005859375      0.8873333334922791
62     -2993.120849609375      0.8846666812896729
63     -2997.401123046875      0.8893333077430725
64     -3001.561279296875      0.8920000195503235
65     -3001.361083984375      0.8886666893959045
66     -3001.401123046875      0.8893333077430725
67     -2997.56103515625      0.8920000195503235
68     -3001.24072265625      0.8866666555404663
69     -2997.120361328125      0.8846666812896729
70     -2996.56005859375      0.875333309173584
71     -2997.12060546875      0.8846666812896729
72     -3000.720458984375      0.878000020980835
73     -3000.680419921875      0.8773333430290222
74     -2996.920654296875      0.8813333511352539
75     -2996.760498046875      0.8786666393280029
76     -2996.4404296875      0.8733333349227905
77     -3000.5205078125      0.874666690826416
78     -2996.320556640625      0.8713333606719971
79     -2992.6005859375      0.8759999871253967
80     -2988.640380859375      0.8766666650772095
81     -2992.800537109375      0.8793333172798157
82     -2992.159912109375      0.8686666488647461
83     -3000.6005859375      0.8759999871253967
84     -3000.560546875      0.875333309173584
85     -3004.80078125      0.8793333172798157
86     -3000.880859375      0.8806666731834412
87     -3000.760986328125      0.8786666393280029
88     -3000.6806640625      0.8773333430290222
89     -3000.6806640625      0.8773333430290222
90     -2992.680908203125      0.8773333430290222
91     -2992.800537109375      0.8793333172798157
92     -2988.3203125      0.8713333606719971
93     -2996.12060546875      0.8679999709129333
94     -3000.760986328125      0.8786666393280029
95     -2992.68115234375      0.8773333430290222
96     -2996.4404296875      0.8733333349227905
97     -2996.16015625      0.8686666488647461
98     -2988.48046875      0.8740000128746033
99     -2996.239990234375      0.8700000047683716
100     -2992.16015625      0.8686666488647461
101     -2992.159912109375      0.8686666488647461
102     -2991.519775390625      0.8579999804496765
103     -2987.359619140625      0.8553333282470703
104     -2987.639892578125      0.8600000143051147
105     -2988.080078125      0.8673333525657654
106     -2992.240478515625      0.8700000047683716
107     -2987.800048828125      0.8626666665077209
108     -2988.12060546875      0.8679999709129333
109     -2992.320556640625      0.8713333606719971
110     -2992.40087890625      0.8726666569709778
111     -2996.32080078125      0.8713333606719971
112     -2991.960693359375      0.8653333187103271
113     -2991.96044921875      0.8653333187103271
114     -2992.240234375      0.8700000047683716
115     -2984.160400390625      0.8686666488647461
116     -2980.200439453125      0.8693333268165588
117     -2979.920166015625      0.8646666407585144
118     -2979.640380859375      0.8600000143051147
119     -2979.7607421875      0.8619999885559082
120     -2988.24072265625      0.8700000047683716
121     -2980.0      0.8659999966621399
122     -2984.320068359375      0.8713333606719971
123     -2988.440185546875      0.8733333349227905
124     -2988.80029296875      0.8793333172798157
125     -2988.239990234375      0.8700000047683716
126     -2988.079833984375      0.8673333525657654
127     -2992.64013671875      0.8766666650772095
128     -2996.880126953125      0.8806666731834412
129     -2997.20068359375      0.8859999775886536
130     -2997.520751953125      0.8913333415985107
131     -2993.280517578125      0.8873333334922791
132     -2993.2001953125      0.8859999775886536
133     -2993.280517578125      0.8873333334922791
134     -3001.32080078125      0.8880000114440918
135     -2997.20068359375      0.8859999775886536
136     -3009.28076171875      0.8873333334922791
137     -3013.361083984375      0.8886666893959045
138     -3009.2412109375      0.8866666555404663
139     -3009.361572265625      0.8886666893959045
140     -3001.161376953125      0.8853333592414856
141     -3001.161376953125      0.8853333592414856
142     -3000.801025390625      0.8793333172798157
143     -2996.760986328125      0.8786666393280029
144     -3000.9609375      0.8820000290870667
145     -3001.601806640625      0.8926666378974915
146     -3006.122314453125      0.9013333320617676
147     -3005.802001953125      0.8960000276565552
148     -3005.922119140625      0.8980000019073486
149     -3006.00244140625      0.8993333578109741
150     -2997.8427734375      0.8966666460037231
151     -2997.642822265625      0.8933333158493042
152     -3001.682861328125      0.8939999938011169
153     -3001.883056640625      0.8973333239555359
154     -2998.003173828125      0.8993333578109741
155     -3001.362548828125      0.8886666893959045
156     -3005.843017578125      0.8966666460037231
